#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -9               3               1              HB  0.53562 -0.26363  0.52583  0.12127 -0.26067  0.48602 -0.37705  0.00503 -0.20972  0.54858   42004483
              -10               3               1              HB  0.68394 -0.11374  0.52299 -0.27544 -0.15024  0.60581 -0.44270  0.17274 -0.02646  0.54859   42004503
              -11               3               1              HB  0.44317 -0.12792  0.52743  0.02273 -0.39836  0.47572 -0.13326 -0.31420 -0.53129  0.43216   42004583
              -12               3               1              HB  0.47370 -0.20231  0.62759  0.18365 -0.08078  0.50841 -0.08861  0.08642 -0.21237  0.49973   42004603
              -13               3               1              HB  0.54816  0.30359  0.47572  0.30930 -0.01496  0.62459  0.10365  0.13958 -0.13683  0.63696   42004683
              -14               3               1              HB  0.63539 -0.25783  0.70239 -0.09024 -0.24731  0.64755 -0.05299  0.13744 -0.33766  0.60190   42004703
              -15               3               1              HB  0.75986 -0.21925  0.59815 -0.26294  0.07758  0.62790 -0.12522  0.30329 -0.20057  0.55809   42004783
              -15               3               2              HB  0.69504 -0.19516  0.77136  0.01606 -0.31372  0.61015 -0.16748 -0.30681 -0.15313  0.59324   42008783
              -16               3               1              HB  0.67699 -0.21424  0.59438 -0.07830 -0.08054  0.43591 -0.26451  0.03608 -0.14915  0.53738   42004803
              -16               3               2              HB  0.60907 -0.09354  0.68100  0.21905 -0.48472  0.71561 -0.15127 -0.00309 -0.25357  0.64197   42008803
               -1               4               1              HB  0.71708 -0.06134  0.82360  0.13391 -0.06248  0.54871 -0.02586  0.03531 -0.03637  0.72156   42004084
               -2               4               1              HB  0.62116  0.04437  0.55789  0.01313 -0.23249  0.59049 -0.30789  0.07732 -0.41658  0.51196   42004104
               -3               4               1              HB  0.67308 -0.07023  0.51092  0.31658  0.03169  0.61603 -0.23128 -0.03374 -0.06964  0.40593   42004184
               -4               4               1              HB  0.50999 -0.07600  0.67746  0.04743 -0.39550  0.76833 -0.36351  0.11063 -0.05894  0.76115   42004204
               -5               4               1              HB  0.68677 -0.31487  0.47419 -0.26753 -0.16488  0.66189 -0.36226 -0.16028 -0.50101  0.70489   42004284
               -6               4               1              HB  0.64196 -0.14313  0.66934  0.04170 -0.19472  0.61746 -0.38946 -0.12234 -0.25474  0.59566   42004304
               -7               4               1              HB  0.37593 -0.27840  0.55488  0.12732 -0.19245  0.48087 -0.04835 -0.18924 -0.01915  0.31828   42004384
               -8               4               1              HB  0.86631  0.20749  0.58295 -0.32536 -0.48104  0.76949 -0.59244 -0.28952 -0.05320  0.77636   42004404
               -9               4               1              HB  0.47186 -0.23608  0.44781 -0.12174 -0.20254  0.54582 -0.02497  0.04816 -0.38036  0.68016   42004484
              -10               4               1              HB  0.74465 -0.30697  0.79771  0.29814 -0.28795  0.68283 -0.29182  0.04989 -0.30757  0.64780   42004504
              -11               4               1              HB  0.64312 -0.32127  0.61678 -0.07476 -0.25613  0.63967 -0.23169 -0.00231 -0.24632  0.72886   42004584
              -12               4               1              HB  0.70582  0.04387  0.46770 -0.21060 -0.21016  0.61052 -0.41371 -0.01990 -0.16335  0.60196   42004604
              -13               4               1              HB  0.84822 -0.31610  0.49277 -0.06555 -0.14101  0.74595 -0.15208  0.13771 -0.21187  0.80132   42004684
              -14               4               1              HB  0.88508 -0.08957  0.64643  0.14396 -0.41421  0.68544 -0.26215  0.03723 -0.23054  0.60438   42004704
              -15               4               1              HB  0.73163 -0.15948  0.60672  0.00487 -0.21882  0.67119 -0.34176 -0.13513 -0.55934  0.82382   42004784
              -15               4               2              HB  0.57591 -0.20793  0.60563 -0.13391 -0.22759  0.50770 -0.27748  0.22760 -0.19679  0.61923   42008784
              -16               4               1              HB  0.45153 -0.20002  0.57523  0.09102 -0.20772  0.50240 -0.24885 -0.18365 -0.05936  0.40110   42004804
              -16               4               2              HB  0.60094 -0.23218  0.77428  0.05340 -0.26724  0.64689 -0.35018  0.46365 -0.62469  0.59384   42008804
               -1               5               1              HB  1.04478 -0.48070  0.79367  0.21736 -0.22755  0.75419 -0.54969 -0.21064 -0.15458  0.76832   42004085
               -2               5               1              HB  0.65048 -0.35466  0.52836 -0.09567 -0.28784  0.77485 -0.07979  0.12100 -0.16008  0.51686   42004105
               -3               5               1              HB  0.60703 -0.14223  0.38766  0.05400 -0.12578  0.45189 -0.30975  0.10161 -0.03307  0.40369   42004185
               -4               5               1              HB  0.78631 -0.23087  0.80994 -0.01207 -0.41625  0.65147 -0.27670  0.01971 -0.42589  0.52353   42004205
               -5               5               1              HB  0.78235 -0.27342  0.70991  0.22229 -0.25282  0.57741 -0.00503  0.00488 -0.36797  0.58087   42004285
               -6               5               1              HB  0.59278 -0.18287  0.49615 -0.18014 -0.15745  0.57163 -0.23224 -0.14148 -0.16389  0.61006   42004305
               -7               5               1              HB  0.58662 -0.14547  0.58159  0.20518 -0.14407  0.46970 -0.31028 -0.06939 -0.22953  0.60251   42004385
               -8               5               1              HB  0.74812 -0.21936  0.69793  0.06569 -0.23940  0.59813 -0.35736 -0.15483 -0.14362  0.59108   42004405
               -9               5               1              HB  0.44638 -0.02017  0.50147 -0.25669 -0.22706  0.49109 -0.03477 -0.09319 -0.41722  0.61035   42004485
              -10               5               1              HB  0.69809 -0.31449  0.64981 -0.03919 -0.26165  0.53027 -0.58851 -0.15278 -0.20455  0.66115   42004505
              -11               5               1              HB  0.62324 -0.21050  0.73389 -0.02448 -0.20540  0.57080 -0.01265 -0.20810 -0.06970  0.47441   42004585
              -12               5               1              HB  0.59971  0.79829  0.68907  0.46577  0.07082  0.42238  0.41255  0.71467  0.13853  0.58845   42004605
              -13               5               1              HB  0.58591 -0.30786  0.61937  0.02950  0.03089  0.65424 -0.12300 -0.25251 -0.21386  0.61018   42004685
              -14               5               1              HB  0.60037 -0.11213  0.74868  0.09043 -0.29293  0.86986  0.06053  0.14196 -0.10332  0.66601   42004705
              -15               5               1              HB  0.64128  0.11578  0.50444  0.21862  0.02110  0.50622  0.21615  0.18104 -0.13649  0.61494   42004785
              -15               5               2              HB  0.84161 -0.50664  0.79047  0.22150 -0.39422  0.83596 -0.10039 -0.07780 -0.07916  0.97484   42008785
              -16               5               1              HB  0.49646 -0.09033  0.60996  0.01584 -0.25417  0.59015 -0.03289  0.03269 -0.27882  0.55068   42004805
              -16               5               2              HB  0.62505 -0.30772  0.67740  0.06848 -0.23780  0.62797 -0.14110  0.06362 -0.17495  0.63949   42008805
               -1               6               1              HB  0.51839 -0.09195  0.45920  0.08096 -0.22877  0.63845 -0.04858 -0.18362  0.00693  0.59803   42004086
               -2               6               1              HB  0.63909  0.10568  0.72977  0.03563 -0.19581  0.66234  0.10550  0.33389 -0.22719  0.77643   42004106
               -3               6               1              HB  0.54535 -0.15777  0.50952  0.03193 -0.15042  0.57401  0.02527  0.16096 -0.28829  0.64171   42004186
               -4               6               1              HB  0.68391 -0.31849  0.71947  0.10983 -0.20801  0.72588 -0.25047  0.02387 -0.34296  0.72199   42004206
               -5               6               1              HB  0.70820 -0.25178  0.51614  0.11411 -0.15894  0.65003 -0.10063 -0.13073 -0.15176  0.55199   42004286
               -6               6               1              HB  0.67891 -0.15006  0.46317 -0.15719 -0.24370  0.76914 -0.46225  0.02701 -0.34951  0.68828   42004306
               -7               6               1              HB  0.67015 -0.13479  0.46876  0.05204  0.11717  0.55627  0.10105 -0.13766 -0.15774  0.57717   42004386
               -8               6               1              HB  0.66438 -0.34168  0.51069  0.01677 -0.08647  0.65691 -0.16215  0.11580 -0.33211  0.56969   42004406
               -9               6               1              HB  0.70565 -0.35111  0.58897  0.19750  0.00957  0.52948 -0.11155  0.09266 -0.23123  0.65155   42004486
              -10               6               1              HB  0.75435  0.15245  0.72183  0.22048 -0.05794  0.85205  0.05955  0.26696 -0.31332  0.72566   42004506
              -11               6               1              HB  0.89512 -0.44589  0.78274 -0.18331 -0.30745  1.00464 -0.20197 -0.01508 -0.22679  0.57455   42004586
              -12               6               1              HB  0.58307 -0.17864  0.58397 -0.20009 -0.10123  0.53581 -0.00891  0.04507 -0.26282  0.57179   42004606
              -13               6               1              HB  0.60836  0.05135  0.70417  0.17939 -0.26839  0.76968  0.18999  0.15611 -0.16790  0.49060   42004686
              -14               6               1              HB  0.62833 -0.11944  0.77391 -0.04358 -0.18492  0.65854 -0.05682 -0.08231 -0.19250  0.71136   42004706
              -15               6               1              HB  0.62833 -0.17548  0.64267  0.23197 -0.27901  0.65474  0.07173 -0.02274 -0.30553  0.56196   42004786
              -15               6               2              HB  0.67803 -0.34986  0.70947 -0.32853  0.01592  0.76081 -0.43782 -0.10509 -0.17688  0.56235   42008786
              -16               6               1              HB  0.61468 -0.08770  0.48333  0.01121 -0.07944  0.55102 -0.15163  0.19787 -0.13679  0.63751   42004806
              -16               6               2              HB  0.88614 -0.25822  0.87131  0.04630 -0.41568  0.75104 -0.35090 -0.24624 -0.14623  0.78377   42008806
               -1               7               1              HB  0.63503  0.07589  0.59070  0.03291  0.07526  0.73518 -0.07318  0.02369 -0.17504  0.63371   42004087
               -2               7               1              HB  0.59120 -0.24233  0.43222  0.11565 -0.15252  0.42261 -0.32436  0.04978 -0.18445  0.55512   42004107
               -3               7               1              HB  0.45014 -0.25557  0.49547  0.17423 -0.15195  0.41079 -0.34963  0.22806 -0.20373  0.45540   42004187
               -4               7               1              HB  0.53976 -0.27946  0.63031  0.36249 -0.53216  0.50546 -0.42396 -0.25648 -0.23909  0.70505   42004207
               -5               7               1              HB  0.55441 -0.24188  0.51041  0.01996  0.03762  0.45299 -0.13441 -0.06464 -0.04794  0.43981   42004287
