#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  3.32797  2.79338  3.29607  3.18346   42004081
               -2               1               1              HB  3.09035  2.83979  3.42348  2.71744   42004101
               -3               1               1              HB  2.73226  3.44189  3.20072  3.04832   42004181
               -4               1               1              HB  2.92503  2.24810  2.91080  2.75474   42004201
               -5               1               1              HB  3.38325  2.84463  2.93550  3.06839   42004281
               -6               1               1              HB  3.10685  2.87934  3.40345  2.99795   42004301
               -7               1               1              HB  3.26331  3.08717  3.15465  3.02047   42004381
               -8               1               1              HB  2.89520  2.50581  3.12976  2.59934   42004401
               -9               1               1              HB  2.80899  3.13519  3.25080  2.73382   42004481
              -10               1               1              HB  2.45338  3.31881  2.86979  3.09378   42004501
              -11               1               1              HB  3.16089  2.90476  3.06731  3.17895   42004581
              -12               1               1              HB  2.22612  2.83473  2.94926  2.87923   42004601
              -13               1               1              HB  3.12665  2.95922  3.13181  3.43448   42004681
              -14               1               1              HB  2.85149  3.39185  3.15064  3.34521   42004701
              -15               1               1              HB  3.16254  2.65940  3.42909  2.94431   42004781
              -15               1               2              HB  2.84860  3.13882  2.67027  2.99222   42008781
              -16               1               1              HB  3.28507  3.55044  2.98878  2.78829   42004801
              -16               1               2              HB  3.16997  3.39669  3.52204  2.92957   42008801
               -1               2               1              HB  3.17162  2.96852  3.18830  2.65029   42004082
               -2               2               1              HB  4.20153  2.16166  3.70376  1.89901   42004102
               -3               2               1              HB  3.59395  2.52341  3.45213  2.70392   42004182
               -4               2               1              HB  2.33210  2.90597  2.38141  3.24980   42004202
               -5               2               1              HB  3.62170  2.48991  3.84215  2.56265   42004282
               -6               2               1              HB  2.86618  2.87590  2.93372  3.04864   42004302
               -7               2               1              HB  2.76501  2.94398  2.82119  2.67148   42004382
               -8               2               1              HB  2.51361  3.16303  3.19671  3.98034   42004402
               -9               2               1              HB  2.58210  3.15174  2.80288  3.38943   42004482
              -10               2               1              HB  2.50181  3.54742  2.43781  3.69250   42004502
              -11               2               1              HB  2.27046  3.05722  2.72300  3.37304   42004582
              -12               2               1              HB  2.42244  3.07748  2.41747  3.00983   42004602
              -13               2               1              HB  3.40305  3.06376  3.02644  2.97420   42004682
              -14               2               1              HB  3.67739  2.91041  3.16146  2.40131   42004702
              -15               2               1              HB  3.44389  2.52865  3.34736  2.78010   42004782
              -15               2               2              HB  2.30611  3.73608  3.02724  3.27682   42008782
              -16               2               1              HB  2.21122  3.80428  2.42067  3.86200   42004802
              -16               2               2              HB  3.02228  2.08636  3.26282  2.83743   42008802
               -1               3               1              HB  2.78012  3.35876  3.22276  3.34152   42004083
