#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.65415 -3.47633  0.60661 -3.00784 -3.68483  0.59281 -2.85786 -3.12884 -3.05703  0.61575   42004081
               -2               1               1              HB  0.48787  3.31625  0.48196  3.44372  3.30929  0.55084  3.09332  3.26772  3.25157  0.49055   42004101
               -3               1               1              HB  0.58112  1.58120  0.58834  2.88766  0.67036  0.52281  1.87551  0.16699  1.10572  0.57132   42004181
               -4               1               1              HB  0.64379 -1.39541  0.60354 -0.88243 -1.92758  0.57331 -2.03316 -2.19215 -2.66521  0.63244   42004201
               -5               1               1              HB  0.56239  4.38449  0.55440  4.48451  4.89455  0.52165  3.12113  4.01248  3.88861  0.55132   42004281
               -6               1               1              HB  0.58127  0.12120  0.55561  0.85483  0.75309  0.58222 -1.12921 -0.70331 -0.66575  0.54856   42004301
               -7               1               1              HB  0.50435  1.63137  0.53043  2.63063  2.64067  0.48032  2.13476  2.48375  2.98959  0.48008   42004381
               -8               1               1              HB  0.56373  4.87437  0.53185  4.84702  5.85332  0.54174  2.91559  4.17159  3.67650  0.55621   42004401
               -9               1               1              HB  0.55840 -4.02553  0.55302 -3.61858 -2.37621  0.57222 -3.99002 -2.83178 -2.76740  0.60186   42004481
              -10               1               1              HB  0.58701  2.13023  0.55317  4.31752  2.29974  0.54846  2.14965  0.19363  2.24916  0.56271   42004501
              -11               1               1              HB  0.66663 -3.22904  0.65462 -2.94758 -2.62034  0.65570 -3.38530 -2.78670 -2.79274  0.70301   42004581
              -12               1               1              HB  0.49054 -0.19489  0.53828 -0.46868  0.08480  0.49791 -0.83952  0.05336 -0.68193  0.50930   42004601
              -13               1               1              HB  0.65873 -0.87760  0.58776  2.11239  0.98100  0.60433 -0.30326 -0.85759  2.02842  0.62927   42004681
              -14               1               1              HB  0.50677  3.03264  0.50430  4.16719  3.25983  0.51494  3.09317  2.36075  3.25221  0.52420   42004701
              -15               1               1              HB  0.55653  3.89987  0.49795  4.66368  4.45272  0.49899  3.16077  3.37348  3.68874  0.54533   42004781
              -15               1               2              HB  0.63818 -0.08706  0.58968  1.35265  1.12463  0.62119  0.18422  0.58239  1.48330  0.61417   42008781
              -16               1               1              HB  0.50668 -0.43368  0.48227 -1.17154 -0.41082  0.46531 -1.14614 -0.10687 -1.03126  0.48316   42004801
              -16               1               2              HB  0.57487  3.80493  0.63216  4.84032  4.56712  0.57971  3.66470  3.79100  4.28487  0.58951   42008801
               -1               2               1              HB  0.63346 -1.83760  0.58393 -0.65554 -1.55519  0.61339 -2.55008 -2.57521 -2.41748  0.58043   42004082
               -2               2               1              HB  0.97786  0.92455  1.02802  4.09246  1.59747  0.87676  1.05991  0.61634  1.29873  0.89423   42004102
               -3               2               1              HB  0.54890  2.23582  0.52596  2.33067  3.89540  0.53661  0.59886  2.23884  2.12605  0.55652   42004182
               -4               2               1              HB  0.68480 -3.13574  0.70457 -2.18067 -2.42444  0.66188 -3.41153 -3.22485 -2.74793  0.70902   42004202
               -5               2               1              HB  0.67046  0.82597  0.66659  3.21934  1.25439  0.64599  1.94320  1.04354  2.38557  0.70149   42004282
               -6               2               1              HB  0.49518 -3.13040  0.47016 -2.71333 -3.29662  0.50662 -3.77531 -3.99080 -4.01913  0.52700   42004302
               -7               2               1              HB  0.56636 -3.23803  0.57807 -2.63570 -2.24572  0.60332 -2.76628 -1.87852 -1.90997  0.58920   42004382
               -8               2               1              HB  0.56533  3.20352  0.52213  2.86906  3.70951  0.59505  2.50759  3.66106  2.74124  0.53758   42004402
               -9               2               1              HB  0.61990  1.12214  0.61698  1.35848  1.66008  0.56385  0.50015  1.26828  0.93601  0.59787   42004482
              -10               2               1              HB  0.69162  5.92536  0.63206  4.85887  6.05499  0.61945  5.91663  7.69648  5.97485  0.56721   42004502
              -11               2               1              HB  0.58853 -1.24587  0.57260 -1.17878 -1.78876  0.67711 -1.68679 -1.89010 -2.40318  0.66172   42004582
              -12               2               1              HB  0.54261 -0.42827  0.47283 -0.74379 -1.54345  0.51411 -2.99188 -3.86994 -3.65815  0.52190   42004602
              -13               2               1              HB  0.65723 -1.98214  0.62359 -0.42995 -0.77398  0.65085 -1.71740 -1.45722 -0.63491  0.67033   42004682
              -14               2               1              HB  0.54665 -0.31095  0.49201  4.08474  1.57122  0.48985  0.90117 -0.16888  2.43789  0.55026   42004702
