#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.59015 -3.44629  0.56997 -2.90770 -3.60690  0.60043 -2.80011 -3.04102 -3.04811  0.56618   42004081
               -2               1               1              HB  0.47929  3.21871  0.49071  3.46201  3.24946  0.50680  3.15756  3.23683  3.21333  0.49005   42004101
               -3               1               1              HB  0.56798  1.58654  0.58071  2.78008  0.65380  0.56866  1.94222  0.19203  1.13974  0.55658   42004181
               -4               1               1              HB  0.61075 -1.40406  0.57104 -0.77113 -1.92400  0.57135 -2.00356 -2.22578 -2.59634  0.62941   42004201
               -5               1               1              HB  0.56475  4.35374  0.53220  4.51962  4.88067  0.51826  3.15852  3.97754  3.81467  0.54874   42004281
               -6               1               1              HB  0.53306  0.16963  0.55144  0.76529  0.82942  0.51973 -1.11631 -0.66741 -0.72733  0.52873   42004301
               -7               1               1              HB  0.53414  1.67496  0.49361  2.62544  2.57566  0.49244  2.15449  2.48097  2.96749  0.49997   42004381
               -8               1               1              HB  0.53210  4.87400  0.55258  4.79543  5.78132  0.52838  2.96796  4.12921  3.67308  0.55182   42004401
               -9               1               1              HB  0.55568 -4.05685  0.59058 -3.58678 -2.36244  0.56680 -3.95233 -2.80861 -2.75253  0.57970   42004481
              -10               1               1              HB  0.54946  2.20740  0.56696  4.34496  2.32822  0.55795  2.15852  0.30353  2.22354  0.57304   42004501
              -11               1               1              HB  0.67709 -3.14810  0.66141 -2.87688 -2.61850  0.66792 -3.41427 -2.66499 -2.83870  0.65296   42004581
              -12               1               1              HB  0.52630 -0.22332  0.49849 -0.48648  0.11425  0.50817 -0.81629  0.02033 -0.70309  0.51482   42004601
              -13               1               1              HB  0.65216 -0.87354  0.64739  2.03133  0.83096  0.60590 -0.28471 -0.72062  1.96133  0.63031   42004681
              -14               1               1              HB  0.47961  3.02436  0.51827  4.13025  3.20215  0.50626  3.10136  2.43985  3.27755  0.51934   42004701
              -15               1               1              HB  0.56164  3.84731  0.55204  4.60012  4.40659  0.55348  3.15054  3.40353  3.64918  0.58650   42004781
              -15               1               2              HB  0.62896 -0.13451  0.60153  1.34086  1.23566  0.60016  0.13795  0.51935  1.51316  0.63065   42008781
              -16               1               1              HB  0.53463 -0.47066  0.48056 -1.18490 -0.41884  0.50542 -1.17953 -0.06721 -1.08103  0.52579   42004801
              -16               1               2              HB  0.61873  3.70680  0.61302  4.82649  4.58543  0.55478  3.52644  3.77631  4.42354  0.63274   42008801
               -1               2               1              HB  0.59440 -1.80060  0.59457 -0.76725 -1.62103  0.58250 -2.52601 -2.53114 -2.38839  0.56028   42004082
               -2               2               1              HB  0.97609  0.88092  0.99303  4.03900  1.55416  0.86966  0.94223  0.47686  1.29097  0.88559   42004102
               -3               2               1              HB  0.53040  2.20209  0.55406  2.33111  3.88688  0.51986  0.57956  2.36894  2.15174  0.52713   42004182
               -4               2               1              HB  0.73195 -3.12348  0.67087 -2.17940 -2.51384  0.70742 -3.34794 -3.17749 -2.71788  0.70255   42004202
               -5               2               1              HB  0.64028  0.76346  0.66499  3.11137  1.20287  0.63310  1.94527  0.98552  2.35935  0.68587   42004282
               -6               2               1              HB  0.50203 -3.11198  0.47052 -2.74286 -3.38933  0.48661 -3.78314 -4.04119 -4.04646  0.48336   42004302
               -7               2               1              HB  0.56921 -3.22573  0.55192 -2.50794 -2.21287  0.55990 -2.77190 -1.93176 -1.87577  0.56960   42004382
               -8               2               1              HB  0.58825  3.19165  0.57881  2.90806  3.66424  0.55004  2.51010  3.71705  2.71284  0.51240   42004402
               -9               2               1              HB  0.56366  1.17315  0.59897  1.20063  1.63724  0.57880  0.52988  1.23094  0.87965  0.58708   42004482
              -10               2               1              HB  0.67358  5.90348  0.61315  4.90948  6.05948  0.60139  5.92156  7.56577  5.91240  0.60778   42004502
              -11               2               1              HB  0.63526 -1.28025  0.63615 -1.16106 -1.76362  0.63990 -1.63165 -1.79299 -2.28388  0.59923   42004582
              -12               2               1              HB  0.50812 -0.47788  0.52587 -0.76473 -1.56471  0.51741 -2.99225 -3.85510 -3.71758  0.49365   42004602
              -13               2               1              HB  0.66830 -2.01664  0.63108 -0.52749 -0.76702  0.67325 -1.77282 -1.37908 -0.63011  0.65809   42004682
              -14               2               1              HB  0.54511 -0.36063  0.52116  4.04930  1.54454  0.50358  0.89934 -0.14954  2.41423  0.54086   42004702
              -15               2               1              HB  0.70512  0.91056  0.72575  3.50494  1.99644  0.66486  1.92530  1.39921  3.05956  0.68787   42004782
              -15               2               2              HB  0.90150 -0.32534  0.91355  0.44815 -0.91715  0.85626  0.72310  0.11095  0.32926  0.86812   42008782
              -16               2               1              HB  0.96794 -0.98704  0.94050 -0.22093 -0.07027  0.84919 -1.26263 -0.97683 -0.64662  0.88968   42004802
              -16               2               2              HB  1.18820  1.55983  1.16900  2.55232  1.66191  1.23735  1.31219  1.91626  1.18078  1.25820   42008802
               -1               3               1              HB  0.53774 -4.00130  0.52967 -3.80201 -3.70567  0.53726 -4.87652 -4.83127 -4.86727  0.51538   42004083
               -2               3               1              HB  0.43720  5.35748  0.42824  5.63466  5.89397  0.45533  5.05256  5.59130  5.50643  0.46588   42004103
               -3               3               1              HB  0.39166  3.31480  0.39804  4.67209  3.70649  0.40164  3.64107  2.91230  4.08826  0.39622   42004183
               -4               3               1              HB  0.47126 -1.18433  0.49717 -0.95908 -0.45057  0.48407 -1.05399 -0.17711 -0.22987  0.47500   42004203
               -5               3               1              HB  0.47369  4.83849  0.47612  6.04854  4.56445  0.46557  4.70809  3.44281  4.35033  0.45081   42004283
               -6               3               1              HB  0.51795 -0.84917  0.51805 -0.93560 -0.04616  0.51028 -1.07897 -0.01109 -0.29578  0.50568   42004303
               -7               3               1              HB  0.45833  7.48726  0.45994  8.70782  6.35514  0.48060  7.84530  5.89838  6.97295  0.45312   42004383
               -8               3               1              HB  0.46606  6.25314  0.48291  5.89197  5.68184  0.45440  5.12983  5.23585  4.63893  0.45102   42004403
               -9               3               1              HB  0.47246  3.93692  0.46367  4.94878  4.49008  0.46295  3.45973  3.31307  3.89921  0.44912   42004483
              -10               3               1              HB  0.52559  7.81790  0.51962  9.78113  9.78935  0.50894  7.09024  7.44056  9.21770  0.51927   42004503
              -11               3               1              HB  0.50886  5.76056  0.50861  6.31097  6.06739  0.51035  5.44808  5.67155  5.74745  0.51075   42004583
              -12               3               1              HB  0.50953  1.89392  0.49641  3.32470  3.24725  0.49764  2.19699  2.40152  3.41437  0.49857   42004603
              -13               3               1              HB  0.63488 -4.12734  0.61404 -4.59187 -5.16343  0.60040 -4.14710 -4.24106 -5.20410  0.65316   42004683
              -14               3               1              HB  0.51911  3.54418  0.50064  3.82527  3.46501  0.52662  2.23171  2.22878  1.93601  0.52713   42004703
              -15               3               1              HB  0.61966 12.25444  0.61966 11.04422 10.63856  0.62007 10.83346 10.85547  9.37101  0.65430   42004783
              -15               3               2              HB  0.55421 -0.06535  0.56979 -0.25340  0.38299  0.55541 -0.94275 -0.00788 -0.60336  0.56230   42008783
              -16               3               1              HB  0.57124 -0.30374  0.58203  0.50852 -0.39654  0.60723  0.52858  0.04088  0.57367  0.59040   42004803
              -16               3               2              HB  0.60381  9.74598  0.56848 10.70442  9.82410  0.58724  9.12043  8.30908  9.07810  0.58953   42008803
               -1               4               1              HB  0.56261  0.03333  0.58707  0.73731  0.79539  0.54139  0.11798  0.63389  1.09852  0.56380   42004084
               -2               4               1              HB  0.53617  5.64512  0.54475  6.89149  6.19562  0.49507  4.74815  4.00572  5.01167  0.51850   42004104
               -3               4               1              HB  0.43789  3.52639  0.44222  4.09810  4.36123  0.43034  3.17962  3.66298  3.92924  0.41715   42004184
               -4               4               1              HB  0.67028  1.33819  0.62848  1.58027  2.40531  0.66617 -0.33094  0.60436  0.34291  0.65407   42004204
               -5               4               1              HB  0.52101  5.92499  0.49020  5.32365  6.51493  0.51673  5.21030  6.78094  5.75248  0.52898   42004284
