#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  3.35759  2.82021  3.30488  3.15123   42004081
               -2               1               1              HB  3.08524  2.80866  3.45935  2.74303   42004101
               -3               1               1              HB  2.70062  3.46928  3.24959  3.02705   42004181
               -4               1               1              HB  2.92055  2.23052  2.95569  2.73227   42004201
               -5               1               1              HB  3.38129  2.87670  2.96707  3.03607   42004281
               -6               1               1              HB  3.04366  2.85113  3.40000  3.07992   42004301
               -7               1               1              HB  3.27859  3.10021  3.17520  2.99754   42004381
               -8               1               1              HB  2.86778  2.51134  3.14390  2.59180   42004401
               -9               1               1              HB  2.81289  3.14474  3.24878  2.72418   42004481
              -10               1               1              HB  2.44865  3.30557  2.87398  3.11844   42004501
              -11               1               1              HB  3.19085  2.97031  3.05813  3.07992   42004581
              -12               1               1              HB  2.21913  2.79835  2.94634  2.90492   42004601
              -13               1               1              HB  3.12848  2.97443  3.10772  3.41352   42004681
              -14               1               1              HB  2.89314  3.37938  3.16504  3.32992   42004701
              -15               1               1              HB  3.18212  2.68866  3.40935  2.93197   42004781
              -15               1               2              HB  2.86362  3.11093  2.70366  2.99467   42008781
              -16               1               1              HB  3.26029  3.55464  3.02764  2.79467   42004801
              -16               1               2              HB  3.14927  3.37031  3.50366  2.98156   42008801
               -1               2               1              HB  3.16715  2.97732  3.21667  2.63934   42004082
               -2               2               1              HB  4.30520  2.14062  3.72642  1.84631   42004102
               -3               2               1              HB  3.59794  2.52114  3.44426  2.70591   42004182
               -4               2               1              HB  2.37048  2.86309  2.40407  3.21598   42004202
               -5               2               1              HB  3.63867  2.50227  3.80894  2.55410   42004282
               -6               2               1              HB  2.91601  2.90227  2.95366  3.00246   42004302
               -7               2               1              HB  2.75010  2.97438  2.77860  2.70270   42004382
               -8               2               1              HB  2.53929  3.20165  3.20813  3.98770   42004402
               -9               2               1              HB  2.58254  3.18309  2.79390  3.39754   42004482
              -10               2               1              HB  2.48898  3.53155  2.45244  3.67377   42004502
              -11               2               1              HB  2.24330  3.08821  2.69303  3.37921   42004582
              -12               2               1              HB  2.44532  3.07835  2.45447  3.00656   42004602
              -13               2               1              HB  3.41538  3.03093  3.04715  2.99877   42004682
              -14               2               1              HB  3.69854  2.87670  3.17927  2.40369   42004702
              -15               2               1              HB  3.46736  2.51175  3.35894  2.73689   42004782
              -15               2               2              HB  2.24699  3.72948  3.06382  3.29795   42008782
              -16               2               1              HB  2.18919  3.79959  2.44390  3.87459   42004802
              -16               2               2              HB  3.07484  2.03959  3.30366  2.81025   42008802
               -1               3               1              HB  2.78969  3.36911  3.19590  3.36549   42004083
               -2               3               1              HB  3.24948  3.14722  3.54472  3.04221   42004103
               -3               3               1              HB  3.05946  3.33691  3.19106  3.35164   42004183
               -4               3               1              HB  2.90186  3.09715  3.13934  3.22338   42004203
               -5               3               1              HB  3.16577  3.30935  3.29057  3.47568   42004283
               -6               3               1              HB  3.55135  3.03629  3.38902  2.89057   42004303
               -7               3               1              HB  2.41871  3.22598  3.18659  2.96311   42004383
               -8               3               1              HB  3.19637  3.40976  3.10123  3.18462   42004403
               -9               3               1              HB  2.73072  2.78496  2.85082  3.15468   42004483
              -10               3               1              HB  2.75260  2.84454  2.34106  3.10082   42004503
              -11               3               1              HB  2.70187  2.67670  2.92073  2.63033   42004583
              -12               3               1              HB  2.84041  2.86829  2.78811  2.58462   42004603
              -13               3               1              HB  2.32349  2.75134  3.14431  2.76393   42004683
              -14               3               1              HB  2.66653  2.88000  3.19512  3.27623   42004703
              -15               3               1              HB  2.87069  3.11093  3.24512  2.77172   42004783
              -15               3               2              HB  2.89356  2.75505  3.22602  2.98566   42008783
              -16               3               1              HB  3.06112  3.11010  3.59553  3.01885   42004803
              -16               3               2              HB  2.40624  3.22186  2.96911  3.13361   42008803
               -1               4               1              HB  3.48940  2.91588  3.53943  3.00123   42004084
               -2               4               1              HB  2.84206  3.41585  3.25082  3.58711   42004104
               -3               4               1              HB  3.20915  3.04041  3.27033  2.95369   42004184
               -4               4               1              HB  2.82827  3.23876  3.33455  3.33607   42004204
               -5               4               1              HB  2.72931  2.95876  3.30447  2.80492   42004284
               -6               4               1              HB  2.44660  3.04756  3.07011  3.03742   42004304
               -7               4               1              HB  2.62661  2.86639  2.91220  2.83197   42004384
               -8               4               1              HB  1.93805  2.93856  2.86341  3.16803   42004404
               -9               4               1              HB  3.24823  3.18227  3.11911  2.94344   42004484
              -10               4               1              HB  2.63794  3.28537  2.87336  3.01954   42004504
              -11               4               1              HB  3.08524  3.15464  3.21870  3.01270   42004584
              -12               4               1              HB  2.31227  2.82515  2.92764  3.36352   42004604
              -13               4               1              HB  3.39917  3.28000  3.23862  3.10697   42004684
              -14               4               1              HB  2.74845  3.14106  2.77787  3.10312   42004704
              -15               4               1              HB  2.93846  3.39175  3.02480  3.53156   42004784
