#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  3.36323  2.79465  3.28763  3.17085   42004081
               -2               1               1              HB  3.11753  2.82716  3.44548  2.71943   42004101
               -3               1               1              HB  2.70680  3.43498  3.23963  3.06316   42004181
               -4               1               1              HB  2.96847  2.23374  2.93857  2.74696   42004201
               -5               1               1              HB  3.40025  2.82881  2.98047  3.05994   42004281
               -6               1               1              HB  3.10115  2.86790  3.39585  3.04777   42004301
               -7               1               1              HB  3.27600  3.08066  3.14646  3.04372   42004381
               -8               1               1              HB  2.91032  2.49342  3.13303  2.58866   42004401
               -9               1               1              HB  2.80713  3.15844  3.24329  2.74170   42004481
              -10               1               1              HB  2.45127  3.30123  2.88120  3.10891   42004501
              -11               1               1              HB  3.18878  2.88596  3.06021  3.17652   42004581
              -12               1               1              HB  2.23792  2.81523  2.94833  2.87247   42004601
              -13               1               1              HB  3.09337  2.97243  3.12897  3.43725   42004681
              -14               1               1              HB  2.87101  3.35761  3.16436  3.38462   42004701
              -15               1               1              HB  3.14087  2.67695  3.43165  2.94899   42004781
              -15               1               2              HB  2.86732  3.09095  2.70749  2.99190   42008781
              -16               1               1              HB  3.25839  3.56091  3.00285  2.77530   42004801
              -16               1               2              HB  3.16544  3.35720  3.51180  2.92024   42008801
               -1               2               1              HB  3.19482  2.97237  3.22654  2.59206   42004082
               -2               2               1              HB  4.33006  2.15432  3.79211  1.73279   42004102
               -3               2               1              HB  3.57994  2.56603  3.42435  2.69967   42004182
               -4               2               1              HB  2.36364  2.87695  2.37266  3.25870   42004202
               -5               2               1              HB  3.62269  2.53149  3.87176  2.51596   42004282
               -6               2               1              HB  2.91892  2.82881  2.97559  3.01943   42004302
               -7               2               1              HB  2.77764  2.95246  2.76942  2.68699   42004382
               -8               2               1              HB  2.53276  3.21728  3.18104  3.99636   42004402
               -9               2               1              HB  2.60337  3.15969  2.82807  3.39239   42004482
              -10               2               1              HB  2.47789  3.50453  2.42636  3.72470   42004502
              -11               2               1              HB  2.23140  3.07517  2.69256  3.38871   42004582
              -12               2               1              HB  2.43489  3.03251  2.42799  3.04049   42004602
              -13               2               1              HB  3.42506  3.03169  3.05248  2.96923   42004682
              -14               2               1              HB  3.70516  2.90782  3.17006  2.35951   42004702
              -15               2               1              HB  3.46929  2.54239  3.37185  2.69960   42004782
              -15               2               2              HB  2.25635  3.70494  3.05045  3.29879   42008782
              -16               2               1              HB  2.15356  3.80823  2.44060  3.90000   42004802
              -16               2               2              HB  3.05733  2.03539  3.34744  2.71660   42008802
               -1               3               1              HB  2.77314  3.38230  3.19609  3.36802   42004083
               -2               3               1              HB  3.22891  3.11070  3.59642  3.02186   42004103
               -3               3               1              HB  3.04791  3.31193  3.23352  3.32632   42004183
               -4               3               1              HB  2.88327  3.10484  3.13714  3.23036   42004203
               -5               3               1              HB  3.13841  3.31276  3.31652  3.47935   42004283
               -6               3               1              HB  3.51720  3.07901  3.38649  2.92713   42004303
               -7               3               1              HB  2.39926  3.25267  3.16843  2.99190   42004383
               -8               3               1              HB  3.21743  3.39456  3.08495  3.19967   42004403
               -9               3               1              HB  2.77682  2.75432  2.85354  3.11781   42004483
              -10               3               1              HB  2.75717  2.81111  2.32506  3.13968   42004503
              -11               3               1              HB  2.70966  2.66872  2.88039  2.69919   42004583
              -12               3               1              HB  2.83107  2.85819  2.79490  2.57938   42004603
              -13               3               1              HB  2.34439  2.74856  3.19528  2.73644   42004683
              -14               3               1              HB  2.65029  2.92222  3.15745  3.29109   42004703
              -15               3               1              HB  2.84275  3.11852  3.26770  2.77652   42004783
              -15               3               2              HB  2.85872  2.77860  3.21644  2.96356   42008783
              -16               3               1              HB  3.06921  3.11399  3.59072  3.04656   42004803
              -16               3               2              HB  2.39762  3.20453  2.96786  3.14818   42008803
               -1               4               1              HB  3.49222  2.90041  3.57242  3.01053   42004084
               -2               4               1              HB  2.81941  3.39630  3.25387  3.60000   42004104
               -3               4               1              HB  3.22523  3.01440  3.32425  2.93441   42004184
               -4               4               1              HB  2.85094  3.22634  3.34215  3.31174   42004204
               -5               4               1              HB  2.72072  2.92840  3.31448  2.81134   42004284
               -6               4               1              HB  2.45127  3.03704  3.10252  3.03117   42004304
               -7               4               1              HB  2.62490  2.85514  2.90683  2.83765   42004384
               -8               4               1              HB  1.97584  2.93580  2.85354  3.14211   42004404
               -9               4               1              HB  3.21130  3.21111  3.12612  2.94737   42004484
              -10               4               1              HB  2.64701  3.27789  2.93572  2.98745   42004504
              -11               4               1              HB  3.06511  3.17366  3.21888  3.04534   42004584
              -12               4               1              HB  2.32842  2.82469  2.93206  3.34575   42004604
              -13               4               1              HB  3.35954  3.28324  3.27177  3.11660   42004684
              -14               4               1              HB  2.76454  3.11152  2.76810  3.12470   42004704
              -15               4               1              HB  2.94062  3.36091  3.03946  3.56032   42004784
              -15               4               2              HB  2.85217  3.13663  3.09032  3.31336   42008784
              -16               4               1              HB  3.04464  3.05226  3.10985  3.14170   42004804
              -16               4               2              HB  2.62858  2.77901  2.47396  3.23644   42008804
               -1               5               1              HB  2.68141  2.65638  3.20952  2.84211   42004085
               -2               5               1              HB  3.23014  2.78354  3.02116  2.54615   42004105
               -3               5               1              HB  2.97830  3.00247  3.34296  3.10040   42004185
               -4               5               1              HB  3.19738  2.83909  3.48495  2.79717   42004205
               -5               5               1              HB  2.92588  2.59835  2.75224  2.78866   42004285
               -6               5               1              HB  2.21540  3.41646  2.96461  2.61498   42004305
               -7               5               1              HB  2.79934  2.81440  3.11554  2.46883   42004385
               -8               5               1              HB  2.91482  2.98354  2.99105  3.19109   42004405
               -9               5               1              HB  2.62899  2.99300  2.94670  2.81943   42004485
              -10               5               1              HB  2.69861  2.72469  3.03906  2.93927   42004505
              -11               5               1              HB  2.96683  2.98889  3.10008  3.33603   42004585
              -12               5               1              HB  2.98772  3.00000  3.04923  2.97611   42004605
              -13               5               1              HB  2.81204  2.90782  3.30350  2.46518   42004685
              -14               5               1              HB  2.45823  2.55268  3.26048  3.04211   42004705
              -15               5               1              HB  2.57453  2.74568  3.20749  2.60850   42004785
              -15               5               2              HB  2.87510  2.65350  2.89829  2.82713   42008785
              -16               5               1              HB  2.97584  3.16914  3.09398  2.96235   42004805
              -16               5               2              HB  2.96028  2.98272  2.95240  3.02429   42008805
               -1               6               1              HB  2.97781  3.19586  2.51820  3.25491   42004086
               -2               6               1              HB  2.51188  2.48642  2.87673  3.05951   42004106
               -3               6               1              HB  2.70229  2.46996  3.02034  3.41012   42004186
               -4               6               1              HB  3.15274  2.70453  3.46501  3.16842   42004206
               -5               6               1              HB  3.05097  2.42828  3.15939  2.66121   42004286
               -6               6               1              HB  2.77396  2.89383  3.01790  2.65628   42004306
