#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.60212 -3.47471  0.59585 -3.01587 -3.64005  0.59132 -2.81245 -3.09224 -3.00465  0.61300   42004081
               -2               1               1              HB  0.52557  3.21180  0.46044  3.43286  3.28675  0.51421  3.09939  3.26329  3.22008  0.51514   42004101
               -3               1               1              HB  0.56244  1.60490  0.57536  2.79698  0.68567  0.59171  1.94310  0.21390  1.10641  0.58403   42004181
               -4               1               1              HB  0.59931 -1.43347  0.59582 -0.84761 -1.93222  0.58841 -2.01194 -2.21489 -2.63268  0.65276   42004201
               -5               1               1              HB  0.50275  4.33705  0.52567  4.57026  4.91656  0.51030  3.28485  3.90654  3.84289  0.50613   42004281
               -6               1               1              HB  0.54453  0.23041  0.55182  0.82310  0.80328  0.54869 -1.14693 -0.66201 -0.74578  0.55455   42004301
               -7               1               1              HB  0.49532  1.74655  0.49549  2.58601  2.62358  0.48892  2.12678  2.53080  2.95288  0.50323   42004381
               -8               1               1              HB  0.56695  4.78976  0.55557  4.72409  5.76770  0.54876  2.98277  4.26514  3.72045  0.53760   42004401
               -9               1               1              HB  0.57282 -4.12856  0.58584 -3.59489 -2.35902  0.59488 -3.93378 -2.86236 -2.79466  0.57471   42004481
              -10               1               1              HB  0.56052  2.21201  0.56343  4.28559  2.33351  0.56555  2.13460  0.27720  2.23775  0.53655   42004501
              -11               1               1              HB  0.70388 -3.23720  0.67900 -2.85566 -2.62154  0.69494 -3.42636 -2.65822 -2.85141  0.70273   42004581
              -12               1               1              HB  0.54481 -0.16990  0.50918 -0.45486  0.16939  0.49138 -0.85877  0.02992 -0.73563  0.52807   42004601
              -13               1               1              HB  0.64492 -0.92148  0.62184  2.03335  0.87756  0.63395 -0.19974 -0.67344  1.99940  0.65695   42004681
              -14               1               1              HB  0.50906  2.95057  0.51078  4.12163  3.16097  0.50003  3.03882  2.31992  3.29195  0.52362   42004701
              -15               1               1              HB  0.54179  3.84630  0.55769  4.54113  4.39619  0.53030  3.12103  3.40222  3.65013  0.58289   42004781
