#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.59692 -3.45907  0.58712 -2.92583 -3.60070  0.58589 -2.81700 -3.12923 -3.04744  0.62270   42004081
               -2               1               1              HB  0.51771  3.28135  0.51087  3.58729  3.27353  0.53831  3.16720  3.20723  3.26336  0.50759   42004101
               -3               1               1              HB  0.55750  1.58757  0.56763  2.75626  0.68535  0.54765  1.94909  0.27415  1.11981  0.53969   42004181
               -4               1               1              HB  0.63153 -1.39841  0.61060 -0.80898 -1.93587  0.62413 -2.02218 -2.19687 -2.63357  0.65234   42004201
               -5               1               1              HB  0.52783  4.40124  0.55282  4.59770  4.83492  0.53487  3.12683  4.03722  3.82500  0.55264   42004281
               -6               1               1              HB  0.54989  0.22936  0.54690  0.78907  0.80089  0.53552 -1.16518 -0.75687 -0.76985  0.56430   42004301
               -7               1               1              HB  0.51056  1.74125  0.47580  2.63150  2.57175  0.47834  2.09281  2.45323  3.01663  0.52284   42004381
               -8               1               1              HB  0.53384  4.83658  0.53796  4.77191  5.79936  0.56047  2.96757  4.20029  3.59355  0.55780   42004401
               -9               1               1              HB  0.55763 -3.98126  0.56636 -3.65129 -2.38371  0.56788 -3.93116 -2.85230 -2.73971  0.57968   42004481
              -10               1               1              HB  0.54586  2.17610  0.57182  4.37132  2.31752  0.53682  2.12546  0.27389  2.24142  0.57152   42004501
              -11               1               1              HB  0.68237 -3.20105  0.69481 -2.78630 -2.63865  0.67508 -3.41489 -2.75868 -2.81689  0.67720   42004581
              -12               1               1              HB  0.52627 -0.20379  0.50451 -0.47949  0.07394  0.50476 -0.79082 -0.02644 -0.68829  0.47878   42004601
              -13               1               1              HB  0.62994 -0.91477  0.64296  2.03755  0.84351  0.60023 -0.27621 -0.79315  1.99817  0.66766   42004681
              -14               1               1              HB  0.48233  3.02945  0.50162  4.09273  3.18831  0.47538  3.05932  2.30946  3.28796  0.53455   42004701
              -15               1               1              HB  0.53212  3.81290  0.54405  4.56229  4.44861  0.52335  3.13893  3.48328  3.61148  0.59139   42004781
              -15               1               2              HB  0.63036 -0.07800  0.60028  1.39763  1.28626  0.61329  0.14101  0.51064  1.50762  0.60205   42008781
              -16               1               1              HB  0.50730 -0.44305  0.49623 -1.18559 -0.48638  0.49295 -1.09732 -0.07194 -1.02269  0.49861   42004801
              -16               1               2              HB  0.62901  3.74595  0.59860  4.85869  4.65992  0.59535  3.53119  3.73556  4.36721  0.63432   42008801
               -1               2               1              HB  0.62503 -1.76723  0.59764 -0.73321 -1.59999  0.58677 -2.51588 -2.60517 -2.40680  0.58109   42004082
               -2               2               1              HB  0.95971  0.84486  1.00727  3.99400  1.59598  0.93285  0.87776  0.52163  1.18913  0.92972   42004102
               -3               2               1              HB  0.54342  2.21531  0.57265  2.32677  3.82515  0.54083  0.56654  2.29577  2.12283  0.55016   42004182
               -4               2               1              HB  0.67469 -3.12864  0.71359 -2.20137 -2.47021  0.67949 -3.44212 -3.21821 -2.69407  0.67921   42004202
               -5               2               1              HB  0.67162  0.84638  0.68978  3.12744  1.25231  0.65630  1.92943  0.96436  2.36015  0.68911   42004282
               -6               2               1              HB  0.52332 -3.08033  0.48460 -2.69203 -3.34467  0.48032 -3.73618 -4.04593 -4.04684  0.49542   42004302
               -7               2               1              HB  0.59037 -3.24038  0.58742 -2.60534 -2.25883  0.56513 -2.78338 -1.94087 -1.85240  0.54908   42004382
