#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.61581 -3.44600  0.58508 -2.95734 -3.65934  0.60919 -2.81794 -3.05125 -3.01755  0.60154   42004081
               -2               1               1              HB  0.52068  3.16005  0.48600  3.43662  3.26550  0.52239  3.13033  3.25057  3.21837  0.48309   42004101
               -3               1               1              HB  0.56241  1.61664  0.54962  2.83033  0.72879  0.56255  1.97407  0.21619  1.16903  0.55391   42004181
               -4               1               1              HB  0.61985 -1.44569  0.61294 -0.77890 -1.96959  0.59907 -1.98152 -2.22202 -2.62299  0.65388   42004201
               -5               1               1              HB  0.54899  4.36436  0.53566  4.54740  4.86793  0.54741  3.12447  4.02474  3.79929  0.53892   42004281
               -6               1               1              HB  0.53626  0.17566  0.58969  0.78698  0.76525  0.54229 -1.16290 -0.76824 -0.74694  0.55031   42004301
               -7               1               1              HB  0.50501  1.71086  0.50575  2.62378  2.62251  0.50005  2.11904  2.46092  2.97746  0.51496   42004381
               -8               1               1              HB  0.54252  4.88990  0.54929  4.84631  5.82814  0.53729  3.00949  4.10403  3.63172  0.53564   42004401
               -9               1               1              HB  0.57787 -4.04231  0.56362 -3.66852 -2.35675  0.57411 -3.99333 -2.84385 -2.75644  0.57498   42004481
              -10               1               1              HB  0.57464  2.21092  0.59038  4.25946  2.28610  0.57220  2.12485  0.26379  2.25293  0.55982   42004501
              -11               1               1              HB  0.71607 -3.24310  0.70126 -2.86634 -2.64153  0.67943 -3.47108 -2.70210 -2.82015  0.70130   42004581
              -12               1               1              HB  0.55787 -0.22771  0.51090 -0.45319  0.12231  0.49522 -0.78150  0.01905 -0.70870  0.50201   42004601
              -13               1               1              HB  0.67543 -0.93328  0.61943  2.04363  0.87115  0.61207 -0.19649 -0.68937  2.02284  0.66304   42004681
              -14               1               1              HB  0.48910  3.00575  0.50114  4.01698  3.19219  0.50315  3.09273  2.35256  3.26660  0.50818   42004701
              -15               1               1              HB  0.54919  3.89827  0.57949  4.55532  4.42601  0.53449  3.18021  3.44003  3.69334  0.57582   42004781
              -15               1               2              HB  0.60860 -0.13904  0.62166  1.31434  1.22839  0.60603  0.14525  0.51662  1.50603  0.64342   42008781
              -16               1               1              HB  0.49862 -0.45804  0.51413 -1.18257 -0.49667  0.49996 -1.15991 -0.15034 -1.03599  0.51156   42004801
              -16               1               2              HB  0.59960  3.81119  0.60197  4.77049  4.65213  0.58872  3.51659  3.74988  4.39275  0.62633   42008801
               -1               2               1              HB  0.59495 -1.73246  0.61922 -0.74154 -1.58686  0.60659 -2.50004 -2.53305 -2.37980  0.57187   42004082
               -2               2               1              HB  0.95333  0.95212  0.96750  4.00167  1.54935  0.88759  0.91368  0.49562  1.28962  0.94664   42004102
               -3               2               1              HB  0.54848  2.20238  0.55249  2.33401  3.80829  0.50985  0.54259  2.29196  2.12793  0.54056   42004182
               -4               2               1              HB  0.73144 -3.14108  0.69278 -2.25327 -2.46945  0.64955 -3.38333 -3.30099 -2.70650  0.68551   42004202
               -5               2               1              HB  0.67707  0.76521  0.66530  3.15343  1.18774  0.62626  1.96026  1.07183  2.43358  0.67925   42004282
               -6               2               1              HB  0.50918 -3.11045  0.49502 -2.75429 -3.34935  0.50103 -3.78116 -4.02934 -3.99514  0.51098   42004302
               -7               2               1              HB  0.59846 -3.21407  0.57601 -2.64073 -2.25537  0.56616 -2.75418 -1.92486 -1.84870  0.59714   42004382
               -8               2               1              HB  0.56606  3.27304  0.53159  2.92748  3.69581  0.53700  2.51747  3.62260  2.69388  0.51461   42004402
               -9               2               1              HB  0.59698  1.18980  0.58873  1.19147  1.60756  0.60653  0.48344  1.26994  0.92196  0.59923   42004482
              -10               2               1              HB  0.64928  5.98663  0.62099  4.84744  6.13045  0.63891  6.00188  7.58568  5.88033  0.65586   42004502
              -11               2               1              HB  0.63495 -1.29030  0.63946 -1.19932 -1.77012  0.66642 -1.69967 -1.87895 -2.32844  0.60735   42004582
              -12               2               1              HB  0.52122 -0.46392  0.52454 -0.75249 -1.54140  0.50835 -2.98674 -3.87868 -3.71294  0.49953   42004602
              -13               2               1              HB  0.67006 -2.00334  0.68022 -0.44673 -0.87969  0.67181 -1.74353 -1.35677 -0.63125  0.65736   42004682
              -14               2               1              HB  0.51546 -0.28582  0.52878  4.07623  1.62301  0.48372  0.88684 -0.07839  2.45328  0.52180   42004702
              -15               2               1              HB  0.64670  0.98555  0.71267  3.60955  1.97977  0.66439  1.90585  1.31581  3.02543  0.64407   42004782
              -15               2               2              HB  0.87516 -0.31740  0.86749  0.52200 -0.96096  0.80048  0.72378 -0.00937  0.28416  0.86967   42008782
              -16               2               1              HB  0.89198 -1.05820  0.91993 -0.18151 -0.04312  0.82174 -1.36212 -1.00909 -0.59865  0.89973   42004802
              -16               2               2              HB  1.20152  1.49393  1.17660  2.82622  1.71764  1.15694  1.37317  1.77904  1.16846  1.29066   42008802
               -1               3               1              HB  0.54735 -3.98487  0.50159 -3.66343 -3.64571  0.51478 -4.90199 -4.82584 -4.86783  0.52663   42004083
               -2               3               1              HB  0.45670  5.32390  0.44836  5.64404  5.90361  0.42972  5.04946  5.54817  5.56754  0.44637   42004103
