#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  3.34167  2.77476  3.28591  3.16209   42004081
               -2               1               1              HB  3.15110  2.82361  3.46269  2.71544   42004101
               -3               1               1              HB  2.67170  3.44861  3.19946  3.10067   42004181
               -4               1               1              HB  2.95742  2.21944  2.96744  2.71812   42004201
               -5               1               1              HB  3.40417  2.85482  2.92886  3.03434   42004281
               -6               1               1              HB  3.05769  2.83194  3.37313  3.02416   42004301
               -7               1               1              HB  3.29945  3.09861  3.09091  3.04295   42004381
               -8               1               1              HB  2.92994  2.45000  3.15468  2.60268   42004401
               -9               1               1              HB  2.80139  3.12483  3.21879  2.74313   42004481
              -10               1               1              HB  2.44780  3.24306  2.85889  3.15302   42004501
              -11               1               1              HB  3.14698  2.91806  3.07327  3.16510   42004581
              -12               1               1              HB  2.23214  2.81389  2.94708  2.82416   42004601
              -13               1               1              HB  3.14444  2.97965  3.11409  3.36264   42004681
              -14               1               1              HB  2.86676  3.38611  3.15468  3.42819   42004701
              -15               1               1              HB  3.15139  2.64315  3.46175  2.89698   42004781
              -15               1               2              HB  2.83791  3.17083  2.65943  2.96779   42008781
              -16               1               1              HB  3.31250  3.54274  3.00805  2.76511   42004801
              -16               1               2              HB  3.14286  3.39583  3.51018  2.92886   42008801
               -1               2               1              HB  3.17308  2.99028  3.15604  2.62013   42004082
               -2               2               1              HB  4.26648  2.21389  3.67571  1.81611   42004102
               -3               2               1              HB  3.57418  2.53750  3.41248  2.70872   42004182
               -4               2               1              HB  2.31250  2.87381  2.42282  3.23077   42004202
               -5               2               1              HB  3.68407  2.49444  3.78562  2.57047   42004282
               -6               2               1              HB  2.88874  2.89028  2.93080  3.00940   42004302
               -7               2               1              HB  2.70879  2.95972  2.76526  2.70470   42004382
               -8               2               1              HB  2.45972  3.27408  3.15839  3.99176   42004402
               -9               2               1              HB  2.59890  3.13472  2.82225  3.41745   42004482
              -10               2               1              HB  2.48764  3.51250  2.48847  3.70067   42004502
              -11               2               1              HB  2.25275  3.04722  2.69878  3.38658   42004582
              -12               2               1              HB  2.41944  3.06377  2.43087  3.02060   42004602
              -13               2               1              HB  3.44722  3.02578  3.05235  2.97390   42004682
              -14               2               1              HB  3.71528  2.88060  3.14497  2.42582   42004702
              -15               2               1              HB  3.45556  2.54953  3.32617  2.78297   42004782
              -15               2               2              HB  2.23194  3.76119  3.06846  3.26236   42008782
              -16               2               1              HB  2.19861  3.75170  2.50604  3.87225   42004802
              -16               2               2              HB  3.06111  2.09634  3.25772  2.80220   42008802
               -1               3               1              HB  2.77885  3.39306  3.16554  3.35302   42004083
               -2               3               1              HB  3.26944  3.10991  3.59060  3.06731   42004103
               -3               3               1              HB  3.06456  3.35139  3.18453  3.32886   42004183
               -4               3               1              HB  2.89861  3.12890  3.11946  3.19780   42004203
               -5               3               1              HB  3.17033  3.37778  3.28087  3.50067   42004283
               -6               3               1              HB  3.53472  3.04478  3.41208  2.88324   42004303
               -7               3               1              HB  2.38187  3.29444  3.13704  2.98926   42004383
               -8               3               1              HB  3.19028  3.40299  3.10201  3.19231   42004403
