#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.62168 -3.45428  0.58442 -2.97301 -3.64805  0.55958 -2.84055 -3.13266 -3.02779  0.61906   42004081
               -2               1               1              HB  0.50899  3.20198  0.51597  3.46089  3.19589  0.53910  3.14614  3.27817  3.21466  0.48031   42004101
               -3               1               1              HB  0.54759  1.62871  0.55737  2.82109  0.68101  0.54739  1.95784  0.23499  1.19016  0.54533   42004181
               -4               1               1              HB  0.58661 -1.41899  0.57892 -0.86341 -1.94256  0.60447 -2.03469 -2.24010 -2.58557  0.63510   42004201
               -5               1               1              HB  0.54166  4.35835  0.54252  4.62704  4.90473  0.56030  3.16088  3.93686  3.76473  0.53903   42004281
               -6               1               1              HB  0.55010  0.21873  0.55880  0.75697  0.83417  0.55633 -1.15181 -0.71248 -0.76722  0.57509   42004301
               -7               1               1              HB  0.51401  1.73324  0.47810  2.68558  2.62203  0.50282  2.14705  2.38484  2.99683  0.46589   42004381
               -8               1               1              HB  0.54732  4.85971  0.55990  4.78863  5.84775  0.52890  2.94839  4.17441  3.73484  0.56972   42004401
               -9               1               1              HB  0.56952 -4.06158  0.56060 -3.58469 -2.32969  0.58470 -3.95855 -2.87472 -2.74293  0.57913   42004481
              -10               1               1              HB  0.55139  2.23050  0.56252  4.29750  2.31211  0.58637  2.17697  0.22118  2.21178  0.59214   42004501
              -11               1               1              HB  0.68576 -3.22745  0.69070 -2.81474 -2.62679  0.68032 -3.38917 -2.73368 -2.83507  0.67609   42004581
              -12               1               1              HB  0.53701 -0.23853  0.52624 -0.46516  0.14691  0.51846 -0.85918  0.13403 -0.69445  0.49564   42004601
              -13               1               1              HB  0.66690 -0.93966  0.66677  2.10065  0.86886  0.58608 -0.30706 -0.70307  2.05138  0.62918   42004681
              -14               1               1              HB  0.48814  3.02945  0.52643  4.13331  3.21273  0.52835  3.06381  2.37244  3.27065  0.48218   42004701
              -15               1               1              HB  0.55228  3.86084  0.55884  4.66391  4.48633  0.48481  3.13124  3.42561  3.73231  0.58350   42004781
              -15               1               2              HB  0.63379 -0.15046  0.62614  1.39219  1.22372  0.59024  0.13665  0.44511  1.52480  0.64117   42008781
              -16               1               1              HB  0.53502 -0.47354  0.49896 -1.19251 -0.46260  0.51694 -1.09761 -0.12485 -1.06146  0.51966   42004801
              -16               1               2              HB  0.63287  3.78343  0.57585  4.83634  4.65563  0.58071  3.54951  3.83721  4.36648  0.62878   42008801
               -1               2               1              HB  0.56707 -1.75449  0.57333 -0.77035 -1.61133  0.57317 -2.48608 -2.55089 -2.41293  0.56390   42004082
               -2               2               1              HB  1.01421  0.99317  1.04057  3.90959  1.66408  0.89164  0.94985  0.60770  1.25497  0.92774   42004102
               -3               2               1              HB  0.51112  2.19309  0.55420  2.30104  3.81445  0.56483  0.56283  2.26471  2.11462  0.55330   42004182
               -4               2               1              HB  0.73818 -3.10103  0.69831 -2.21228 -2.40889  0.66932 -3.44417 -3.20937 -2.65551  0.68265   42004202
               -5               2               1              HB  0.63796  0.82405  0.70922  3.19986  1.17153  0.66277  2.01566  0.92426  2.36261  0.66263   42004282
               -6               2               1              HB  0.49296 -3.08833  0.49962 -2.76024 -3.31265  0.48114 -3.72826 -3.95191 -4.04191  0.48116   42004302
               -7               2               1              HB  0.59069 -3.21639  0.58946 -2.59085 -2.22884  0.57523 -2.82684 -1.92139 -1.88174  0.57340   42004382
               -8               2               1              HB  0.58292  3.26997  0.58442  2.99323  3.76411  0.55057  2.48760  3.69546  2.75624  0.54320   42004402
               -9               2               1              HB  0.59992  1.13276  0.59193  1.27183  1.59045  0.57121  0.48038  1.20865  0.87662  0.61900   42004482
              -10               2               1              HB  0.63761  5.95910  0.62477  4.98144  6.03965  0.62730  5.94963  7.71724  5.96134  0.65206   42004502
              -11               2               1              HB  0.61044 -1.27535  0.65193 -1.23899 -1.80664  0.63945 -1.69487 -1.85060 -2.32122  0.61475   42004582
