#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -4               9               1              HB  0.61694  3.67378  0.60579  4.11560  5.08562  0.55938  1.55809  3.46964  3.38307  0.59417   42004209
               -5               9               1              HB  0.22222  6.35405  0.22222  7.26035  5.41304  0.00000  5.94914  6.25851  4.95103  0.25000   42004289
               -6               9               1              HB  0.84504  1.52749  0.79360  2.26469  2.26234  0.37429 -0.27619 -0.62250  0.20249  0.22750   42004309
               -7               9               1              HB  0.54457  0.38934  0.48865  2.11108  1.72416  0.31574  0.93218  0.88361  2.01209  0.49452   42004389
               -8               9               1              HB  0.73818 -2.06534  0.51886 -1.20883 -1.65671  0.48607 -2.32920 -2.42935 -2.13162  0.62812   42004409
               -9               9               1              HB  0.41000  5.36498  0.44875  5.31276  5.57457  0.40938  4.69580  5.33189  4.16489  0.51984   42004489
              -10               9               1              HB  0.70631  8.20380  0.49058  9.67040  7.96409  0.82562  8.23744  7.26436  7.77034  0.76083   42004509
              -11               9               1              HB  0.46712  6.66249  0.53512  8.64877  8.80959  0.42665  7.76222  8.41759  8.94679  0.45369   42004589
              -12               9               1              HB  0.22222 -1.46198  0.00000 -0.13029 -2.29318  0.25000 -0.72582 -1.30557  1.22105  0.66667   42004609
              -13               9               1              HB  0.65972 -3.52618  0.47773 -3.60950 -2.94889  0.45891 -4.45351 -3.68536 -4.24145  0.51063   42004689
              -14               9               1              HB  0.48224  4.32990  0.37870  9.69775  8.46219  0.45954  4.70890  2.71172  8.18533  0.49607   42004709
              -15               9               1              HB  0.72680  8.29159  0.69333  8.78022  6.71008  0.60239  9.19499  7.22198  6.92734  0.48284   42004789
              -15               9               2              HB  0.55556  5.70746  0.60938  5.54383  5.31148  0.32099  3.14296  4.64378  4.18771  0.48980   42008789
              -16               9               1              HB  0.43599  0.35806  0.42333  0.45746  1.00379  0.49987 -1.06263  0.34270  0.16927  0.52868   42004809
              -16               9               2              HB  0.35938  9.90457  0.36686  9.80719 10.65174  0.35204  8.80118 10.82304  9.63631  0.41522   42008809
               -1              10               1              HB  0.46313 -2.64146  0.36169 -1.15550 -2.03773  0.47410 -3.43071 -3.89947 -3.00960  0.37250   4200408A
               -2              10               1              HB  0.59375  2.95083  0.48377  7.00897  4.43734  0.47390  5.27001  2.67112  6.03775  0.55692   4200410A
               -3              10               1              HB  0.66667 10.56050  0.22222 12.24835 10.17160  0.25000 12.29790 13.24461 10.81776  0.00000   4200418A
               -4              10               1              HB  1.22222 -2.80343  0.40816 -2.41586 -2.78397  0.88889 -4.81782 -6.07826 -4.12581  0.48438   4200420A
               -5              10               1              HB  0.38207  5.38095  0.38104  4.78958  4.15382  0.34776  1.59509  1.70108  0.73593  0.34014   4200428A
               -6              10               1              HB  0.52544  2.35623  0.49202  7.10224  6.41816  0.47437  0.29727 -0.19522  4.20849  0.47222   4200430A
               -7              10               1              HB  0.32325  3.67287  0.29432  5.50699  2.73244  0.40816  2.64415  0.63830  2.36669  0.52160   4200438A
               -8              10               1              HB  0.61728 10.06380  1.00831  9.58804 10.38474  0.80992  7.43189  8.56206  8.43973  0.72109   4200440A
               -9              10               1              HB  0.45950  0.87300  0.45283  1.19203  2.06817  0.42314  0.59945  1.94646  1.35872  0.43713   4200448A
              -10              10               1              HB  0.58083 10.33356  0.37302 11.78452  9.71215  0.60938  8.44956  6.61574  7.32300  0.40484   4200450A
              -11              10               1              HB  0.48499 10.34524  0.49484 11.90841 11.63495  0.48455  8.70370  8.82069  9.93522  0.50967   4200458A
              -12              10               1              HB  0.76412  2.19859  0.58694  2.58580  2.60078  0.67103  1.82673  2.33747  2.61475  0.43792   4200460A
              -13              10               1              HB  0.47744 -1.77622  0.47448 -1.32430 -0.88245  0.55180 -2.12718 -0.27628 -1.00199  0.37878   4200468A
              -14              10               1              HB  0.42284  2.73161  0.40368  3.50838  2.82558  0.40865  2.89338  2.57958  2.90726  0.39600   4200470A
              -15              10               1              HB  0.57755 10.83512  0.62160 13.10048 10.72307  0.58400 11.90490 11.30739 12.06509  0.57727   4200478A
              -15              10               2              HB  0.53999  1.60152  0.54552  4.46339  2.96086  0.63952  0.98794  0.31285  2.04471  0.39619   4200878A
              -16              10               1              HB  0.47750 -5.16672  0.36891 -5.85198 -5.07852  0.40055 -6.87061 -6.57312 -7.32583  0.45207   4200480A
              -16              10               2              HB  0.60092  5.63954  0.58441  7.78703  6.55282  0.57942  4.39112  3.67102  5.69608  0.66352   4200880A
               -1              11               1              HB  0.64823 -2.10136  0.47614 -1.22203 -2.15475  0.46791 -2.32085 -2.83066 -1.96194  0.49347   4200408B
               -2              11               1              HB  0.27907  8.76273  0.43639 10.31331  9.79492  0.54845  8.29336  8.50204  8.47168  0.55598   4200410B
               -3              11               1              HB  0.53061  8.25218  0.33333  9.15137  9.10977  0.48438  9.16804  8.45870  9.00511  0.09877   4200418B
               -4              11               1              HB  0.78342 -0.48751  0.73404 -0.15304 -0.54809  0.53664 -1.29152 -0.62088 -1.08416  0.67847   4200420B
               -5              11               1              HB  0.44136  8.89686  0.42222  7.60863  7.38765  0.31820  7.28038  7.35846  6.02069  0.55240   4200428B
               -6              11               1              HB  0.42910 -0.70609  0.34739  1.15357 -0.40304  0.44430 -1.14479 -1.42245 -0.75505  0.63745   4200430B
               -7              11               1              HB  0.52157 -1.24995  0.42895 -1.97562 -1.57871  0.56238 -2.27693 -1.66057 -2.73685  0.59004   4200438B
               -8              11               1              HB  0.59478  3.91028  0.43243  4.57082  2.94232  0.38831  5.73062  4.64101  4.56401  0.51294   4200440B
               -9              11               1              HB  0.36223 -4.26359  0.32782 -4.48276 -3.48502  0.31437 -4.75002 -3.55276 -4.23494  0.54293   4200448B
              -10              11               1              HB  0.83984 10.75604  0.33058 13.68512  9.97471  0.33333  9.91985  7.17496 10.25838  0.34877   4200450B
              -11              11               1              HB  0.48405 -2.14379  0.49333  2.58960 -0.76413  0.61733 -3.29253 -6.00678 -1.54457  0.71149   4200458B
              -12              11               1              HB  0.70403 -4.29156  0.49957 -3.18921 -3.84012  0.67359 -4.76372 -5.29552 -4.36336  0.67361   4200460B
              -13              11               1              HB  0.63889 -5.74849  0.49149 -4.95256 -3.82493  0.81213 -5.13754 -5.66898 -4.84198  0.48011   4200468B
              -14              11               1              HB  0.48914  5.53219  0.69136  5.97149  6.25296  0.45122  5.22990  6.20551  4.92347  0.46397   4200470B
              -15              11               1              HB  0.47714  8.71449  0.42063  8.21834  9.57447  0.56230  7.89454  9.56799  8.71233  0.52364   4200478B
              -15              11               2              HB  0.57384  1.27484  0.48996  2.34095 -0.73621  0.40108  1.27021 -2.05428 -0.60833  0.40462   4200878B
              -16              11               1              HB  0.57075 -3.16439  0.46694 -3.18964 -2.04398  0.34755 -3.50681 -1.98076 -2.74332  0.55707   4200480B
              -16              11               2              HB  0.51240  9.01899  0.45069  6.83653  9.24440  0.48360  8.09735 11.45986  8.56907  0.56315   4200880B
               -1              12               1              HB  0.40972 -5.99959  0.56000 -4.70819 -4.78215  0.18750 -5.93394 -7.02944 -4.00755  0.24000   4200408C
               -2              12               1              HB  0.43801  9.25225  0.39040 10.11942  8.92224  0.52844  8.60833  7.79519  8.52094  0.49639   4200410C
               -3              12               1              HB  0.45406  2.01115  0.53957  4.83334  4.34035  0.39345  2.23938  1.86803  4.34247  0.47155   4200418C
               -4              12               1              HB  0.25000 -5.46785  0.00000 -3.93092 -5.79455  0.22222 -6.18726 -6.04446 -6.42504  0.22222   4200420C
               -5              12               1              HB  0.54552 13.61539  0.75383 19.03729 13.37794  0.53287 12.49657  9.51370 12.54347  0.60790   4200428C
               -6              12               1              HB  0.53889  2.88254  0.73484  2.44024  3.75033  0.54333  1.78286  3.27140  2.41832  0.68887   4200430C
               -7              12               1              HB  0.45660  1.32439  0.62641  2.86762  2.94695  0.40348  1.07696  1.61956  2.70763  0.41830   4200438C
               -8              12               1              HB  0.43090 15.44646  0.30487 11.16119  9.62580  0.58503 13.08666 12.20492  8.31881  0.38134   4200440C
