#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.63130 -3.46135  0.61752 -2.97172 -3.63808  0.56338 -2.84062 -3.12121 -3.06759  0.58305   42004081
               -2               1               1              HB  0.50793  3.24862  0.52437  3.40316  3.29340  0.53501  3.05267  3.20759  3.21817  0.50657   42004101
               -3               1               1              HB  0.56899  1.60907  0.54606  2.80678  0.67343  0.54905  1.89304  0.17137  1.13190  0.55868   42004181
               -4               1               1              HB  0.62961 -1.41042  0.61232 -0.86057 -1.96508  0.62707 -2.03956 -2.21691 -2.66372  0.63853   42004201
               -5               1               1              HB  0.55155  4.34063  0.53155  4.53160  4.87538  0.52989  3.15080  4.00591  3.83992  0.54446   42004281
               -6               1               1              HB  0.54840  0.16342  0.56615  0.80004  0.77855  0.55238 -1.12203 -0.79719 -0.80378  0.57616   42004301
               -7               1               1              HB  0.48783  1.76814  0.48554  2.63106  2.58312  0.49291  2.12512  2.46805  3.01601  0.49671   42004381
               -8               1               1              HB  0.55411  4.88529  0.58076  4.86479  5.81414  0.54763  2.95833  4.25250  3.67247  0.55011   42004401
               -9               1               1              HB  0.59264 -3.96604  0.56405 -3.58109 -2.33481  0.54527 -3.95352 -2.84331 -2.73081  0.56388   42004481
              -10               1               1              HB  0.58694  2.22194  0.57391  4.29956  2.29038  0.59883  2.14226  0.35422  2.19168  0.58703   42004501
              -11               1               1              HB  0.70101 -3.19231  0.65518 -2.85011 -2.59684  0.68297 -3.47156 -2.66868 -2.84665  0.68092   42004581
              -12               1               1              HB  0.54178 -0.26242  0.52211 -0.43836  0.10497  0.50315 -0.85626  0.02977 -0.70738  0.51509   42004601
              -13               1               1              HB  0.62546 -0.92848  0.62288  1.99673  0.81300  0.60883 -0.21674 -0.77336  1.96671  0.64128   42004681
              -14               1               1              HB  0.51012  3.00582  0.51353  4.04412  3.18826  0.49814  3.05786  2.32524  3.25281  0.50778   42004701
              -15               1               1              HB  0.57837  3.81655  0.57487  4.62631  4.44713  0.50539  3.12073  3.41868  3.69352  0.55300   42004781
              -15               1               2              HB  0.60538 -0.13185  0.59090  1.24892  1.21688  0.60482  0.17516  0.52538  1.54104  0.60150   42008781
              -16               1               1              HB  0.49671 -0.36734  0.48071 -1.14886 -0.43163  0.52952 -1.12873 -0.09690 -1.12545  0.53298   42004801
              -16               1               2              HB  0.62293  3.76751  0.61059  4.86844  4.59192  0.59967  3.53821  3.82103  4.30318  0.60765   42008801
               -1               2               1              HB  0.61411 -1.74305  0.57689 -0.69600 -1.61779  0.59195 -2.57807 -2.55225 -2.39950  0.59187   42004082
               -2               2               1              HB  0.95898  0.88129  0.98467  3.97679  1.58314  0.89179  0.96022  0.49066  1.35389  0.90365   42004102
               -3               2               1              HB  0.55004  2.25721  0.55357  2.42951  3.82294  0.54149  0.55821  2.23713  2.09599  0.53007   42004182
               -4               2               1              HB  0.71933 -3.11318  0.72522 -2.17800 -2.46691  0.70068 -3.42359 -3.22181 -2.74810  0.73121   42004202
               -5               2               1              HB  0.63535  0.79008  0.65184  3.17706  1.19343  0.63213  1.97935  0.94408  2.33978  0.69243   42004282
               -6               2               1              HB  0.52381 -3.09521  0.51142 -2.74648 -3.34038  0.47924 -3.76483 -3.99520 -4.02111  0.48980   42004302
               -7               2               1              HB  0.57235 -3.20317  0.57469 -2.61640 -2.25917  0.56909 -2.75540 -1.96830 -1.85253  0.58416   42004382
               -8               2               1              HB  0.54272  3.20406  0.55292  2.89175  3.62312  0.55626  2.51506  3.64421  2.70719  0.51886   42004402
               -9               2               1              HB  0.57742  1.14216  0.59199  1.22945  1.59396  0.58534  0.50592  1.23126  0.88936  0.59977   42004482
              -10               2               1              HB  0.66112  5.92842  0.64391  4.96871  6.02424  0.62093  5.93552  7.79644  5.94105  0.60701   42004502
              -11               2               1              HB  0.63342 -1.28672  0.60297 -1.20782 -1.73621  0.60862 -1.68480 -1.82650 -2.30907  0.61063   42004582
              -12               2               1              HB  0.52946 -0.42192  0.51054 -0.82387 -1.55948  0.50200 -2.97432 -3.84330 -3.67011  0.47574   42004602
              -13               2               1              HB  0.68202 -2.00833  0.66260 -0.55327 -0.80373  0.64113 -1.78435 -1.28625 -0.65953  0.68279   42004682
              -14               2               1              HB  0.49658 -0.35453  0.53435  4.12868  1.57063  0.51520  0.88413 -0.17093  2.39252  0.51872   42004702
              -15               2               1              HB  0.67672  0.92812  0.65838  3.52931  2.01107  0.65699  1.90001  1.32897  3.00099  0.67605   42004782
              -15               2               2              HB  0.92858 -0.31602  0.88595  0.42165 -0.94562  0.81817  0.73264  0.11880  0.26563  0.83574   42008782
              -16               2               1              HB  0.91578 -1.03703  0.94111 -0.27167 -0.10369  0.83265 -1.33237 -0.89831 -0.53551  0.85688   42004802
              -16               2               2              HB  1.21733  1.59971  1.17091  2.58530  1.73321  1.21458  1.38014  1.88415  1.16981  1.31305   42008802
               -1               3               1              HB  0.54860 -4.01501  0.52626 -3.76995 -3.75398  0.53291 -4.89232 -4.81359 -4.87664  0.52300   42004083
               -2               3               1              HB  0.46321  5.28748  0.44321  5.60349  5.82716  0.43848  5.04443  5.43982  5.59475  0.45464   42004103
               -3               3               1              HB  0.42346  3.33330  0.42301  4.72618  3.72867  0.41208  3.64366  2.93999  4.09681  0.43198   42004183
               -4               3               1              HB  0.47722 -1.16050  0.47746 -0.93004 -0.42514  0.49658 -1.00422 -0.22087 -0.27958  0.48095   42004203
               -5               3               1              HB  0.47603  4.90102  0.45005  6.09937  4.58117  0.44832  4.69699  3.47697  4.28744  0.45105   42004283
               -6               3               1              HB  0.53293 -0.87724  0.50869 -0.90686 -0.03694  0.51356 -1.05316 -0.03064 -0.31139  0.53531   42004303
               -7               3               1              HB  0.46258  7.44038  0.47466  8.76390  6.45271  0.48867  7.82279  5.95418  6.90547  0.47351   42004383
