#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -11               3               1              HB  0.50454  5.81128  0.51924  6.20408  6.10915  0.50863  5.46337  5.59867  5.68748  0.51861   42004583
              -12               3               1              HB  0.50667  1.87456  0.49163  3.29062  3.23245  0.48806  2.21580  2.36653  3.36235  0.49897   42004603
              -13               3               1              HB  0.58391 -4.10942  0.59810 -4.61003 -5.18787  0.61462 -4.15278 -4.34801 -5.21526  0.61023   42004683
              -14               3               1              HB  0.48185  3.54756  0.53591  3.88966  3.41803  0.53009  2.22510  2.15939  1.97295  0.51051   42004703
              -15               3               1              HB  0.65134 12.21712  0.61234 11.25838 10.66637  0.61646 10.82648 10.74867  9.44311  0.63215   42004783
              -15               3               2              HB  0.57508 -0.01555  0.57546 -0.27399  0.37048  0.54163 -0.88593 -0.03654 -0.57336  0.57197   42008783
              -16               3               1              HB  0.59429 -0.28646  0.61949  0.56256 -0.43267  0.60747  0.55039  0.00143  0.54685  0.60721   42004803
              -16               3               2              HB  0.55125  9.83210  0.54725 10.95069  9.81801  0.55880  9.11478  8.22049  9.08337  0.56957   42008803
               -1               4               1              HB  0.57137 -0.03163  0.56354  0.64885  0.92695  0.53739  0.14170  0.82873  1.08299  0.54874   42004084
               -2               4               1              HB  0.52527  5.64409  0.54501  6.92852  6.11987  0.54745  4.74537  4.03254  5.06155  0.52976   42004104
               -3               4               1              HB  0.44148  3.51499  0.42829  4.00292  4.31790  0.43466  3.09102  3.65898  3.91230  0.44944   42004184
               -4               4               1              HB  0.65585  1.36875  0.67764  1.55852  2.41001  0.65937 -0.30313  0.56458  0.27489  0.69574   42004204
               -5               4               1              HB  0.49121  5.93343  0.50417  5.30513  6.53413  0.48892  5.20599  6.82703  5.75047  0.51955   42004284
               -6               4               1              HB  0.54742  3.89382  0.51770  4.34938  3.59561  0.49875  3.59949  3.24297  3.20314  0.53645   42004304
               -7               4               1              HB  0.48542 -0.21276  0.49792  0.28151 -0.06539  0.50301 -0.34030 -0.39322 -0.20771  0.51183   42004384
               -8               4               1              HB  0.82390  1.09074  0.84839  1.28338  1.64962  0.90695  1.25083  2.22659  1.56422  0.90048   42004404
               -9               4               1              HB  0.44994 -0.47262  0.45627 -0.85074 -1.60182  0.44684 -0.60081 -1.03472 -1.63565  0.44551   42004484
              -10               4               1              HB  0.70504  1.50493  0.69611  2.04401  2.00017  0.69526  1.59180  1.87499  1.98290  0.71463   42004504
              -11               4               1              HB  0.51227  1.72560  0.53377  2.30720  2.02415  0.53156  2.20086  2.29719  2.57112  0.52065   42004584
              -12               4               1              HB  0.55996 -0.71929  0.58331 -0.50370 -0.99967  0.63669 -1.24435 -1.78795 -1.90835  0.64348   42004604
              -13               4               1              HB  0.58979  0.15577  0.59194  0.40877  0.49621  0.62135 -0.62497 -0.01007 -0.23214  0.57909   42004684
              -14               4               1              HB  0.60054  3.12853  0.57822  3.97267  3.83601  0.58287  2.88244  3.12269  3.62616  0.58569   42004704
              -15               4               1              HB  0.61310  2.89555  0.56016  3.61881  4.07522  0.60569  3.03064  4.15879  4.35661  0.59183   42004784
              -15               4               2              HB  0.46396  1.65267  0.47583  2.73805  2.07279  0.48213  0.61749  0.22548  0.96407  0.46738   42008784
