#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  3.41667  2.40000  3.37500  3.80000   42004081
               -2               1               1              HB  2.33333  2.50000  4.25000  3.00000   42004101
               -3               1               1              HB  2.75000  3.81818  3.76923  3.07143   42004181
               -4               1               1              HB  3.60000  2.80000  3.40000  3.00000   42004201
               -5               1               1              HB  3.33333  2.40000  2.75000  3.60000   42004281
               -6               1               1              HB  2.71429  3.15385  3.93750  3.23529   42004301
               -7               1               1              HB  3.75000  3.80000  4.16667  4.00000   42004381
               -8               1               1              HB  4.23077  3.67857  4.13793  3.77778   42004401
               -9               1               1              HB  4.60606  4.95876  4.94340  4.42593   42004481
              -10               1               1              HB  2.40000  3.00000  2.80000  4.00000   42004501
              -11               1               1              HB  3.75000  2.36364  3.37500  3.55556   42004581
              -12               1               1              HB  3.00000  3.20000  4.20000  3.80000   42004601
              -13               1               1              HB  3.41667  3.11111  3.75000  3.54545   42004681
              -14               1               1              HB  2.71429  3.57143  3.12500  3.87500   42004701
              -15               1               1              HB  2.80000  2.75000  3.50000  3.33333   42004781
              -15               1               2              HB  3.00000  3.50000  3.16667  3.20000   42008781
              -16               1               1              HB  3.12500  4.10000  3.08333  2.50000   42004801
              -16               1               2              HB  2.85000  3.70000  3.90000  2.73333   42008801
               -1               2               1              HB  5.00000  3.66667  2.66667  3.50000   42004082
               -2               2               1              HB  4.77778  2.30000  3.47059  1.86667   42004102
               -3               2               1              HB  4.06667  2.14286  3.70000  2.90909   42004182
               -4               2               1              HB  3.50000  2.00000  3.00000  3.50000   42004202
               -5               2               1              HB  4.41667  3.00000  3.62500  3.44444   42004282
               -6               2               1              HB  3.33333  3.66667  2.00000  3.50000   42004302
               -7               2               1              HB  3.25000  3.40000  2.66667  3.20000   42004382
               -8               2               1              HB  2.31579  3.07407  3.62963  4.31579   42004402
               -9               2               1              HB  3.75000  4.30769  3.84615  4.41667   42004482
              -10               2               1              HB  2.20000  3.60000  2.80000  4.20000   42004502
              -11               2               1              HB  1.33333  3.00000  3.00000  4.33333   42004582
              -12               2               1              HB  4.00000  4.00000  2.33333  3.00000   42004602
              -13               2               1              HB  4.12500  3.22222  2.21429  3.16667   42004682
              -14               2               1              HB  3.75000  3.47368  3.26316  2.37500   42004702
              -15               2               1              HB  4.46154  3.55556  4.45833  4.04348   42004782
              -15               2               2              HB  2.00000  4.05000  3.42000  3.27273   42008782
              -16               2               1              HB  2.35484  3.53571  2.79310  4.00000   42004802
              -16               2               2              HB  2.86364  2.10526  2.94444  3.52381   42008802
               -1               3               1              HB  2.25000  3.50000  3.92308  3.40000   42004083
               -2               3               1              HB  3.33333  3.25000  3.76923  3.30769   42004103
               -3               3               1              HB  3.77778  3.25000  3.50000  3.28571   42004183
               -4               3               1              HB  2.83333  2.80000  3.00000  4.20000   42004203
               -5               3               1              HB  3.22222  3.33333  3.41667  4.00000   42004283
               -6               3               1              HB  4.16667  2.50000  3.25000  3.50000   42004303
               -7               3               1              HB  1.66667  2.00000  4.00000  3.33333   42004383
               -8               3               1              HB  3.25000  3.66667  3.00000  3.30769   42004403
               -9               3               1              HB  3.66667  3.00000  2.00000  4.00000   42004483
              -10               3               1              HB  3.30283  3.40628  2.86697  3.70381   42004503
              -11               3               1              HB  4.05000  3.85000  4.24000  3.56000   42004583
              -12               3               1              HB  4.00000  3.00000  2.50000  4.00000   42004603
              -13               3               1              HB  1.00000  4.00000  4.00000  2.66667   42004683
              -14               3               1              HB  2.33333  3.00000  3.00000  4.00000   42004703
              -15               3               1              HB  3.06250  3.35294  3.15789  3.00000   42004783
              -15               3               2              HB  2.33333  2.50000  3.50000  3.66667   42008783
              -16               3               1              HB  2.95000  3.11765  4.20000  2.95652   42004803
              -16               3               2              HB  2.50000  4.00000  4.00000  3.66667   42008803
               -1               4               1              HB  3.54545  2.88889  3.66667  3.54545   42004084
               -2               4               1              HB  2.70588  3.35714  3.23077  3.87500   42004104
               -3               4               1              HB  4.00000  2.66667  2.50000  3.50000   42004184
               -4               4               1              HB  2.73684  3.00000  4.06250  3.35000   42004204
               -5               4               1              HB  3.00000  3.50000  5.00000  3.00000   42004284
               -6               4               1              HB  3.00000  2.50000  3.75000  3.66667   42004304
               -7               4               1              HB  3.00000  3.00000  3.66667  3.33333   42004384
               -8               4               1              HB  1.90000  3.00000  3.60000  2.50000   42004404
               -9               4               1              HB  3.00000  3.00000  3.00000  3.66667   42004484
              -10               4               1              HB  2.76923  3.30769  3.25000  3.00000   42004504
              -11               4               1              HB  2.00000  4.00000  3.33333  2.33333   42004584
              -12               4               1              HB  3.53571  4.00000  4.48148  4.15625   42004604
              -13               4               1              HB  3.50000  3.56522  3.28000  2.86364   42004684
              -14               4               1              HB  3.75758  4.28571  3.90476  4.47500   42004704
              -15               4               1              HB  2.78947  3.37500  3.18750  3.89474   42004784
              -15               4               2              HB  3.89655  4.26316  4.30645  4.53968   42008784
              -16               4               1              HB  4.20000  2.83333  2.60000  3.50000   42004804
              -16               4               2              HB  4.45455  4.56757  4.07692  4.88889   42008804
               -1               5               1              HB  3.69565  4.00000  4.44444  3.92857   42004085
               -2               5               1              HB  4.57692  3.93548  4.24138  3.33333   42004105
               -3               5               1              HB  4.00000  3.66667  3.50000  3.00000   42004185
               -4               5               1              HB  3.60000  2.50000  4.00000  3.50000   42004205
               -5               5               1              HB  4.30435  3.73913  4.04545  3.72727   42004285
               -6               5               1              HB  2.00000  3.75000  3.45455  2.27273   42004305
               -7               5               1              HB  4.40541  4.59740  4.69767  4.13253   42004385
               -8               5               1              HB  3.33333  2.50000  3.00000  4.00000   42004405
               -9               5               1              HB  1.75000  4.25000  3.33333  2.66667   42004485
              -10               5               1              HB  4.46067  4.39785  4.68132  4.63218   42004505
              -11               5               1              HB  2.00000  3.50000  4.33333  3.66667   42004585
              -12               5               1              HB  3.00000  3.00000  3.00000  4.00000   42004605
              -13               5               1              HB  5.55455  5.70270  6.08333  5.24370   42004685
              -14               5               1              HB  4.25000  4.14085  4.91139  4.57143   42004705
              -15               5               1              HB  4.14493  4.47761  4.89474  4.41026   42004785
              -15               5               2              HB  2.66667  1.50000  4.00000  3.33333   42008785
              -16               5               1              HB  3.50000  3.50000  3.66667  2.33333   42004805
              -16               5               2              HB  5.33333  5.12963  5.28205  5.25641   42008805
               -1               6               1              HB  1.50000  5.00000  2.66667  3.33333   42004086
               -2               6               1              HB  3.46154  3.63636  4.20833  4.46429   42004106
               -3               6               1              HB  3.50000  2.80000  3.00000  4.40000   42004186
               -4               6               1              HB  3.20000  2.50000  4.10000  3.33333   42004206
               -5               6               1              HB  4.08333  3.66667  4.25641  4.05128   42004286
               -6               6               1              HB  3.00000  3.50000  3.00000  3.66667   42004306
               -7               6               1              HB  3.65000  3.88235  4.30000  4.00000   42004386
               -8               6               1              HB  3.22222  2.88889  2.66667  4.83333   42004406
               -9               6               1              HB  2.85366  3.00000  4.11765  3.45455   42004486
              -10               6               1              HB  3.33333  2.66667  2.50000  4.00000   42004506
              -11               6               1              HB  3.33333  3.66667  2.50000  4.00000   42004586
              -12               6               1              HB  3.09375  2.50000  4.00000  3.48387   42004606
              -13               6               1              HB  2.37500  3.75000  4.25000  2.25000   42004686
              -14               6               1              HB  4.64045  4.91000  4.75248  4.36667   42004706
              -15               6               1              HB  4.29897  4.72000  4.79630  4.82857   42004786
              -15               6               2              HB  3.45833  2.55000  3.18750  3.90000   42008786
              -16               6               1              HB  3.87500  3.22222  3.00000  3.16667   42004806
              -16               6               2              HB  3.08824  2.90625  3.07692  3.89286   42008806
               -1               7               1              HB  2.87500  3.14286  3.28571  3.75000   42004087
               -2               7               1              HB  4.26471  4.26316  3.86111  4.31250   42004107
               -3               7               1              HB  4.57895  4.60000  4.52632  4.81111   42004187
               -4               7               1              HB  2.83333  3.50000  3.88889  3.11111   42004207
               -5               7               1              HB  2.50000  4.00000  4.33333  2.33333   42004287
               -6               7               1              HB  2.66667  2.20000  3.50000  3.80000   42004307
               -7               7               1              HB  4.16129  3.91176  4.23529  3.93548   42004387
               -8               7               1              HB  3.25000  3.14286  3.50000  3.25000   42004407
               -9               7               1              HB  2.55556  2.42857  3.66667  4.25000   42004487
              -10               7               1              HB  3.80952  3.94444  4.21053  3.63636   42004507
              -11               7               1              HB  3.00000  1.50000  5.00000  2.66667   42004587
              -12               7               1              HB  3.76923  2.92857  3.08333  3.27273   42004607
              -13               7               1              HB  3.66667  2.83333  3.00000  4.50000   42004687
              -14               7               1              HB  2.50000  3.50000  3.33333  3.00000   42004707
              -15               7               1              HB  5.05747  4.10870  4.64773  4.62651   42004787
              -15               7               2              HB  3.61765  4.35294  4.27778  4.33333   42008787
              -16               7               1              HB  4.51471  4.13889  4.51389  4.41176   42004807
              -16               7               2              HB  3.48387  3.22581  3.00000  3.62500   42008807
               -1               8               1              HB  3.78571  4.11765  4.00000  3.88889   42004088
               -2               8               1              HB  4.85455  4.92793  5.34167  5.12605   42004108
               -3               8               1              HB  5.42727  5.63063  5.49167  5.63866   42004188
               -4               8               1              HB  2.00000  1.50000  4.00000  3.33333   42004208
               -5               8               1              HB  2.33333  2.50000  4.00000  3.00000   42004288
               -6               8               1              HB  3.42857  3.26667  3.25000  3.00000   42004308
               -7               8               1              HB  2.00000  4.00000  3.33333  2.66667   42004388
               -8               8               1              HB  4.00000  3.53846  4.00000  4.16667   42004408
               -9               8               1              HB  3.00000  2.71429  3.33333  3.62500   42004488
              -10               8               1              HB  2.56522  3.75000  3.40741  3.34615   42004508
              -11               8               1              HB  4.00000  2.66667  3.66667  1.50000   42004588
              -12               8               1              HB  4.41071  4.15517  4.77966  4.42105   42004608
              -13               8               1              HB  4.19355  3.88571  4.14706  3.90000   42004688
              -14               8               1              HB  4.66304  4.39583  4.51613  4.76404   42004708
              -15               8               1              HB  5.03670  5.01695  5.15517  5.18692   42004788
              -15               8               2              HB  4.48485  4.19697  4.59375  4.37500   42008788
              -16               8               1              HB  4.53086  4.27059  4.98810  4.36250   42004808
              -16               8               2              HB  2.00000  3.50000  3.66667  2.66667   42008808
               -1               9               1              HB  3.40000  3.33333  2.60000  3.75000   42004089
               -2               9               1              HB  2.00000  3.00000  3.50000  4.33333   42004109
