#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.58787 -3.50744  0.59359 -2.94995 -3.64667  0.56770 -2.83796 -3.14709 -3.07401  0.64803   42004081
               -2               1               1              HB  0.51417  3.16869  0.50895  3.47884  3.26021  0.55529  3.15515  3.26983  3.20594  0.51515   42004101
               -3               1               1              HB  0.55459  1.55867  0.61331  2.83816  0.67553  0.57141  1.93008  0.27836  1.16590  0.57604   42004181
               -4               1               1              HB  0.61415 -1.41515  0.60533 -0.85626 -1.93641  0.59869 -2.01245 -2.23444 -2.64401  0.67390   42004201
               -5               1               1              HB  0.54516  4.38150  0.51426  4.48815  4.91441  0.52816  3.14518  4.02771  3.80893  0.54070   42004281
               -6               1               1              HB  0.54309  0.20471  0.53180  0.84589  0.81027  0.51111 -1.14702 -0.75403 -0.71254  0.54371   42004301
               -7               1               1              HB  0.50978  1.76769  0.47964  2.66679  2.58325  0.51784  2.15070  2.42567  3.00250  0.46837   42004381
               -8               1               1              HB  0.54078  4.86200  0.55576  4.77401  5.84240  0.55698  2.93940  4.17262  3.69452  0.56314   42004401
               -9               1               1              HB  0.55651 -4.08670  0.57700 -3.65150 -2.34630  0.57037 -4.01204 -2.92195 -2.77521  0.62381   42004481
              -10               1               1              HB  0.56166  2.21261  0.56061  4.20007  2.30853  0.55797  2.10945  0.33819  2.24805  0.56041   42004501
              -11               1               1              HB  0.67393 -3.24859  0.69199 -2.88480 -2.63717  0.68698 -3.39851 -2.65943 -2.83745  0.70553   42004581
              -12               1               1              HB  0.54929 -0.18774  0.53638 -0.41286  0.15719  0.51134 -0.78904  0.03748 -0.70991  0.51146   42004601
              -13               1               1              HB  0.65254 -0.92440  0.60184  2.01611  0.93658  0.60425 -0.25654 -0.73842  1.92127  0.67607   42004681
              -14               1               1              HB  0.52040  2.94936  0.51732  4.10547  3.24197  0.48698  3.06299  2.31003  3.24417  0.51702   42004701
              -15               1               1              HB  0.57053  3.82484  0.56381  4.64395  4.48823  0.52622  3.15320  3.46009  3.66854  0.58517   42004781
              -15               1               2              HB  0.63806 -0.15163  0.62601  1.32233  1.18359  0.63418  0.14507  0.45500  1.45789  0.60007   42008781
              -16               1               1              HB  0.52484 -0.47849  0.51679 -1.15753 -0.43429  0.49450 -1.14227 -0.08090 -1.05539  0.56444   42004801
              -16               1               2              HB  0.61060  3.75199  0.58900  4.91018  4.55547  0.60894  3.60492  3.80047  4.31790  0.65163   42008801
               -1               2               1              HB  0.59599 -1.77267  0.59376 -0.73413 -1.60999  0.57760 -2.51520 -2.53740 -2.37833  0.59135   42004082
               -2               2               1              HB  0.96197  0.92667  1.00127  4.11703  1.71070  0.89342  0.97621  0.38242  1.20486  0.93340   42004102
               -3               2               1              HB  0.52029  2.22392  0.54413  2.30779  3.85973  0.48670  0.55902  2.23237  2.14303  0.57196   42004182
               -4               2               1              HB  0.75406 -3.10691  0.69431 -2.22854 -2.47612  0.71010 -3.36330 -3.25270 -2.74852  0.66971   42004202
               -5               2               1              HB  0.67683  0.78924  0.68026  3.22735  1.22420  0.61185  1.92702  0.97110  2.38034  0.67309   42004282
               -6               2               1              HB  0.50286 -3.12663  0.49319 -2.78194 -3.35159  0.49399 -3.74548 -4.01727 -4.04340  0.51156   42004302
               -7               2               1              HB  0.56215 -3.21447  0.59450 -2.59044 -2.30719  0.57420 -2.80836 -2.04262 -1.91061  0.56215   42004382
               -8               2               1              HB  0.53729  3.24483  0.53350  2.85999  3.68063  0.52702  2.56885  3.75248  2.72940  0.52671   42004402
               -9               2               1              HB  0.58954  1.15744  0.56956  1.22450  1.60952  0.55618  0.46875  1.26343  0.92086  0.63785   42004482
              -10               2               1              HB  0.67869  5.94810  0.66404  4.97905  5.99974  0.65616  5.87552  7.64371  5.91397  0.62871   42004502
              -11               2               1              HB  0.65847 -1.27484  0.59231 -1.17916 -1.71226  0.60529 -1.68109 -1.85974 -2.32879  0.62775   42004582
              -12               2               1              HB  0.52743 -0.43316  0.52432 -0.91246 -1.57180  0.49358 -3.02433 -3.81562 -3.70047  0.48837   42004602
              -13               2               1              HB  0.69803 -2.02633  0.65003 -0.54718 -0.84767  0.69143 -1.78423 -1.38706 -0.62897  0.72375   42004682
