#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  3.35436  2.82559  3.27856  3.14484   42004081
               -2               1               1              HB  3.10559  2.82202  3.44349  2.73915   42004101
               -3               1               1              HB  2.71595  3.45925  3.21358  3.04774   42004181
               -4               1               1              HB  2.93562  2.25704  2.93023  2.74648   42004201
               -5               1               1              HB  3.36199  2.85650  2.95776  3.05796   42004281
               -6               1               1              HB  3.09128  2.87003  3.39943  3.02211   42004301
               -7               1               1              HB  3.29128  3.06033  3.14735  3.02367   42004381
               -8               1               1              HB  2.86430  2.50290  3.15592  2.60546   42004401
               -9               1               1              HB  2.80876  3.13081  3.29098  2.70053   42004481
              -10               1               1              HB  2.45558  3.30629  2.88902  3.10084   42004501
              -11               1               1              HB  3.13700  2.97922  3.03353  3.14688   42004581
              -12               1               1              HB  2.24409  2.80464  2.95512  2.85898   42004601
              -13               1               1              HB  3.08076  2.97800  3.15108  3.42309   42004681
              -14               1               1              HB  2.89434  3.36593  3.14942  3.34517   42004701
              -15               1               1              HB  3.12816  2.68582  3.41598  2.96002   42004781
              -15               1               2              HB  2.85938  3.09332  2.72008  2.99469   42008781
              -16               1               1              HB  3.27200  3.52975  3.03063  2.79845   42004801
              -16               1               2              HB  3.16513  3.39201  3.50000  2.94166   42008801
               -1               2               1              HB  3.16231  2.97514  3.22061  2.62709   42004082
               -2               2               1              HB  4.22861  2.17074  3.70820  1.87964   42004102
               -3               2               1              HB  3.59535  2.51821  3.45696  2.70631   42004182
               -4               2               1              HB  2.34800  2.90397  2.40473  3.18240   42004202
               -5               2               1              HB  3.62274  2.50122  3.82492  2.55936   42004282
               -6               2               1              HB  2.92286  2.88346  2.94578  3.03305   42004302
               -7               2               1              HB  2.74491  2.95240  2.79315  2.68622   42004382
               -8               2               1              HB  2.54849  3.17591  3.17870  3.97308   42004402
               -9               2               1              HB  2.62354  3.13488  2.83775  3.34761   42004482
              -10               2               1              HB  2.52350  3.50244  2.48386  3.64341   42004502
              -11               2               1              HB  2.31296  3.03477  2.74215  3.34190   42004582
              -12               2               1              HB  2.45436  3.05836  2.44308  3.00562   42004602
              -13               2               1              HB  3.40056  3.02363  3.02939  2.98286   42004682
              -14               2               1              HB  3.67376  2.91035  3.13907  2.44716   42004702
              -15               2               1              HB  3.45319  2.52771  3.33030  2.77234   42004782
              -15               2               2              HB  2.29490  3.72698  3.07988  3.24072   42008782
              -16               2               1              HB  2.24508  3.77547  2.50000  3.80498   42004802
              -16               2               2              HB  3.07915  2.10758  3.27028  2.78866   42008802
               -1               3               1              HB  2.78988  3.37001  3.20406  3.33878   42004083
               -2               3               1              HB  3.23785  3.12429  3.55257  3.04202   42004103
               -3               3               1              HB  3.04781  3.33700  3.17053  3.34843   42004183
               -4               3               1              HB  2.91891  3.10182  3.12321  3.23262   42004203
               -5               3               1              HB  3.14142  3.32152  3.26987  3.51285   42004283
               -6               3               1              HB  3.56529  3.05786  3.40273  2.86577   42004303
               -7               3               1              HB  2.42708  3.24817  3.13245  2.99266   42004383
               -8               3               1              HB  3.19927  3.41887  3.08201  3.21414   42004403
               -9               3               1              HB  2.76456  2.78647  2.83030  3.12362   42004483
              -10               3               1              HB  2.75090  2.81540  2.32740  3.12974   42004503
              -11               3               1              HB  2.68301  2.65566  2.90894  2.67850   42004583
              -12               3               1              HB  2.84963  2.88659  2.78662  2.57413   42004603
              -13               3               1              HB  2.33588  2.75835  3.14487  2.75765   42004683
              -14               3               1              HB  2.65363  2.91722  3.17136  3.29088   42004703
              -15               3               1              HB  2.88389  3.14996  3.22517  2.75235   42004783
              -15               3               2              HB  2.89690  2.77980  3.20237  2.95581   42008783
              -16               3               1              HB  3.11370  3.12592  3.57575  3.03958   42004803
              -16               3               2              HB  2.39813  3.23551  2.92452  3.13700   42008803
               -1               4               1              HB  3.48815  2.89935  3.59644  2.97715   42004084
               -2               4               1              HB  2.82844  3.39280  3.28029  3.58779   42004104
               -3               4               1              HB  3.20892  3.01630  3.30671  2.95308   42004184
               -4               4               1              HB  2.85167  3.20033  3.33537  3.32905   42004204
               -5               4               1              HB  2.71756  2.94295  3.30257  2.82864   42004284
               -6               4               1              HB  2.42624  3.05132  3.08976  3.03777   42004304
               -7               4               1              HB  2.64323  2.88386  2.89611  2.81844   42004384
               -8               4               1              HB  1.99063  2.88286  2.87638  3.14665   42004404
               -9               4               1              HB  3.24066  3.21312  3.11921  2.92534   42004484
              -10               4               1              HB  2.62673  3.28228  2.90290  3.02772   42004504
              -11               4               1              HB  3.06910  3.16748  3.22185  3.05712   42004584
              -12               4               1              HB  2.30318  2.82657  2.92289  3.35717   42004604
              -13               4               1              HB  3.37806  3.26243  3.25373  3.12118   42004684
              -14               4               1              HB  2.69385  3.12592  2.79180  3.15014   42004704
              -15               4               1              HB  2.91201  3.38386  3.03394  3.54427   42004784
              -15               4               2              HB  2.84652  3.12999  3.08237  3.32232   42008784
              -16               4               1              HB  3.04259  3.04768  3.13990  3.15749   42004804
              -16               4               2              HB  2.63359  2.77669  2.48096  3.22113   42008804
               -1               5               1              HB  2.67135  2.66259  3.19909  2.83558   42004085
               -2               5               1              HB  3.22941  2.78851  3.01945  2.53652   42004105
               -3               5               1              HB  2.96906  3.00774  3.30960  3.09833   42004185
               -4               5               1              HB  3.18401  2.82029  3.49131  2.80824   42004205
               -5               5               1              HB  2.93813  2.62103  2.75993  2.78907   42004285
               -6               5               1              HB  2.21977  3.42910  2.93998  2.64994   42004305
               -7               5               1              HB  2.80474  2.82192  3.12252  2.45492   42004385
               -8               5               1              HB  2.90398  2.98941  3.02980  3.18197   42004405
               -9               5               1              HB  2.63761  2.96903  2.95820  2.84823   42004485
              -10               5               1              HB  2.70189  2.72698  2.97434  2.97389   42004505
              -11               5               1              HB  2.95902  2.98695  3.11548  3.35700   42004585
              -12               5               1              HB  2.99478  2.96292  3.08733  2.96532   42004605
              -13               5               1              HB  2.80096  2.94705  3.24658  2.46612   42004685
              -14               5               1              HB  2.52167  2.55601  3.26896  3.02980   42004705
              -15               5               1              HB  2.55498  2.76660  3.15955  2.63959   42004785
              -15               5               2              HB  2.90449  2.63136  2.87111  2.85796   42008785
              -16               5               1              HB  2.95465  3.20326  3.10195  2.99265   42004805
              -16               5               2              HB  2.93700  2.97841  2.94778  3.03306   42008805
               -1               6               1              HB  2.98272  3.20416  2.51118  3.25296   42004086
               -2               6               1              HB  2.56689  2.49715  2.89818  3.02530   42004106
               -3               6               1              HB  2.71555  2.47596  3.03435  3.40106   42004186
               -4               6               1              HB  3.18803  2.71679  3.44950  3.15177   42004206
               -5               6               1              HB  3.06308  2.45884  3.15563  2.64790   42004286
               -6               6               1              HB  2.79148  2.88712  3.04387  2.63770   42004306
               -7               6               1              HB  2.53556  2.84882  2.96813  2.91922   42004386
               -8               6               1              HB  2.99478  2.92991  3.23717  3.44308   42004406
               -9               6               1              HB  2.78184  2.99144  3.59313  3.36965   42004486
              -10               6               1              HB  3.09683  2.97962  3.12707  2.89392   42004506
              -11               6               1              HB  3.10285  3.38427  3.17798  3.19665   42004586
              -12               6               1              HB  3.22218  2.61410  3.74545  3.14525   42004606
              -13               6               1              HB  3.11324  2.97762  3.76490  2.42978   42004686
              -14               6               1              HB  2.96950  3.14216  3.11645  2.66286   42004706
              -15               6               1              HB  2.71405  3.03730  3.15510  3.03812   42004786
              -15               6               2              HB  3.50803  2.47658  3.39950  3.26163   42008786
              -16               6               1              HB  3.26232  3.08993  3.24816  3.15690   42004806
              -16               6               2              HB  3.14848  3.05703  3.06506  3.48980   42008806
               -1               7               1              HB  2.88753  3.02649  3.33333  3.47609   42004087
               -2               7               1              HB  3.09883  3.10473  2.79967  3.32313   42004107
               -3               7               1              HB  2.84719  2.95406  3.01061  3.06710   42004187
               -4               7               1              HB  3.28403  3.02608  3.56712  3.01848   42004207
               -5               7               1              HB  3.04034  3.16432  3.42636  3.08477   42004287
               -6               7               1              HB  2.36922  2.77873  2.72268  3.27213   42004307
               -7               7               1              HB  2.86104  2.92053  2.96328  2.92487   42004387
               -8               7               1              HB  3.10758  3.31747  3.29621  3.23986   42004407
               -9               7               1              HB  2.81418  2.69288  3.21379  3.28606   42004487
              -10               7               1              HB  2.52230  2.89731  2.81912  2.56100   42004507
