#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.61821 -3.48176  0.58599 -2.95979 -3.61691  0.57308 -2.84355 -3.04950 -3.02362  0.57859   42004081
               -2               1               1              HB  0.51573  3.20317  0.51287  3.48307  3.27234  0.57139  3.13413  3.28088  3.19283  0.49020   42004101
               -3               1               1              HB  0.54170  1.62376  0.57633  2.75964  0.65757  0.57327  1.89724  0.25111  1.16633  0.55932   42004181
               -4               1               1              HB  0.60802 -1.37344  0.58856 -0.77846 -1.97464  0.60803 -2.03698 -2.20872 -2.64506  0.65525   42004201
               -5               1               1              HB  0.55563  4.32400  0.56271  4.53794  4.87934  0.53262  3.16838  4.04612  3.79672  0.53391   42004281
               -6               1               1              HB  0.54121  0.17696  0.53945  0.82011  0.74523  0.56867 -1.16791 -0.67421 -0.76051  0.56744   42004301
               -7               1               1              HB  0.51881  1.71444  0.49113  2.65222  2.60677  0.50289  2.14597  2.49922  3.04507  0.49841   42004381
               -8               1               1              HB  0.54776  4.86069  0.53395  4.69327  5.86697  0.52202  2.94163  4.16530  3.70136  0.54969   42004401
               -9               1               1              HB  0.54343 -4.03349  0.57561 -3.60881 -2.33526  0.56083 -3.94757 -2.84484 -2.74772  0.56114   42004481
              -10               1               1              HB  0.51644  2.21001  0.55175  4.18029  2.26800  0.57737  2.15395  0.33887  2.26243  0.55374   42004501
              -11               1               1              HB  0.66950 -3.17062  0.66922 -2.85827 -2.67863  0.68645 -3.44602 -2.67340 -2.87528  0.69242   42004581
              -12               1               1              HB  0.54787 -0.22262  0.55424 -0.39317  0.10472  0.50673 -0.85116  0.01567 -0.73308  0.51903   42004601
              -13               1               1              HB  0.69961 -0.92497  0.66185  1.97307  0.86683  0.60404 -0.19043 -0.76278  2.06781  0.62090   42004681
              -14               1               1              HB  0.48559  2.94566  0.52259  4.10418  3.22519  0.48123  3.03152  2.40258  3.28268  0.52583   42004701
              -15               1               1              HB  0.57957  3.82106  0.56707  4.63133  4.41543  0.54858  3.16320  3.34506  3.64884  0.58331   42004781
              -15               1               2              HB  0.61502 -0.11443  0.62745  1.40566  1.23807  0.64181  0.17885  0.46537  1.49772  0.61331   42008781
              -16               1               1              HB  0.49903 -0.47088  0.53036 -1.17604 -0.45599  0.50099 -1.13486 -0.11037 -1.06632  0.50353   42004801
              -16               1               2              HB  0.60763  3.72204  0.60266  4.85984  4.65668  0.58239  3.53134  3.62807  4.37272  0.59290   42008801
