#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.57639 -3.49049  0.64000 -2.67264 -4.07795  0.73438 -2.70668 -3.28862 -2.94536  0.76000   42004081
               -2               1               1              HB  1.22222 -0.41190  1.25000  1.56122  1.93046  2.18750  2.27888  2.92655  4.57485  0.33333   42004101
               -3               1               1              HB  1.18750  2.74299  0.69421  4.07067  2.09131  0.94675  2.20075  0.15308  1.17970  0.49490   42004181
               -4               1               1              HB  2.24000 -1.36724  2.16000  0.63922 -3.39883  1.04000 -0.92015 -2.78933 -2.74566  1.20000   42004201
               -5               1               1              HB  0.55556  3.39991  1.04000  3.56311  2.68504  1.18750  2.78532  2.06452  4.59845  1.44000   42004281
               -6               1               1              HB  1.34694  0.45376  1.05325  0.74444  1.81894  1.30859 -0.83953 -1.74310 -0.88571  0.88581   42004301
               -7               1               1              HB  0.18750  3.63759  0.56000  3.90651  4.34035  0.13889  3.43534  3.54379  5.15653  0.00000   42004381
               -8               1               1              HB  0.56213  8.43522  0.43240  7.51286  8.58204  0.73960  5.76739  6.43709  5.74935  0.69136   42004401
               -9               1               1              HB  0.52158 -5.89169  0.49314 -5.24813 -2.72234  0.41189 -5.99996 -3.02788 -2.81718  0.44822   42004481
              -10               1               1              HB  0.64000  6.31746  0.40000  3.81826 12.92006  1.76000  5.07922 11.23412  2.23334  1.50000   42004501
              -11               1               1              HB  1.35417 -3.49779  1.14050 -2.61340 -3.13864  0.98438 -2.91736 -2.82650 -3.15781  1.35802   42004581
              -12               1               1              HB  2.40000  1.30841  0.16000 -0.70207  2.08501  5.76000  3.75565  1.28355  0.45102  1.36000   42004601
              -13               1               1              HB  0.90972 -0.78963  0.98765  1.65778 -0.43960  1.18750  0.43128 -1.66810  2.80890  0.24793   42004681
              -14               1               1              HB  0.77551  3.60408  0.81633  4.25553  3.21448  0.85937  3.69615  1.67282  3.06293  1.10937   42004701
              -15               1               1              HB  1.16000  2.52720  1.18750  3.38741  5.27845  1.05000  2.29670  3.85219  4.64849  1.22222   42004781
              -15               1               2              HB  0.50000  0.33926  0.25000  1.43696  2.90268  4.80556 -1.95792 18.96224 -2.12018  0.96000   42008781
              -16               1               1              HB  1.35938 -0.26791  0.49000 -1.03210 -0.70915  0.74306 -1.81273  0.50682 -1.13902  0.85000   42004801
