#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               16               6               2              HB  0.66722 -0.26909  0.69758 -0.04077 -0.19686  0.65111 -0.25876 -0.04710 -0.22249  0.62418   4200A806
                1               7               1              HB  0.62790 -0.21353  0.64754 -0.07975 -0.26932  0.62885 -0.15447 -0.03528 -0.17909  0.60651   42006087
                2               7               1              HB  0.51381 -0.15239  0.49391 -0.06490 -0.17150  0.48710 -0.15628  0.05345 -0.17689  0.49536   42006107
                3               7               1              HB  0.58224 -0.19636  0.58338 -0.03355 -0.29037  0.57536 -0.27044 -0.05205 -0.22279  0.61442   42006187
                4               7               1              HB  0.81537 -0.28170  0.81664 -0.02551 -0.22156  0.75848 -0.22983 -0.09422 -0.23143  0.79759   42006207
                5               7               1              HB  0.53816 -0.18354  0.55543 -0.05432 -0.16429  0.53109 -0.21814 -0.01598 -0.22755  0.51073   42006287
                6               7               1              HB  0.58992 -0.17406  0.54318  0.00815 -0.13167  0.58447 -0.24099 -0.03776 -0.18715  0.57330   42006307
                7               7               1              HB  0.67644 -0.23793  0.72496 -0.04742 -0.21957  0.63436 -0.30578  0.03293 -0.16488  0.63907   42006387
                8               7               1              HB  0.66046 -0.23767  0.78857 -0.02469 -0.28688  0.63163 -0.24459 -0.06807 -0.25102  0.65618   42006407
                9               7               1              HB  0.57975 -0.15196  0.59385 -0.01919 -0.17903  0.52687 -0.18913 -0.04474 -0.16079  0.54359   42006487
               10               7               1              HB  0.64508 -0.23433  0.62657 -0.02029 -0.25167  0.62362 -0.23684  0.00122 -0.27486  0.66766   42006507
               11               7               1              HB  0.71298 -0.20969  0.72257  0.01173 -0.24672  0.78578 -0.30846  0.01880 -0.25835  0.73620   42006587
               12               7               1              HB  0.60401 -0.14306  0.59018  0.02765 -0.22073  0.58079 -0.18809 -0.05075 -0.20631  0.55555   42006607
               13               7               1              HB  0.62375 -0.24357  0.58640 -0.01034 -0.25553  0.55594 -0.19249 -0.02885 -0.18296  0.58218   42006687
               14               7               1              HB  0.52256 -0.14318  0.52991 -0.06767 -0.20379  0.51848 -0.23301 -0.00925 -0.19221  0.48605   42006707
               15               7               1              HB  0.58296 -0.15971  0.57862 -0.01081 -0.16343  0.55369 -0.22754  0.00714 -0.13000  0.65892   42006787
               15               7               2              HB  0.66266 -0.20984  0.58752 -0.00496 -0.20612  0.58405 -0.24474 -0.07963 -0.27082  0.59433   4200A787
               16               7               1              HB  0.60333 -0.17184  0.58299  0.13477 -0.12202  0.53985 -0.25478 -0.02307 -0.14049  0.56302   42006807
               16               7               2              HB  0.81476 -0.27213  0.70303 -0.06907 -0.20593  0.64341 -0.23274 -0.04648 -0.22006  0.69359   4200A807
                1               8               1              HB  0.56312 -0.17594  0.60881  0.05657 -0.20197  0.57581 -0.15065 -0.03771 -0.19030  0.54451   42006088
                2               8               1              HB  0.58339 -0.21141  0.58606  0.03105 -0.25128  0.58286 -0.18387 -0.04005 -0.18850  0.61144   42006108
                3               8               1              HB  0.57464 -0.16047  0.54357 -0.03719 -0.23700  0.54702 -0.21332 -0.08686 -0.20476  0.53710   42006188
                4               8               1              HB  0.58295 -0.17268  0.57445  0.02992 -0.15539  0.57378 -0.19339  0.17342 -0.16763  0.53319   42006208
                5               8               1              HB  0.55055 -0.18586  0.51666 -0.06823 -0.20945  0.51021 -0.16548  0.01652 -0.16033  0.55014   42006288
                6               8               1              HB  0.59139 -0.13990  0.57683  0.07067 -0.18533  0.55366 -0.16117 -0.05706 -0.21112  0.59518   42006308
