#U ADC

#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -9               3               1              HB  0.47300 -0.14730  0.43856  0.00090 -0.14079  0.44834 -0.13340 -0.01113 -0.15542  0.44892   42004483
              -10               3               1              HB  0.49504 -0.17762  0.50372  0.00557 -0.16624  0.49611 -0.09433  0.07926 -0.12077  0.47145   42004503
              -11               3               1              HB  0.52630 -0.18834  0.52882  0.01795 -0.14886  0.52790 -0.10214  0.00910 -0.15775  0.49604   42004583
              -12               3               1              HB  0.47909 -0.16100  0.48610  0.02079 -0.15402  0.47360 -0.19370 -0.05287 -0.17475  0.48606   42004603
              -13               3               1              HB  0.62051 -0.21142  0.64332 -0.03056 -0.25938  0.61479 -0.17264  0.01836 -0.23302  0.61514   42004683
              -14               3               1              HB  0.51183 -0.16688  0.54360 -0.01252 -0.18716  0.50680 -0.22379 -0.07200 -0.27083  0.50339   42004703
              -15               3               1              HB  0.63146 -0.20937  0.61577 -0.03539 -0.20062  0.63053 -0.15245  0.08041 -0.21800  0.60589   42004783
              -15               3               2              HB  0.57100 -0.21272  0.58937 -0.01641 -0.15695  0.55166 -0.14321 -0.00511 -0.16657  0.55875   42008783
              -16               3               1              HB  0.62972 -0.22809  0.63544 -0.02186 -0.24729  0.63368 -0.24757 -0.12122 -0.25705  0.61819   42004803
              -16               3               2              HB  0.58504 -0.19081  0.56280 -0.07357 -0.21676  0.54118 -0.20284 -0.01361 -0.19744  0.55822   42008803
               -1               4               1              HB  0.61700 -0.23606  0.61936 -0.00469 -0.20143  0.61206 -0.22323 -0.01136 -0.27951  0.61419   42004084
               -2               4               1              HB  0.53527 -0.18134  0.56764 -0.02865 -0.24057  0.55475 -0.17536 -0.04061 -0.17802  0.54027   42004104
               -3               4               1              HB  0.56696 -0.20520  0.50375 -0.01646 -0.18441  0.48728 -0.23510 -0.01930 -0.16886  0.51022   42004184
               -4               4               1              HB  0.64880 -0.25342  0.64998 -0.03278 -0.25555  0.60790 -0.21933 -0.00825 -0.16969  0.59962   42004204
               -5               4               1              HB  0.51660 -0.16443  0.49923 -0.00660 -0.18868  0.49386 -0.24768  0.03343 -0.23745  0.49932   42004284
               -6               4               1              HB  0.56799 -0.18292  0.50445 -0.01432 -0.19232  0.54005 -0.22287 -0.11235 -0.18969  0.50699   42004304
               -7               4               1              HB  0.51566 -0.16127  0.46041  0.01736 -0.15061  0.50171 -0.15652 -0.05419 -0.16145  0.50622   42004384
               -8               4               1              HB  0.66201 -0.27328  0.63080 -0.02035 -0.20678  0.58843 -0.23600  0.02112 -0.18982  0.60321   42004404
               -9               4               1              HB  0.43846 -0.15636  0.45220 -0.01793 -0.15654  0.45187 -0.16684 -0.04843 -0.13114  0.45587   42004484
              -10               4               1              HB  0.66438 -0.23585  0.65472  0.04733 -0.18470  0.65339 -0.22140 -0.11390 -0.28659  0.65031   42004504
