#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -11               3               1              HB  0.50170  5.79997  0.50795  6.31052  6.08210  0.48773  5.54718  5.58896  5.71063  0.49453   42004583
              -12               3               1              HB  0.49797  1.90371  0.50122  3.34475  3.12150  0.50607  2.17030  2.40542  3.34802  0.52029   42004603
              -13               3               1              HB  0.63529 -4.11244  0.64501 -4.52589 -5.23176  0.62501 -4.12815 -4.30142 -5.22437  0.64997   42004683
              -14               3               1              HB  0.51406  3.59403  0.50465  3.77839  3.52022  0.49148  2.26723  2.21132  1.99665  0.51000   42004703
              -15               3               1              HB  0.58952 12.22569  0.60900 11.13845 10.78270  0.64355 10.88286 10.88861  9.46789  0.61240   42004783
              -15               3               2              HB  0.57423 -0.09766  0.56497 -0.32463  0.34660  0.58782 -0.93237  0.03732 -0.63300  0.58815   42008783
              -16               3               1              HB  0.60004 -0.25347  0.60141  0.63666 -0.42508  0.57863  0.58830 -0.01777  0.53636  0.59986   42004803
              -16               3               2              HB  0.58186  9.70199  0.58739 10.81224  9.78101  0.56813  9.13702  8.39684  9.17039  0.59424   42008803
               -1               4               1              HB  0.55788 -0.01890  0.56539  0.68374  0.94588  0.54500  0.11811  0.72821  1.02932  0.57722   42004084
               -2               4               1              HB  0.52881  5.67618  0.53554  6.92685  6.10772  0.51977  4.68917  3.96462  5.01573  0.51854   42004104
               -3               4               1              HB  0.45460  3.46424  0.44959  4.12296  4.34915  0.43311  3.15841  3.56376  3.95675  0.43295   42004184
               -4               4               1              HB  0.67885  1.35457  0.69034  1.62426  2.34365  0.65226 -0.29816  0.61388  0.32809  0.65019   42004204
               -5               4               1              HB  0.51824  5.88006  0.52244  5.28282  6.50436  0.49060  5.21488  6.77452  5.73616  0.49882   42004284
               -6               4               1              HB  0.52609  3.90210  0.54019  4.23522  3.58765  0.51675  3.62416  3.23200  3.27730  0.54680   42004304
               -7               4               1              HB  0.50549 -0.19990  0.50247  0.30256 -0.06195  0.49213 -0.33323 -0.39547 -0.23283  0.49551   42004384
               -8               4               1              HB  0.81883  1.13120  0.88641  1.24497  1.56491  0.86952  1.21529  2.11149  1.60595  0.90734   42004404
               -9               4               1              HB  0.46313 -0.49020  0.45214 -0.90155 -1.60432  0.46009 -0.62958 -1.00676 -1.67845  0.47901   42004484
              -10               4               1              HB  0.72306  1.51680  0.69964  2.11878  2.05541  0.71515  1.54189  1.93532  2.06011  0.72009   42004504
              -11               4               1              HB  0.53016  1.72698  0.51799  2.23090  2.05065  0.52329  2.15628  2.35317  2.55398  0.54126   42004584
              -12               4               1              HB  0.54161 -0.69780  0.62523 -0.39480 -1.01149  0.62476 -1.31299 -1.71872 -1.85477  0.62540   42004604
              -13               4               1              HB  0.64387  0.15435  0.62788  0.51842  0.56290  0.63160 -0.65921 -0.06864 -0.33811  0.63256   42004684
