#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.68063 -0.27660  0.65032 -0.00746 -0.20850  0.67123 -0.22523 -0.06334 -0.19072  0.65108   42004081
               -2               1               1              HB  0.60724 -0.24990  0.62689  0.03361 -0.22586  0.58398 -0.17476 -0.05973 -0.19630  0.67533   42004101
               -3               1               1              HB  0.66414 -0.27836  0.65511 -0.13257 -0.23977  0.61362 -0.29718  0.04725 -0.24142  0.67570   42004181
               -4               1               1              HB  0.71225 -0.16771  0.67293  0.09160 -0.22881  0.63879 -0.22846 -0.04791 -0.20390  0.66144   42004201
               -5               1               1              HB  0.62395 -0.21485  0.61257  0.03127 -0.21611  0.57510 -0.19754 -0.04987 -0.14097  0.56173   42004281
               -6               1               1              HB  0.61933 -0.20253  0.60631 -0.06430 -0.16320  0.56069 -0.14846 -0.06122 -0.15207  0.58945   42004301
               -7               1               1              HB  0.64736 -0.24793  0.59261 -0.05036 -0.19212  0.55167 -0.20058 -0.05079 -0.24365  0.62280   42004381
               -8               1               1              HB  0.69451 -0.18976  0.65755  0.01280 -0.17782  0.63121 -0.20594 -0.00063 -0.23581  0.65179   42004401
               -9               1               1              HB  0.60737 -0.20158  0.58894  0.01216 -0.25257  0.56263 -0.25342  0.07004 -0.19875  0.64625   42004481
              -10               1               1              HB  0.67568 -0.26544  0.64876 -0.06317 -0.22122  0.63326 -0.25183 -0.08125 -0.25297  0.63929   42004501
              -11               1               1              HB  0.74196 -0.24439  0.67932  0.05470 -0.26393  0.65739 -0.26703 -0.03021 -0.23228  0.69787   42004581
              -12               1               1              HB  0.70897 -0.23141  0.62432 -0.01495 -0.22281  0.63943 -0.30265  0.02424 -0.17395  0.63464   42004601
              -13               1               1              HB  0.74325 -0.26865  0.72057  0.05899 -0.22120  0.67394 -0.28862 -0.00416 -0.26729  0.69171   42004681
              -14               1               1              HB  0.65055 -0.23096  0.59308 -0.07359 -0.20218  0.58315 -0.16548  0.00955 -0.19651  0.57948   42004701
