#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.89728  2.09231  2.78168  2.76519   42004081
               -2               1               1              HB  3.64049  3.33223  3.92916  3.26594   42004101
               -3               1               1              HB  3.28027  3.40137  3.53496  3.17961   42004181
               -4               1               1              HB  2.96422  1.82590  2.64813  2.12844   42004201
               -5               1               1              HB  3.90446  3.62450  3.69680  3.49844   42004281
               -6               1               1              HB  3.12621  3.00216  3.58852  2.67861   42004301
               -7               1               1              HB  3.51811  3.41248  3.68893  3.49856   42004381
               -8               1               1              HB  3.53705  3.51489  3.94529  3.03009   42004401
               -9               1               1              HB  1.78929  2.68504  3.00739  2.11993   42004481
              -10               1               1              HB  3.13711  3.36454  3.55910  3.15443   42004501
              -11               1               1              HB  2.59713  2.45174  2.65658  2.63217   42004581
              -12               1               1              HB  2.15219  2.96367  2.89456  2.72936   42004601
              -13               1               1              HB  3.08779  2.77216  3.77432  3.43496   42004681
              -14               1               1              HB  3.46701  3.72211  3.77698  3.69093   42004701
              -15               1               1              HB  3.73745  3.34441  4.13674  3.38105   42004781
              -15               1               2              HB  2.89218  3.15488  3.15036  3.12960   42008781
              -16               1               1              HB  3.08295  3.67704  2.84785  2.67087   42004801
              -16               1               2              HB  3.74031  3.91682  4.30390  3.48360   42008801
               -1               2               1              HB  3.03250  2.61219  3.11389  2.02126   42004082
               -2               2               1              HB  4.60340  2.25057  4.31615  1.93232   42004102
               -3               2               1              HB  3.64123  3.13509  4.07341  2.88783   42004182
               -4               2               1              HB  1.69658  2.35607  1.98273  2.61576   42004202
               -5               2               1              HB  3.98879  2.56785  4.30229  2.89290   42004282
               -6               2               1              HB  2.43941  2.23151  2.38839  2.10239   42004302
               -7               2               1              HB  2.07442  2.49490  2.48859  2.33081   42004382
               -8               2               1              HB  2.99559  3.86099  3.67008  4.24028   42004402
               -9               2               1              HB  2.73984  3.50585  3.05370  3.48801   42004482
              -10               2               1              HB  3.31456  4.51548  3.30560  4.61993   42004502
              -11               2               1              HB  2.05801  2.84569  2.39807  2.97175   42004582
              -12               2               1              HB  2.44869  2.92591  2.09355  1.81155   42004602
              -13               2               1              HB  3.11317  2.78738  3.12077  2.82110   42004682
              -14               2               1              HB  3.93758  2.70830  4.01932  2.51894   42004702
              -15               2               1              HB  3.74055  2.66366  4.04848  3.11510   42004782
              -15               2               2              HB  2.35524  3.49522  3.12480  3.51049   42008782
              -16               2               1              HB  1.98986  3.78141  2.50248  3.64089   42004802
              -16               2               2              HB  3.41330  2.50357  3.70200  2.98729   42008802
               -1               3               1              HB  1.97364  2.78235  2.64390  2.28988   42004083
               -2               3               1              HB  3.97726  3.96953  4.32766  3.79642   42004103
               -3               3               1              HB  3.68601  3.72171  3.93836  3.79480   42004183
               -4               3               1              HB  2.62999  3.08532  3.06674  3.20701   42004203
               -5               3               1              HB  4.06459  3.84605  4.05004  3.89293   42004283
               -6               3               1              HB  3.29684  3.13563  3.36020  2.84498   42004303
               -7               3               1              HB  3.87062  3.98787  4.22515  3.89987   42004383
               -8               3               1              HB  4.06826  4.25620  3.84965  3.81134   42004403
               -9               3               1              HB  3.49303  3.41427  3.68997  3.52134   42004483
              -10               3               1              HB  3.91333  4.03414  4.09358  4.07742   42004503
              -11               3               1              HB  3.66305  3.66523  3.85876  3.51780   42004583
              -12               3               1              HB  3.19093  3.22443  3.52911  3.07405   42004603
              -13               3               1              HB  1.22912  1.70329  2.07055  1.73469   42004683
              -14               3               1              HB  3.27342  3.48988  3.70790  3.38704   42004703
              -15               3               1              HB  4.57109  4.70463  4.49430  4.12821   42004783
              -15               3               2              HB  2.80640  2.92760  3.28505  2.75414   42008783
              -16               3               1              HB  3.19613  2.96089  3.67441  3.16921   42004803
              -16               3               2              HB  4.02464  4.43514  4.40853  4.18517   42008803
               -1               4               1              HB  3.48109  3.01585  3.80990  3.13057   42004084
               -2               4               1              HB  3.80486  4.10260  4.23179  3.99539   42004104
               -3               4               1              HB  3.67860  3.63869  3.96971  3.46193   42004184
               -4               4               1              HB  2.98799  3.63229  3.67299  3.16107   42004204
               -5               4               1              HB  3.52003  4.04461  4.07710  3.71274   42004284
               -6               4               1              HB  3.20919  3.58382  3.67948  3.47410   42004304
               -7               4               1              HB  2.64412  2.84824  2.99192  2.72108   42004384
               -8               4               1              HB  2.22459  3.27413  3.10683  3.51316   42004404
               -9               4               1              HB  3.28516  3.05345  2.80890  2.73448   42004484
              -10               4               1              HB  2.91097  3.55966  3.32295  3.31483   42004504
              -11               4               1              HB  3.37812  3.45528  3.60868  3.47796   42004584
              -12               4               1              HB  2.25361  2.65546  2.77143  2.93672   42004604
              -13               4               1              HB  3.35820  3.41386  3.39577  3.00350   42004684
              -14               4               1              HB  3.28267  3.60810  3.56264  3.57886   42004704
              -15               4               1              HB  3.30228  3.93414  3.75953  4.09492   42004784
              -15               4               2              HB  3.18908  3.33485  3.57839  3.20967   42008784
              -16               4               1              HB  2.91215  2.85303  3.01905  2.80873   42004804
              -16               4               2              HB  4.27334  4.47027  4.28476  4.55702   42008804
               -1               5               1              HB  2.29657  1.90279  2.84896  2.15446   42004085
               -2               5               1              HB  3.41051  3.51791  3.61213  3.18423   42004105
               -3               5               1              HB  3.66419  3.75703  4.08491  3.61870   42004185
               -4               5               1              HB  3.61981  3.27976  4.04082  3.16951   42004205
               -5               5               1              HB  3.97639  3.47370  3.45720  3.45096   42004285
               -6               5               1              HB  2.53378  2.67852  2.79984  2.54935   42004305
               -7               5               1              HB  2.55160  2.59067  2.93246  2.58956   42004385
               -8               5               1              HB  3.56252  4.08063  3.75349  3.98257   42004405
               -9               5               1              HB  2.37697  3.03831  3.15741  2.74483   42004485
              -10               5               1              HB  3.19403  3.19069  3.42687  3.34694   42004505
              -11               5               1              HB  3.73572  3.81710  4.19829  3.77694   42004585
              -12               5               1              HB  2.14195  2.01418  2.24480  1.73431   42004605
              -13               5               1              HB  2.70329  2.61643  3.19592  2.29281   42004685
              -14               5               1              HB  3.16606  3.32870  3.52147  3.23187   42004705
              -15               5               1              HB  2.37941  2.40670  2.91384  2.66165   42004785
              -15               5               2              HB  1.58887  1.82996  2.03161  1.82927   42008785
              -16               5               1              HB  2.86504  2.81790  2.68346  2.59647   42004805
              -16               5               2              HB  2.73372  2.75275  2.98848  2.83963   42008805
               -1               6               1              HB  3.04735  3.51914  2.95025  3.12770   42004086
               -2               6               1              HB  2.55552  2.73628  3.35682  2.89005   42004106
               -3               6               1              HB  2.74540  2.69548  3.51084  3.27856   42004186
               -4               6               1              HB  3.24414  2.99294  3.99551  3.02031   42004206
               -5               6               1              HB  3.11755  2.68987  3.66122  2.49819   42004286
               -6               6               1              HB  2.78247  3.24268  3.48871  2.52021   42004306
               -7               6               1              HB  2.54636  3.14947  3.44351  2.78073   42004386
               -8               6               1              HB  3.06386  3.21414  3.73634  3.34324   42004406
               -9               6               1              HB  2.84126  3.28117  4.15553  3.26469   42004486
              -10               6               1              HB  3.18100  3.29441  3.59477  2.72836   42004506
              -11               6               1              HB  3.17276  3.74662  3.65749  3.06085   42004586
              -12               6               1              HB  3.27251  2.89126  4.30678  3.05584   42004606
              -13               6               1              HB  3.17245  3.29424  4.30372  2.27243   42004686
              -14               6               1              HB  3.02955  3.46878  3.62244  2.47010   42004706
              -15               6               1              HB  2.70221  3.33300  3.68467  2.88932   42004786
              -15               6               2              HB  3.59006  2.71912  3.95354  3.15194   42008786
              -16               6               1              HB  3.34840  3.38483  3.78831  3.05515   42004806
              -16               6               2              HB  3.25833  3.33678  3.62521  3.35463   42008806
               -1               7               1              HB  1.82505  2.01660  2.18593  1.95295   42004087
               -2               7               1              HB  3.66476  3.75967  3.72703  3.70763   42004107
               -3               7               1              HB  3.23691  3.31906  3.48442  3.19799   42004187
               -4               7               1              HB  2.86691  3.30656  3.59171  2.94052   42004207
               -5               7               1              HB  4.15852  4.18816  4.28503  3.73701   42004287
               -6               7               1              HB  1.99393  2.28257  2.20275  2.25778   42004307
               -7               7               1              HB  2.94907  2.99749  3.16966  2.90895   42004387
               -8               7               1              HB  3.17316  3.77129  3.34960  3.60081   42004407
               -9               7               1              HB  2.65073  2.46638  3.01789  3.10944   42004487
              -10               7               1              HB  3.33552  3.39286  3.71015  3.18971   42004507
              -11               7               1              HB  3.69237  3.71479  4.17740  3.58830   42004587
              -12               7               1              HB  3.28540  2.54872  3.16530  2.88380   42004607
              -13               7               1              HB  3.28249  3.23806  3.18992  3.16136   42004687
              -14               7               1              HB  2.72839  2.91773  3.01177  2.79420   42004707
              -15               7               1              HB  3.34511  2.71823  3.10847  2.89633   42004787
              -15               7               2              HB  2.99478  3.04104  3.29892  2.90637   42008787
              -16               7               1              HB  1.71597  2.43895  2.45910  2.34367   42004807
              -16               7               2              HB  4.11618  4.24540  4.14645  4.22027   42008807
               -1               8               1              HB  2.67391  2.92920  2.72251  2.82869   42004088
               -2               8               1              HB  2.72360  2.81780  3.03131  2.79323   42004108
               -3               8               1              HB  2.13734  2.41663  2.45699  2.34997   42004188
               -4               8               1              HB  2.17031  2.41344  2.77341  2.23330   42004208
               -5               8               1              HB  3.16162  3.87568  4.13994  3.37582   42004288
               -6               8               1              HB  3.23977  3.15270  3.65900  3.07861   42004308
               -7               8               1              HB  3.50689  3.59513  3.85299  3.42099   42004388
               -8               8               1              HB  2.91677  2.93383  2.85019  2.76384   42004408
               -9               8               1              HB  3.41714  1.92000  3.19046  2.14724   42004488
              -10               8               1              HB  3.61461  3.51616  3.86119  3.41557   42004508
              -11               8               1              HB  3.93823  3.73013  4.21759  3.52349   42004588
              -12               8               1              HB  2.78321  2.50983  2.93816  2.68266   42004608
              -13               8               1              HB  2.67633  2.30757  2.51962  2.33937   42004688
              -14               8               1              HB  3.11366  3.35671  3.43071  3.42293   42004708
              -15               8               1              HB  3.79840  4.02911  4.13114  3.83398   42004788
              -15               8               2              HB  2.84139  2.69573  3.09214  2.57787   42008788
              -16               8               1              HB  2.37463  1.91083  3.10986  1.67021   42004808
              -16               8               2              HB  3.85343  3.81988  4.13462  3.66506   42008808
               -1               9               1              HB  2.75153  3.03109  3.31895  3.10975   42004089
               -2               9               1              HB  3.42102  3.78748  3.67833  3.90695   42004109
               -3               9               1              HB  3.57900  3.85663  3.90720  3.89416   42004189
               -4               9               1              HB  3.05818  3.16263  3.50529  2.94327   42004209
               -5               9               1              HB  3.74155  3.60913  3.60477  3.16540   42004289
               -6               9               1              HB  2.98036  2.99224  3.24265  2.98904   42004309
               -7               9               1              HB  3.07845  3.22256  3.46697  3.29789   42004389
               -8               9               1              HB  2.29356  3.05041  2.96104  2.82116   42004409
               -9               9               1              HB  3.36168  3.43094  3.44942  3.65277   42004489
              -10               9               1              HB  3.71894  3.90842  4.20412  3.81044   42004509
              -11               9               1              HB  3.60302  3.82553  3.86331  3.95507   42004589
              -12               9               1              HB  2.93559  2.40779  2.52631  2.62566   42004609
              -13               9               1              HB  1.80940  2.53684  2.63095  2.30100   42004689
              -14               9               1              HB  3.08151  3.47789  3.45095  3.39716   42004709
              -15               9               1              HB  4.05167  3.79592  3.74440  4.09158   42004789
              -15               9               2              HB  3.05868  3.33622  3.22599  3.17614   42008789
              -16               9               1              HB  2.41917  3.04364  2.87473  3.18889   42004809
              -16               9               2              HB  3.98750  4.42267  4.29168  4.52017   42008809
               -1              10               1              HB  2.13903  1.70220  2.69299  2.26720   4200408A
               -2              10               1              HB  3.88896  3.50088  4.07396  2.97849   4200410A
               -3              10               1              HB  4.27655  4.28171  4.48635  4.21558   4200418A
               -4              10               1              HB  2.56321  2.55741  2.38847  2.01706   4200420A
               -5              10               1              HB  3.72530  3.42189  3.57764  2.83003   4200428A
