#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  1.56869 -0.68769  0.89867  0.58429 -1.11228  1.01915 -0.35531 -1.24048  0.69570  0.73375   42004081
               -2               1               1              HB  1.44780 -2.94159  1.45777 -1.80725 -1.86946  2.48253 -0.59624 -0.29580  0.29180  0.40015   42004101
               -3               1               1              HB  1.26341  0.05220  0.98099  0.59187  0.53565  0.95926 -0.05634  0.11332 -0.59361  0.58160   42004181
               -4               1               1              HB  2.79517 -0.27419  2.61010  1.25248 -1.56479  1.20946  0.96278 -0.28404 -0.17186  1.39283   42004201
               -5               1               1              HB  0.75852 -0.00000  0.00000 -0.56348  0.00000  0.27906  2.39734  0.00000  0.27748  0.27590   42004281
               -6               1               1              HB  1.30477 -0.51117  1.24387  1.08226 -0.31333  1.23283  0.55646 -0.95684 -0.31689  0.61428   42004301
               -7               1               1              HB  0.63902 -0.36729  1.23517  1.13433  0.77826  4.06880  0.83230  1.00577  0.87290  1.36563   42004381
               -8               1               1              HB  1.96251  2.20762  0.00000  3.67018  0.00000  0.00000  4.66806  2.70276  4.49335 11.56453   42004401
               -9               1               1              HB  0.66370  0.67282  0.52512  0.45886 -0.38634  0.98182 -0.61153 -1.31302  0.08567  1.28580   42004481
              -10               1               1              HB  1.07553 -2.61014  0.30223 -3.13682 -0.89255  2.63592  0.52778  2.56167  3.07857  1.03596   42004501
              -11               1               1              HB  4.47652 -0.18567  0.80819  1.96836  0.11233  0.90357  2.84722  0.17569 -0.72277  0.63684   42004581
              -12               1               1              HB  3.09636  0.76531  0.20177 -0.89411  0.92196  7.02654  3.95838  0.66104  0.29027  1.63082   42004601
              -13               1               1              HB  1.22482 -0.28005  0.44415  0.42181 -0.19748  1.71731  0.96128  0.56455  1.37892  1.29543   42004681
              -14               1               1              HB  1.60343 -1.55971  0.92880 -1.47033 -0.34181  0.61791 -0.97433 -1.18780 -0.22904  1.06917   42004701
              -15               1               1              HB  0.49152  0.00579  2.24787  0.65457  0.25864  0.74986 -0.77855  0.77057  1.13550  0.97121   42004781
              -15               1               2              HB  0.60141 -0.00000  0.31427 -0.09165  0.96289  5.35398 -2.48164 18.20766 -4.15025  1.10000   42008781
              -16               1               1              HB  0.51454  0.86714  0.71846 -0.02094  0.01917  0.35154  0.10293  1.00281 -0.01856  0.50557   42004801
              -16               1               2              HB  1.19251 -0.30465  0.99014  0.44013  0.62193  0.73349 -0.65964  0.72365 -0.01146  0.45605   42008801
               -1               2               1              HB  0.29776 -0.43799  0.78742  0.58580  1.81065  0.93319 -0.70493 -0.81152 -0.54763  0.54822   42004082
               -2               2               1              HB  2.15188  1.09522  1.51196  1.16782  1.44071  1.13224 -1.04544 -0.14269 -1.07948  1.93981   42004102
