#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.90133  2.09941  2.76248  2.79679   42004081
               -2               1               1              HB  3.64953  3.34483  3.88878  3.29154   42004101
               -3               1               1              HB  3.27675  3.43225  3.50104  3.17916   42004181
               -4               1               1              HB  2.96192  1.84616  2.64802  2.12630   42004201
               -5               1               1              HB  3.91767  3.63606  3.73568  3.47644   42004281
               -6               1               1              HB  3.10083  2.96421  3.61229  2.71697   42004301
               -7               1               1              HB  3.51801  3.43819  3.68390  3.46073   42004381
               -8               1               1              HB  3.53414  3.49335  3.97906  3.04645   42004401
               -9               1               1              HB  1.80091  2.71835  2.95378  2.15185   42004481
              -10               1               1              HB  3.10773  3.33852  3.59407  3.19255   42004501
              -11               1               1              HB  2.56911  2.49934  2.64101  2.63849   42004581
              -12               1               1              HB  2.09891  2.94998  2.92441  2.73524   42004601
              -13               1               1              HB  3.10262  2.71019  3.78054  3.44577   42004681
              -14               1               1              HB  3.47268  3.70362  3.79777  3.72142   42004701
              -15               1               1              HB  3.73843  3.32863  4.13813  3.41460   42004781
              -15               1               2              HB  2.88661  3.13121  3.15463  3.10911   42008781
              -16               1               1              HB  3.07888  3.68413  2.83680  2.64409   42004801
              -16               1               2              HB  3.74958  3.93210  4.27155  3.49071   42008801
               -1               2               1              HB  3.01822  2.59581  3.10773  2.00440   42004082
               -2               2               1              HB  4.63652  2.17618  4.33484  1.98822   42004102
               -3               2               1              HB  3.60809  3.17639  4.02665  2.91032   42004182
               -4               2               1              HB  1.72896  2.29729  2.01358  2.61805   42004202
               -5               2               1              HB  3.95756  2.55342  4.30441  2.87585   42004282
               -6               2               1              HB  2.45255  2.18650  2.39081  2.11556   42004302
               -7               2               1              HB  2.03951  2.53077  2.45155  2.42030   42004382
               -8               2               1              HB  3.00909  3.88735  3.67942  4.29129   42004402
               -9               2               1              HB  2.77552  3.48224  3.10396  3.41280   42004482
              -10               2               1              HB  3.33382  4.51028  3.33588  4.59077   42004502
              -11               2               1              HB  2.05505  2.87073  2.36934  2.98004   42004582
              -12               2               1              HB  2.48574  2.95125  2.06061  1.80537   42004602
              -13               2               1              HB  3.12815  2.75006  3.14979  2.78715   42004682
              -14               2               1              HB  3.92244  2.70153  4.04321  2.55579   42004702
              -15               2               1              HB  3.72758  2.63590  4.03680  3.11098   42004782
              -15               2               2              HB  2.34633  3.58516  3.04632  3.49936   42008782
              -16               2               1              HB  1.99172  3.82474  2.46891  3.62043   42004802
              -16               2               2              HB  3.44499  2.49768  3.64797  2.99297   42008802
               -1               3               1              HB  1.98066  2.79990  2.62592  2.31436   42004083
               -2               3               1              HB  3.97227  3.95839  4.34307  3.79975   42004103
               -3               3               1              HB  3.66851  3.71787  3.92385  3.80711   42004183
               -4               3               1              HB  2.63987  3.04149  3.08976  3.20863   42004203
               -5               3               1              HB  4.05494  3.83725  4.08934  3.91163   42004283
               -6               3               1              HB  3.27884  3.09004  3.40224  2.83663   42004303
               -7               3               1              HB  3.92346  3.96448  4.21736  3.87976   42004383
               -8               3               1              HB  4.08723  4.24874  3.87550  3.82134   42004403
               -9               3               1              HB  3.48408  3.41018  3.67390  3.53519   42004483
              -10               3               1              HB  3.95861  3.98988  4.13042  4.05277   42004503
              -11               3               1              HB  3.63379  3.60778  3.88502  3.54199   42004583
              -12               3               1              HB  3.19915  3.19252  3.53390  3.06228   42004603
              -13               3               1              HB  1.26754  1.71151  2.07177  1.70152   42004683
