#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -9               9               1              HB  4.84518  4.85664  4.68765  4.69038   42004489
              -10               9               1              HB  3.14323  4.47136  4.92390  3.49496   42004509
              -11               9               1              HB  4.85457  5.10696  5.02600  5.17448   42004589
              -12               9               1              HB  2.78104  2.51607  4.45410  3.71507   42004609
              -13               9               1              HB  3.77681  4.41808  4.40207  3.96080   42004689
              -14               9               1              HB  4.91796  5.31241  5.38252  5.19909   42004709
              -15               9               1              HB  3.95581  3.62950  4.81168  3.94794   42004789
              -15               9               2              HB  4.31159  4.76915  4.51983  4.01612   42008789
              -16               9               1              HB  4.21021  4.93007  4.64530  4.97779   42004809
              -16               9               2              HB  4.33497  4.22890  4.29817  4.84522   42008809
               -1              10               1              HB  4.73363  4.34934  5.13716  4.62360   4200408A
               -2              10               1              HB  4.04869  3.90515  4.16852  2.59475   4200410A
               -3              10               1              HB  5.23417  4.73689  4.70726  3.36853   4200418A
               -4              10               1              HB  3.24760  2.86633  2.20937  1.81085   4200420A
               -5              10               1              HB  4.57133  3.40940  3.90030  3.19704   4200428A
               -6              10               1              HB  4.91203  4.95603  5.24594  4.26884   4200430A
               -7              10               1              HB  4.48796  4.74199  4.72677  4.27906   4200438A
               -8              10               1              HB  4.16616  5.01567  4.83232  3.43746   4200440A
               -9              10               1              HB  2.92659  3.82411  3.38350  3.27276   4200448A
              -10              10               1              HB  5.17550  5.41108  5.67464  5.18080   4200450A
              -11              10               1              HB  4.42625  4.39829  4.73779  5.05366   4200458A
              -12              10               1              HB  3.29140  4.10908  3.51443  2.85235   4200460A
              -13              10               1              HB  1.82882  2.82082  3.82479  3.13553   4200468A
              -14              10               1              HB  5.03162  5.42504  5.48014  5.28689   4200470A
              -15              10               1              HB  3.72448  3.16918  4.70427  4.42023   4200478A
              -15              10               2              HB  3.65870  4.00660  3.50790  2.91010   4200878A
              -16              10               1              HB  4.02325  3.99582  4.04426  3.30977   4200480A
              -16              10               2              HB  5.27129  5.05301  5.25484  4.86854   4200880A
               -1              11               1              HB  4.11603  4.18707  4.46893  4.54738   4200408B
               -2              11               1              HB  5.02240  5.33356  5.06685  4.77939   4200410B
               -3              11               1              HB  4.00970  3.98344  4.62864  4.61516   4200418B
               -4              11               1              HB  2.58139  3.82829  2.90805  2.47695   4200420B
               -5              11               1              HB  4.74070  2.90383  4.00247  3.97285   4200428B
               -6              11               1              HB  3.40567  3.82263  3.67726  1.71743   4200430B
               -7              11               1              HB  4.37219  3.99816  4.50285  4.40585   4200438B
               -8              11               1              HB  2.26764  4.17560  4.27983  3.88502   4200440B
               -9              11               1              HB  3.29309  3.60964  2.48739  1.40503   4200448B
              -10              11               1              HB  4.30307  5.01795  4.90604  3.63189   4200450B
              -11              11               1              HB  3.61259  2.14126  1.73381  3.38575   4200458B
              -12              11               1              HB  2.27366  3.22439  2.86270  1.53003   4200460B
              -13              11               1              HB  2.96263  2.42711  2.28536  3.18475   4200468B
              -14              11               1              HB  4.10597  3.69061  4.00741  4.61014   4200470B
