#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.69382 -0.21239  0.64257 -0.00902 -0.25986  0.67231 -0.24295  0.02464 -0.20970  0.65081   42004081
               -2               1               1              HB  0.61678 -0.20505  0.56678 -0.06573 -0.19519  0.59285 -0.21025 -0.01559 -0.21817  0.57993   42004101
               -3               1               1              HB  0.61255 -0.19157  0.60657  0.00094 -0.18585  0.59518 -0.15361 -0.06530 -0.20659  0.60494   42004181
               -4               1               1              HB  0.77347 -0.28196  0.70892  0.02417 -0.26756  0.69281 -0.26093 -0.01369 -0.26993  0.74218   42004201
               -5               1               1              HB  0.62463 -0.22717  0.60649 -0.05389 -0.25673  0.61104 -0.23164  0.03619 -0.19546  0.59475   42004281
               -6               1               1              HB  0.64972 -0.24942  0.69489 -0.05666 -0.26452  0.62110 -0.22309 -0.06152 -0.20742  0.63477   42004301
               -7               1               1              HB  0.62625 -0.21564  0.60066 -0.05173 -0.19513  0.58392 -0.19905  0.00181 -0.23082  0.62295   42004381
               -8               1               1              HB  0.68446 -0.20543  0.68835  0.02550 -0.20938  0.64997 -0.21987 -0.13658 -0.31909  0.64826   42004401
               -9               1               1              HB  0.65046 -0.06468  0.62675  0.07543 -0.22172  0.63413 -0.14229 -0.01620 -0.23929  0.68591   42004481
              -10               1               1              HB  0.69530 -0.24903  0.71372 -0.03406 -0.26894  0.67034 -0.25446 -0.06355 -0.22505  0.65244   42004501
              -11               1               1              HB  0.78284 -0.30898  0.71589 -0.04425 -0.28093  0.67483 -0.29648 -0.02177 -0.26687  0.72005   42004581
              -12               1               1              HB  0.71973 -0.20634  0.64427 -0.00544 -0.22534  0.60411 -0.14713 -0.03272 -0.21129  0.60198   42004601
              -13               1               1              HB  0.78872 -0.27557  0.70447  0.00155 -0.22261  0.67379 -0.23922  0.03592 -0.22989  0.73622   42004681
              -14               1               1              HB  0.57748 -0.19230  0.57018 -0.14065 -0.21219  0.55963 -0.15547 -0.03254 -0.19378  0.57955   42004701
              -15               1               1              HB  0.65325 -0.18963  0.67232 -0.06052 -0.20996  0.60119 -0.19817 -0.01742 -0.17781  0.67109   42004781
              -15               1               2              HB  0.73203 -0.27321  0.78148 -0.01204 -0.25621  0.67519 -0.26902  0.02500 -0.24436  0.73725   42008781
              -16               1               1              HB  0.58642 -0.18887  0.58810 -0.04534 -0.24489  0.57521 -0.23410 -0.06043 -0.17504  0.58192   42004801
              -16               1               2              HB  0.70795 -0.23198  0.69780 -0.11733 -0.23450  0.67472 -0.31675 -0.06719 -0.21850  0.70989   42008801
               -1               2               1              HB  0.70861 -0.21495  0.70533 -0.00506 -0.23470  0.70270 -0.23569  0.02471 -0.24123  0.65757   42004082
               -2               2               1              HB  1.12829 -0.07289  1.11359 -0.01792 -0.00901  0.97997 -0.37004  0.07506 -0.42185  1.08818   42004102
               -3               2               1              HB  0.65583 -0.23345  0.65247 -0.00071 -0.23712  0.59769 -0.24713  0.02043 -0.20171  0.63095   42004182
               -4               2               1              HB  0.76632 -0.31333  0.74171 -0.02131 -0.25189  0.66754 -0.26235 -0.13198 -0.25270  0.74406   42004202
               -5               2               1              HB  0.80694 -0.28249  0.76806 -0.00929 -0.23134  0.71255 -0.26034  0.05730 -0.27884  0.78552   42004282
