#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.92228  2.10517  2.75906  2.75176   42004081
               -2               1               1              HB  3.64626  3.34306  3.92436  3.24202   42004101
               -3               1               1              HB  3.27384  3.40701  3.51523  3.19945   42004181
               -4               1               1              HB  2.97094  1.79259  2.64974  2.16328   42004201
               -5               1               1              HB  3.94463  3.61173  3.71124  3.51796   42004281
               -6               1               1              HB  3.09889  2.95339  3.61849  2.70527   42004301
               -7               1               1              HB  3.52673  3.41281  3.65714  3.48713   42004381
               -8               1               1              HB  3.52058  3.52527  3.93339  3.03910   42004401
               -9               1               1              HB  1.76500  2.71035  2.97811  2.14570   42004481
              -10               1               1              HB  3.15295  3.33367  3.59319  3.16596   42004501
              -11               1               1              HB  2.56581  2.47696  2.63268  2.65363   42004581
              -12               1               1              HB  2.13639  2.95362  2.93869  2.72167   42004601
              -13               1               1              HB  3.09846  2.75444  3.78356  3.42767   42004681
              -14               1               1              HB  3.47544  3.68938  3.79104  3.71365   42004701
              -15               1               1              HB  3.72416  3.34520  4.08724  3.39109   42004781
              -15               1               2              HB  2.88226  3.14472  3.15909  3.12826   42008781
              -16               1               1              HB  3.04381  3.67619  2.82031  2.65812   42004801
              -16               1               2              HB  3.78151  3.90687  4.31730  3.46505   42008801
               -1               2               1              HB  3.02610  2.63649  3.13548  1.97502   42004082
               -2               2               1              HB  4.59034  2.27132  4.37574  1.89966   42004102
               -3               2               1              HB  3.66526  3.14628  4.06037  2.86859   42004182
               -4               2               1              HB  1.68566  2.34320  1.99732  2.64458   42004202
               -5               2               1              HB  3.98302  2.58479  4.31187  2.88810   42004282
               -6               2               1              HB  2.41288  2.24736  2.37676  2.13755   42004302
               -7               2               1              HB  2.08135  2.51657  2.46407  2.38300   42004382
               -8               2               1              HB  3.02404  3.83002  3.63692  4.27226   42004402
               -9               2               1              HB  2.76446  3.46497  3.08994  3.45764   42004482
              -10               2               1              HB  3.31647  4.48680  3.29797  4.62157   42004502
              -11               2               1              HB  2.07409  2.83364  2.37527  2.97785   42004582
              -12               2               1              HB  2.44026  2.93083  2.05897  1.81901   42004602
              -13               2               1              HB  3.12903  2.74822  3.17774  2.80240   42004682
              -14               2               1              HB  3.91069  2.75805  4.01900  2.50708   42004702
              -15               2               1              HB  3.75555  2.69874  4.04210  3.09790   42004782
              -15               2               2              HB  2.41649  3.48233  3.08787  3.48965   42008782
              -16               2               1              HB  2.04099  3.72259  2.51336  3.63474   42004802
              -16               2               2              HB  3.44064  2.45250  3.76615  2.93980   42008802
               -1               3               1              HB  1.98218  2.76129  2.62264  2.31499   42004083
               -2               3               1              HB  3.95797  3.97660  4.34518  3.80135   42004103
               -3               3               1              HB  3.69604  3.70897  3.93152  3.75755   42004183
               -4               3               1              HB  2.63582  3.06542  3.08610  3.21591   42004203
               -5               3               1              HB  4.05334  3.82851  4.09762  3.87670   42004283
               -6               3               1              HB  3.26659  3.12219  3.36424  2.88004   42004303
               -7               3               1              HB  3.88779  3.95261  4.23787  3.91648   42004383
               -8               3               1              HB  4.06972  4.23553  3.87475  3.79084   42004403
               -9               3               1              HB  3.46305  3.42183  3.68050  3.54224   42004483
              -10               3               1              HB  3.92225  4.00802  4.12245  4.04765   42004503
              -11               3               1              HB  3.64562  3.62533  3.88138  3.53348   42004583
              -12               3               1              HB  3.18698  3.23912  3.51672  3.09051   42004603
              -13               3               1              HB  1.20415  1.72715  2.04970  1.74077   42004683
              -14               3               1              HB  3.29212  3.47706  3.75013  3.36986   42004703
              -15               3               1              HB  4.57630  4.70851  4.48966  4.13964   42004783
              -15               3               2              HB  2.80166  2.92239  3.27941  2.79389   42008783
              -16               3               1              HB  3.23916  2.97889  3.67962  3.16918   42004803
              -16               3               2              HB  4.01334  4.40918  4.42910  4.17576   42008803
               -1               4               1              HB  3.42249  3.00088  3.85914  3.14400   42004084
               -2               4               1              HB  3.78174  4.11467  4.24785  3.96581   42004104
               -3               4               1              HB  3.68128  3.61274  3.97812  3.48486   42004184
               -4               4               1              HB  2.99022  3.63478  3.71673  3.18013   42004204
               -5               4               1              HB  3.50060  4.03087  4.05028  3.75024   42004284
               -6               4               1              HB  3.20500  3.58303  3.68043  3.47570   42004304
               -7               4               1              HB  2.65809  2.83412  2.98190  2.74914   42004384
               -8               4               1              HB  2.21477  3.30378  3.17225  3.47577   42004404
               -9               4               1              HB  3.31437  3.05041  2.84671  2.71953   42004484
              -10               4               1              HB  2.93843  3.54746  3.31174  3.32245   42004504
              -11               4               1              HB  3.38067  3.43932  3.60799  3.46294   42004584
              -12               4               1              HB  2.28705  2.65842  2.79087  2.89320   42004604
              -13               4               1              HB  3.38671  3.39798  3.38435  2.99741   42004684
              -14               4               1              HB  3.32151  3.60840  3.52011  3.59515   42004704
              -15               4               1              HB  3.30972  3.91746  3.72928  4.12873   42004784
              -15               4               2              HB  3.23716  3.33410  3.58250  3.18793   42008784
              -16               4               1              HB  2.91096  2.85282  2.97875  2.84549   42004804
              -16               4               2              HB  4.28147  4.45309  4.27585  4.57944   42008804
               -1               5               1              HB  2.27597  1.94401  2.82319  2.13379   42004085
               -2               5               1              HB  3.38943  3.51760  3.59872  3.19082   42004105
               -3               5               1              HB  3.68733  3.74840  4.07829  3.60256   42004185
               -4               5               1              HB  3.64018  3.27490  4.08240  3.14446   42004205
               -5               5               1              HB  3.96303  3.46887  3.42068  3.46180   42004285
               -6               5               1              HB  2.52503  2.66149  2.81889  2.55194   42004305
               -7               5               1              HB  2.53644  2.62780  2.92070  2.56924   42004385
               -8               5               1              HB  3.59892  4.06676  3.74834  3.93282   42004405
               -9               5               1              HB  2.37588  3.02010  3.20654  2.72759   42004485
              -10               5               1              HB  3.18843  3.18734  3.42631  3.33259   42004505
              -11               5               1              HB  3.76841  3.79435  4.19636  3.73115   42004585
              -12               5               1              HB  2.14289  2.00420  2.27803  1.71316   42004605
              -13               5               1              HB  2.69920  2.60544  3.19482  2.25557   42004685
              -14               5               1              HB  3.12870  3.33330  3.54771  3.23315   42004705
              -15               5               1              HB  2.36047  2.39240  2.91540  2.64300   42004785
