#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.89916  2.09833  2.79279  2.76694   42004081
               -2               1               1              HB  3.61332  3.35817  3.91014  3.28233   42004101
               -3               1               1              HB  3.31053  3.37432  3.52970  3.17353   42004181
               -4               1               1              HB  2.96372  1.82534  2.66438  2.16418   42004201
               -5               1               1              HB  3.92474  3.59772  3.72679  3.51976   42004281
               -6               1               1              HB  3.11452  2.97724  3.61113  2.69641   42004301
               -7               1               1              HB  3.52828  3.38958  3.67905  3.47092   42004381
               -8               1               1              HB  3.52089  3.46568  3.93456  3.06387   42004401
               -9               1               1              HB  1.79735  2.73732  2.99362  2.11301   42004481
              -10               1               1              HB  3.12513  3.39529  3.57376  3.17658   42004501
              -11               1               1              HB  2.57232  2.48097  2.64738  2.66835   42004581
              -12               1               1              HB  2.16350  2.99320  2.88698  2.71106   42004601
              -13               1               1              HB  3.05257  2.76332  3.74709  3.46830   42004681
              -14               1               1              HB  3.44868  3.71778  3.78456  3.72155   42004701
              -15               1               1              HB  3.70455  3.33884  4.11039  3.42472   42004781
              -15               1               2              HB  2.88403  3.15398  3.11565  3.13908   42008781
              -16               1               1              HB  3.05251  3.68148  2.83632  2.66185   42004801
              -16               1               2              HB  3.77468  3.91079  4.29100  3.46341   42008801
               -1               2               1              HB  3.03941  2.61326  3.11036  1.98662   42004082
               -2               2               1              HB  4.56481  2.24619  4.36136  1.94640   42004102
               -3               2               1              HB  3.66674  3.14244  4.06932  2.86193   42004182
               -4               2               1              HB  1.67602  2.35280  1.99391  2.66899   42004202
               -5               2               1              HB  3.94611  2.56865  4.33847  2.84817   42004282
               -6               2               1              HB  2.44912  2.23857  2.39265  2.12025   42004302
               -7               2               1              HB  2.05378  2.52456  2.49771  2.36610   42004382
               -8               2               1              HB  3.00518  3.85598  3.67380  4.25614   42004402
               -9               2               1              HB  2.75764  3.47174  3.09654  3.46296   42004482
              -10               2               1              HB  3.30699  4.52723  3.29614  4.61292   42004502
              -11               2               1              HB  2.07878  2.85427  2.36984  2.97118   42004582
              -12               2               1              HB  2.50020  2.89479  2.08074  1.79076   42004602
