#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  4.09775  3.25742  3.95049  3.93446   42004081
               -2               1               1              HB  5.43462  5.21445  5.76868  5.17274   42004101
               -3               1               1              HB  4.99140  5.15046  5.23638  4.92631   42004181
               -4               1               1              HB  4.71811  3.73576  4.44066  3.98232   42004201
               -5               1               1              HB  5.69897  5.40598  5.53127  5.28611   42004281
               -6               1               1              HB  4.31888  4.20426  4.75308  3.89344   42004301
               -7               1               1              HB  4.16534  4.01306  4.29184  4.14004   42004381
               -8               1               1              HB  4.77259  4.79477  5.20669  4.33575   42004401
               -9               1               1              HB  3.65012  4.45757  4.76127  3.98613   42004481
              -10               1               1              HB  5.02325  5.21850  5.45516  4.97525   42004501
              -11               1               1              HB  5.46378  5.33599  5.45271  5.53073   42004581
              -12               1               1              HB  4.06221  4.84308  4.78845  4.55106   42004601
              -13               1               1              HB  4.27746  3.98290  4.90476  4.62901   42004681
              -14               1               1              HB  4.70324  4.92458  5.00960  4.95389   42004701
              -15               1               1              HB  4.91124  4.52204  5.26344  4.61704   42004781
              -15               1               2              HB  4.07344  4.41383  4.31027  4.31279   42008781
              -16               1               1              HB  3.73204  4.25539  3.45449  3.25043   42004801
              -16               1               2              HB  5.03562  5.09618  5.54395  4.59555   42008801
               -1               2               1              HB  4.82783  4.44120  4.87079  3.92674   42004082
               -2               2               1              HB  6.43592  3.98440  5.84163  4.07395   42004102
               -3               2               1              HB  5.45449  4.97884  5.70889  4.84026   42004182
               -4               2               1              HB  3.44151  4.14772  3.78808  4.32136   42004202
               -5               2               1              HB  4.54183  3.17449  4.77777  3.74072   42004282
               -6               2               1              HB  4.89826  4.68385  4.76664  4.57225   42004302
               -7               2               1              HB  4.51744  5.01269  4.95367  4.79497   42004382
               -8               2               1              HB  4.16221  5.14462  4.84609  5.48799   42004402
               -9               2               1              HB  3.98910  4.72777  4.28449  4.63240   42004482
              -10               2               1              HB  3.98482  5.17220  4.02724  5.05855   42004502
              -11               2               1              HB  5.17202  5.90003  5.54685  5.95169   42004582
              -12               2               1              HB  4.20909  4.78506  3.83565  3.50966   42004602
              -13               2               1              HB  5.00569  4.55050  4.99211  4.75370   42004682
              -14               2               1              HB  5.68737  4.54126  5.66631  4.54166   42004702
              -15               2               1              HB  4.99618  3.78447  5.10940  4.48107   42004782
              -15               2               2              HB  3.60244  4.82638  4.40587  4.67239   42008782
              -16               2               1              HB  3.27098  5.00888  3.91333  4.67438   42004802
              -16               2               2              HB  5.21650  4.30862  5.33673  5.02917   42008802
               -1               3               1              HB  3.18907  3.91321  3.74691  3.43594   42004083
               -2               3               1              HB  5.20703  5.25474  5.63086  5.06248   42004103
               -3               3               1              HB  4.87420  4.92927  5.05258  5.09169   42004183
               -4               3               1              HB  3.82814  4.23669  4.23340  4.37877   42004203
               -5               3               1              HB  4.05841  3.86965  4.05016  3.93008   42004283
               -6               3               1              HB  4.50135  4.29147  4.52547  4.07097   42004303
               -7               3               1              HB  3.87604  3.98324  4.22065  3.89924   42004383
               -8               3               1              HB  4.09024  4.27596  3.83977  3.80623   42004403
               -9               3               1              HB  5.24344  5.22489  5.44156  5.39075   42004483
              -10               3               1              HB  4.52629  4.62874  4.69169  4.66808   42004503
              -11               3               1              HB  4.81120  4.72023  4.98357  4.67172   42004583
              -12               3               1              HB  4.37723  4.42680  4.73494  4.19573   42004603
              -13               3               1              HB  1.82793  2.29746  2.62042  2.28271   42004683
              -14               3               1              HB  5.12640  5.26742  5.43644  5.10394   42004703
              -15               3               1              HB  5.74622  5.91793  5.63470  5.34424   42004783
              -15               3               2              HB  4.62155  4.79795  5.04000  4.56837   42008783
              -16               3               1              HB  5.46079  5.22623  5.88584  5.40870   42004803
              -16               3               2              HB  4.68040  5.02105  5.06592  4.80177   42008803
               -1               4               1              HB  4.03628  3.65580  4.41036  3.80955   42004084
               -2               4               1              HB  4.43685  4.68016  4.87189  4.48017   42004104
               -3               4               1              HB  4.93287  4.85721  5.20012  4.71707   42004184
               -4               4               1              HB  4.95181  5.48668  5.59779  4.81515   42004204
               -5               4               1              HB  4.74555  5.26646  5.29486  4.97176   42004284
               -6               4               1              HB  3.84570  4.20775  4.32366  3.98790   42004304
               -7               4               1              HB  3.87760  3.98589  4.16178  3.91664   42004384
               -8               4               1              HB  4.21592  5.10217  5.07895  4.98497   42004404
               -9               4               1              HB  4.54469  4.28105  4.01830  3.99179   42004484
              -10               4               1              HB  4.70788  5.41757  5.08206  4.96552   42004504
              -11               4               1              HB  5.22900  5.26285  5.37809  5.33448   42004584
              -12               4               1              HB  3.60540  3.89741  4.11429  3.86359   42004604
              -13               4               1              HB  4.63245  4.71245  4.64613  4.25147   42004684
              -14               4               1              HB  4.56185  4.84475  4.79555  4.86961   42004704
              -15               4               1              HB  4.55790  5.12006  5.01249  5.30599   42004784
              -15               4               2              HB  4.48530  4.56454  4.84508  4.46860   42008784
              -16               4               1              HB  4.11242  4.06747  4.17645  4.06934   42004804
              -16               4               2              HB  6.12247  6.38196  6.09864  6.44281   42008804
               -1               5               1              HB  3.54789  3.17338  4.10172  3.42574   42004085
               -2               5               1              HB  4.60591  4.65316  4.75479  4.38417   42004105
               -3               5               1              HB  4.89702  4.95283  5.34003  4.79211   42004185
               -4               5               1              HB  4.90805  4.49552  5.29191  4.39710   42004205
               -5               5               1              HB  5.23122  4.70647  4.66363  4.65660   42004285
               -6               5               1              HB  4.34150  4.51648  4.58936  4.39929   42004305
               -7               5               1              HB  4.38095  4.40631  4.70501  4.41123   42004385
               -8               5               1              HB  6.11739  6.63057  6.28924  6.43672   42004405
               -9               5               1              HB  4.79812  5.43776  5.58677  5.17375   42004485
              -10               5               1              HB  5.06339  5.03224  5.29041  5.24359   42004505
              -11               5               1              HB  4.95220  5.01793  5.42785  4.94730   42004585
              -12               5               1              HB  2.75260  2.67686  2.90067  2.33959   42004605
              -13               5               1              HB  5.70978  5.63938  6.18827  5.33427   42004685
              -14               5               1              HB  4.97572  5.14085  5.29435  5.01001   42004705
              -15               5               1              HB  4.19650  4.23043  4.69216  4.48270   42004785
              -15               5               2              HB  4.57786  4.72870  4.99032  4.75812   42008785
              -16               5               1              HB  4.12360  4.07711  3.90978  3.81421   42004805
              -16               5               2              HB  5.12272  5.15430  5.32528  5.20090   42008805
               -1               6               1              HB  4.29441  4.68067  4.15146  4.44801   42004086
               -2               6               1              HB  3.84825  3.99149  4.58900  4.23109   42004106
               -3               6               1              HB  4.59560  4.49591  5.38388  5.20401   42004186
               -4               6               1              HB  3.86289  3.58288  4.62268  3.70102   42004206
               -5               6               1              HB  4.40023  3.93583  4.94735  3.77847   42004286
               -6               6               1              HB  5.25741  5.65319  6.05051  4.94501   42004306
               -7               6               1              HB  3.78422  4.32565  4.68358  4.04054   42004386
               -8               6               1              HB  4.90890  5.05525  5.68467  5.25187   42004406
               -9               6               1              HB  4.06809  4.58914  5.41623  4.52664   42004486
              -10               6               1              HB  4.34999  4.48047  4.85842  3.91484   42004506
              -11               6               1              HB  3.81212  4.37741  4.27239  3.70729   42004586
              -12               6               1              HB  4.55825  4.08411  5.61404  4.27864   42004606
              -13               6               1              HB  4.42271  4.52178  5.55596  3.50778   42004686
              -14               6               1              HB  4.85950  5.36353  5.51167  4.34113   42004706
              -15               6               1              HB  4.56495  5.13834  5.50337  4.81082   42004786
              -15               6               2              HB  6.05598  5.17239  6.39652  5.63746   42008786
              -16               6               1              HB  4.59697  4.62530  5.05910  4.32995   42004806
              -16               6               2              HB  5.74634  5.74718  6.05097  5.93000   42008806
               -1               7               1              HB  2.43701  2.65228  2.79175  2.56876   42004087
               -2               7               1              HB  4.86175  4.97449  4.94236  4.89325   42004107
               -3               7               1              HB  5.06365  5.09559  5.25250  5.02914   42004187
               -4               7               1              HB  4.68963  5.09852  5.37515  4.80132   42004207
               -5               7               1              HB  5.38027  5.45162  5.45943  4.98012   42004287
               -6               7               1              HB  4.43498  4.81501  4.59651  4.63003   42004307
               -7               7               1              HB  4.13762  4.21093  4.39383  4.10486   42004387
               -8               7               1              HB  4.45141  5.00936  4.59326  4.88032   42004407
               -9               7               1              HB  5.79249  5.65355  6.17199  6.29486   42004487
              -10               7               1              HB  4.60244  4.56821  4.95405  4.38721   42004507
              -11               7               1              HB  4.93779  5.04869  5.45944  4.90791   42004587
              -12               7               1              HB  3.93710  3.20861  3.76356  3.48267   42004607
              -13               7               1              HB  5.11253  5.02712  5.06866  5.01953   42004687
              -14               7               1              HB  5.12324  5.30405  5.34082  5.14826   42004707
              -15               7               1              HB  5.16281  4.48076  4.94984  4.70328   42004787
              -15               7               2              HB  4.19655  4.23341  4.57368  4.11506   42008787
              -16               7               1              HB  3.54918  4.19429  4.26134  4.22361   42004807
              -16               7               2              HB  4.74862  4.90587  4.79845  4.89880   42008807
               -1               8               1              HB  3.77457  4.24595  3.94570  4.18110   42004088
               -2               8               1              HB  5.08325  5.24184  5.35339  5.17587   42004108
               -3               8               1              HB  5.01065  5.50879  5.32431  5.26609   42004188
               -4               8               1              HB  4.58585  4.80853  5.10378  4.61934   42004208
               -5               8               1              HB  4.95999  5.69647  5.94445  5.20467   42004288
               -6               8               1              HB  4.44503  4.38148  4.88473  4.31078   42004308
               -7               8               1              HB  4.16700  4.15365  4.44583  3.99043   42004388
               -8               8               1              HB  4.08914  4.11193  3.94685  3.87891   42004408
               -9               8               1              HB  4.60376  3.18673  4.38645  3.36158   42004488
              -10               8               1              HB  5.37077  5.27121  5.56464  5.16415   42004508
              -11               8               1              HB  5.12744  4.93068  5.38136  4.70153   42004588
              -12               8               1              HB  4.57656  4.25558  4.75388  4.49519   42004608
