#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.89478  2.09851  2.77306  2.76987   42004081
               -2               1               1              HB  3.59920  3.38034  3.90644  3.24865   42004101
               -3               1               1              HB  3.29854  3.40024  3.50804  3.16733   42004181
               -4               1               1              HB  2.93312  1.84364  2.62580  2.15666   42004201
               -5               1               1              HB  3.91195  3.62602  3.70354  3.51632   42004281
               -6               1               1              HB  3.14909  2.98061  3.63318  2.65727   42004301
               -7               1               1              HB  3.52061  3.40820  3.67954  3.46049   42004381
               -8               1               1              HB  3.51140  3.51439  3.94419  3.05780   42004401
               -9               1               1              HB  1.79846  2.69966  2.98287  2.12924   42004481
              -10               1               1              HB  3.15706  3.36009  3.59540  3.15057   42004501
              -11               1               1              HB  2.56472  2.43928  2.67332  2.67697   42004581
              -12               1               1              HB  2.10179  2.99263  2.91005  2.74817   42004601
              -13               1               1              HB  3.13405  2.74344  3.78136  3.44150   42004681
              -14               1               1              HB  3.46016  3.72176  3.78722  3.69373   42004701
              -15               1               1              HB  3.74767  3.33176  4.12768  3.38995   42004781
              -15               1               2              HB  2.86367  3.17269  3.11618  3.11905   42008781
              -16               1               1              HB  3.09399  3.68721  2.80605  2.66232   42004801
              -16               1               2              HB  3.76156  3.94120  4.27581  3.48756   42008801
               -1               2               1              HB  3.02141  2.61250  3.10343  2.03281   42004082
               -2               2               1              HB  4.54399  2.21818  4.30363  2.03990   42004102
               -3               2               1              HB  3.64237  3.15987  4.04356  2.88409   42004182
               -4               2               1              HB  1.68508  2.35849  2.00596  2.64500   42004202
               -5               2               1              HB  3.95906  2.54498  4.31994  2.90607   42004282
               -6               2               1              HB  2.40512  2.22225  2.36790  2.13464   42004302
               -7               2               1              HB  2.06377  2.50685  2.51379  2.36010   42004382
               -8               2               1              HB  2.98588  3.81058  3.66536  4.26805   42004402
               -9               2               1              HB  2.74611  3.46167  3.08575  3.45669   42004482
              -10               2               1              HB  3.35080  4.51510  3.30200  4.60797   42004502
              -11               2               1              HB  2.07182  2.84546  2.40148  2.98208   42004582
              -12               2               1              HB  2.44372  2.94842  2.05894  1.81451   42004602
              -13               2               1              HB  3.12703  2.79235  3.13622  2.77755   42004682
              -14               2               1              HB  3.89995  2.72411  4.04059  2.52699   42004702
              -15               2               1              HB  3.73428  2.65435  4.02770  3.15006   42004782
              -15               2               2              HB  2.41592  3.53382  3.03446  3.48555   42008782
              -16               2               1              HB  2.00954  3.77227  2.48181  3.64658   42004802
              -16               2               2              HB  3.41518  2.50665  3.63706  3.02882   42008802
               -1               3               1              HB  1.99460  2.77778  2.63094  2.30564   42004083
               -2               3               1              HB  3.94563  3.91456  4.38037  3.80404   42004103
               -3               3               1              HB  3.70034  3.69105  3.94584  3.75181   42004183
               -4               3               1              HB  2.64576  3.05909  3.06720  3.22707   42004203
               -5               3               1              HB  4.05960  3.83735  4.08628  3.88989   42004283
               -6               3               1              HB  3.32107  3.10791  3.38280  2.85429   42004303
               -7               3               1              HB  3.87423  3.98676  4.23923  3.89603   42004383
               -8               3               1              HB  4.09018  4.26151  3.86732  3.77842   42004403
               -9               3               1              HB  3.49586  3.40451  3.68579  3.53522   42004483
              -10               3               1              HB  3.94836  3.98674  4.14887  4.02049   42004503
              -11               3               1              HB  3.63368  3.63560  3.86905  3.53484   42004583
              -12               3               1              HB  3.20557  3.20921  3.50160  3.04318   42004603
              -13               3               1              HB  1.21862  1.71328  2.06165  1.72787   42004683
              -14               3               1              HB  3.30754  3.47595  3.71287  3.36260   42004703
              -15               3               1              HB  4.59863  4.67950  4.49089  4.14588   42004783
              -15               3               2              HB  2.79146  2.92425  3.27191  2.81260   42008783
              -16               3               1              HB  3.22539  2.96462  3.72372  3.13315   42004803
              -16               3               2              HB  4.03195  4.40153  4.43673  4.19576   42008803
               -1               4               1              HB  3.45539  3.03103  3.83312  3.10021   42004084
               -2               4               1              HB  3.79381  4.10984  4.20960  3.99357   42004104
               -3               4               1              HB  3.69955  3.61953  3.96560  3.45054   42004184
               -4               4               1              HB  2.94823  3.67294  3.70493  3.17559   42004204
               -5               4               1              HB  3.50128  4.04014  4.06548  3.72619   42004284
               -6               4               1              HB  3.20045  3.59549  3.68678  3.46845   42004304
               -7               4               1              HB  2.66496  2.84432  2.98483  2.72677   42004384
               -8               4               1              HB  2.24315  3.26135  3.10914  3.49344   42004404
               -9               4               1              HB  3.29605  3.05416  2.81227  2.73546   42004484
              -10               4               1              HB  2.92829  3.56337  3.31464  3.33119   42004504
              -11               4               1              HB  3.37237  3.43553  3.60838  3.47025   42004584
              -12               4               1              HB  2.28706  2.65695  2.77193  2.90683   42004604
              -13               4               1              HB  3.38810  3.38423  3.36156  3.00331   42004684
              -14               4               1              HB  3.29597  3.60546  3.55848  3.56386   42004704
