#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.88863  2.10291  2.81419  2.77807   42004081
               -2               1               1              HB  3.64233  3.32851  3.92176  3.24687   42004101
               -3               1               1              HB  3.26155  3.40465  3.53619  3.16811   42004181
               -4               1               1              HB  2.95135  1.81786  2.65281  2.17050   42004201
               -5               1               1              HB  3.93228  3.61203  3.72023  3.53041   42004281
               -6               1               1              HB  3.11993  2.94947  3.61488  2.70517   42004301
               -7               1               1              HB  3.52131  3.41330  3.66110  3.47934   42004381
               -8               1               1              HB  3.52705  3.48701  3.94655  3.05736   42004401
               -9               1               1              HB  1.80702  2.71405  2.96881  2.14007   42004481
              -10               1               1              HB  3.14768  3.34156  3.59252  3.17152   42004501
              -11               1               1              HB  2.56154  2.47638  2.66408  2.66539   42004581
              -12               1               1              HB  2.12317  2.97977  2.92575  2.69150   42004601
              -13               1               1              HB  3.11235  2.75807  3.78698  3.44419   42004681
              -14               1               1              HB  3.48016  3.69783  3.79356  3.72151   42004701
              -15               1               1              HB  3.73708  3.31308  4.11422  3.40284   42004781
              -15               1               2              HB  2.90424  3.11404  3.14037  3.14051   42008781
              -16               1               1              HB  3.09034  3.65979  2.82679  2.66661   42004801
              -16               1               2              HB  3.73621  3.93170  4.29523  3.48377   42008801
               -1               2               1              HB  2.98693  2.63259  3.09427  2.00375   42004082
               -2               2               1              HB  4.62266  2.26643  4.34752  1.86589   42004102
               -3               2               1              HB  3.60532  3.16177  4.03784  2.91168   42004182
               -4               2               1              HB  1.70411  2.30761  2.02424  2.64531   42004202
               -5               2               1              HB  3.93736  2.55692  4.34113  2.88661   42004282
               -6               2               1              HB  2.44697  2.25007  2.35405  2.07532   42004302
               -7               2               1              HB  2.07602  2.51549  2.45992  2.36253   42004382
               -8               2               1              HB  3.00993  3.87059  3.66080  4.26020   42004402
               -9               2               1              HB  2.77586  3.48022  3.07648  3.43305   42004482
              -10               2               1              HB  3.32752  4.51728  3.32073  4.59592   42004502
              -11               2               1              HB  2.06609  2.84682  2.32506  3.01389   42004582
              -12               2               1              HB  2.44696  2.96631  2.07482  1.84226   42004602
              -13               2               1              HB  3.13612  2.74786  3.17276  2.78330   42004682
              -14               2               1              HB  3.93609  2.70624  4.05157  2.49407   42004702
              -15               2               1              HB  3.74797  2.67993  4.05523  3.08379   42004782
              -15               2               2              HB  2.36538  3.51750  3.03971  3.54533   42008782
              -16               2               1              HB  2.02354  3.74290  2.47374  3.69854   42004802
              -16               2               2              HB  3.43233  2.51612  3.67023  2.97509   42008802
               -1               3               1              HB  2.00561  2.76769  2.64019  2.28976   42004083
               -2               3               1              HB  3.93538  3.95040  4.35002  3.82532   42004103
               -3               3               1              HB  3.65266  3.72599  3.90545  3.80960   42004183
               -4               3               1              HB  2.62438  3.03176  3.08520  3.25553   42004203
               -5               3               1              HB  4.06772  3.83538  4.09564  3.91654   42004283
               -6               3               1              HB  3.31098  3.11885  3.38042  2.80434   42004303
               -7               3               1              HB  3.88107  3.97128  4.20851  3.92223   42004383
               -8               3               1              HB  4.14409  4.24599  3.87211  3.77872   42004403
