#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.92409  2.11827  2.77211  2.73155   42004081
               -2               1               1              HB  3.62811  3.37944  3.91595  3.25512   42004101
               -3               1               1              HB  3.25710  3.41921  3.52250  3.17213   42004181
               -4               1               1              HB  2.92559  1.86679  2.63573  2.14976   42004201
               -5               1               1              HB  3.90919  3.60137  3.72836  3.52297   42004281
               -6               1               1              HB  3.15259  2.94914  3.64418  2.68028   42004301
               -7               1               1              HB  3.51210  3.41293  3.65151  3.49216   42004381
               -8               1               1              HB  3.49644  3.52542  3.94750  3.07337   42004401
               -9               1               1              HB  1.80101  2.71963  2.95397  2.12335   42004481
              -10               1               1              HB  3.14426  3.36951  3.59659  3.17491   42004501
              -11               1               1              HB  2.56728  2.46604  2.65277  2.64068   42004581
              -12               1               1              HB  2.17854  2.96951  2.92304  2.71501   42004601
              -13               1               1              HB  3.06662  2.77307  3.77696  3.42571   42004681
              -14               1               1              HB  3.50066  3.69983  3.79491  3.71584   42004701
              -15               1               1              HB  3.72076  3.33390  4.12321  3.38456   42004781
              -15               1               2              HB  2.88376  3.16340  3.13338  3.09798   42008781
              -16               1               1              HB  3.10238  3.66344  2.82198  2.65470   42004801
              -16               1               2              HB  3.76729  3.91867  4.28808  3.47437   42008801
               -1               2               1              HB  3.00100  2.64184  3.10091  2.01556   42004082
               -2               2               1              HB  4.56807  2.27516  4.32081  1.93261   42004102
               -3               2               1              HB  3.62880  3.16509  4.07003  2.85958   42004182
               -4               2               1              HB  1.66893  2.33000  1.99414  2.66799   42004202
               -5               2               1              HB  3.96620  2.58269  4.32592  2.86866   42004282
               -6               2               1              HB  2.44765  2.23996  2.36186  2.11322   42004302
               -7               2               1              HB  2.06483  2.49153  2.48923  2.39134   42004382
               -8               2               1              HB  2.99439  3.83332  3.63367  4.28478   42004402
               -9               2               1              HB  2.75278  3.46952  3.09119  3.44569   42004482
              -10               2               1              HB  3.34242  4.48647  3.30374  4.62491   42004502
              -11               2               1              HB  2.06640  2.83654  2.41256  2.98334   42004582
              -12               2               1              HB  2.45015  2.92159  2.08904  1.81051   42004602
              -13               2               1              HB  3.17541  2.78271  3.11544  2.78812   42004682
              -14               2               1              HB  3.92803  2.73036  4.07434  2.48007   42004702
              -15               2               1              HB  3.73236  2.67719  4.02922  3.09925   42004782
              -15               2               2              HB  2.40167  3.49979  3.05299  3.50058   42008782
              -16               2               1              HB  2.02068  3.70344  2.49156  3.66479   42004802
              -16               2               2              HB  3.41912  2.48980  3.64821  3.04206   42008802
               -1               3               1              HB  1.99616  2.79647  2.59437  2.34296   42004083
               -2               3               1              HB  3.96651  3.93956  4.36033  3.81937   42004103
               -3               3               1              HB  3.69540  3.67773  3.94981  3.79037   42004183
               -4               3               1              HB  2.64978  3.04370  3.08962  3.20127   42004203
               -5               3               1              HB  4.07059  3.81847  4.09261  3.92963   42004283
               -6               3               1              HB  3.28035  3.12911  3.35831  2.84388   42004303
               -7               3               1              HB  3.87354  3.98831  4.20984  3.93334   42004383
               -8               3               1              HB  4.07112  4.24479  3.87033  3.78688   42004403
               -9               3               1              HB  3.47742  3.37144  3.70970  3.50009   42004483
              -10               3               1              HB  3.93264  4.02094  4.11605  4.06068   42004503
              -11               3               1              HB  3.64508  3.64273  3.86682  3.54711   42004583
              -12               3               1              HB  3.18437  3.26319  3.48387  3.07588   42004603
              -13               3               1              HB  1.25670  1.71513  2.04519  1.71932   42004683
              -14               3               1              HB  3.28301  3.47753  3.74265  3.38265   42004703
              -15               3               1              HB  4.60247  4.68998  4.48476  4.12508   42004783
              -15               3               2              HB  2.80548  2.93110  3.26258  2.78067   42008783
              -16               3               1              HB  3.19653  2.93309  3.67330  3.21767   42004803
              -16               3               2              HB  4.00849  4.39593  4.43286  4.20036   42008803
               -1               4               1              HB  3.43821  3.01179  3.81234  3.14053   42004084
               -2               4               1              HB  3.78306  4.11179  4.26550  3.96567   42004104
               -3               4               1              HB  3.70086  3.61613  3.98324  3.45152   42004184
               -4               4               1              HB  2.94980  3.63332  3.73614  3.13215   42004204
               -5               4               1              HB  3.51842  4.04147  4.05909  3.73894   42004284
