#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -9               3               1              HB  0.51802 -0.08800  0.52043 -0.01238 -0.16390  0.51650 -0.19816 -0.04475 -0.18629  0.55068   42004483
              -10               3               1              HB  0.55909 -0.21755  0.52493 -0.01720 -0.14042  0.54164 -0.20412 -0.10001 -0.18282  0.53928   42004503
              -11               3               1              HB  0.55923 -0.20608  0.55495 -0.06491 -0.16524  0.51767 -0.11278 -0.06586 -0.16280  0.51961   42004583
              -12               3               1              HB  0.56676 -0.18263  0.57253  0.01229 -0.16671  0.54273 -0.20590  0.02187 -0.15510  0.53712   42004603
              -13               3               1              HB  0.65525  0.16356  0.63286  0.42018 -0.01347  0.61412  0.21888  0.27092 -0.05176  0.59663   42004683
              -14               3               1              HB  0.59672 -0.19194  0.58493 -0.03111 -0.19617  0.55143 -0.20957 -0.03589 -0.16750  0.56183   42004703
              -15               3               1              HB  0.73748 -0.33236  0.69000  0.02410 -0.19278  0.64682 -0.21338  0.03684 -0.19733  0.68461   42004783
              -15               3               2              HB  0.66389 -0.21717  0.66403 -0.07518 -0.22787  0.60637 -0.24380 -0.02451 -0.19178  0.64689   42008783
              -16               3               1              HB  0.64644 -0.22367  0.62952 -0.01527 -0.18672  0.58608 -0.24984 -0.01607 -0.20488  0.59624   42004803
              -16               3               2              HB  0.70553 -0.23465  0.66223 -0.07400 -0.20255  0.67826 -0.26868  0.02834 -0.18712  0.67209   42008803
               -1               4               1              HB  0.70850 -0.26237  0.69777 -0.01118 -0.23912  0.65568 -0.22538 -0.01466 -0.24617  0.66576   42004084
               -2               4               1              HB  0.59787 -0.17327  0.57487  0.00363 -0.16115  0.56967 -0.20329 -0.08254 -0.19802  0.56774   42004104
               -3               4               1              HB  0.54713 -0.19341  0.49935 -0.00220 -0.09301  0.50489 -0.13330 -0.03559 -0.16400  0.49269   42004184
               -4               4               1              HB  0.81405 -0.26032  0.82107  0.00865 -0.22722  0.78502 -0.32099 -0.01564 -0.32834  0.81405   42004204
               -5               4               1              HB  0.66915 -0.18216  0.58049  0.03403 -0.21429  0.61310 -0.23859 -0.05419 -0.16098  0.63111   42004284
               -6               4               1              HB  0.65763 -0.22652  0.64511 -0.03486 -0.25106  0.58614 -0.26167 -0.04407 -0.23428  0.61289   42004304
               -7               4               1              HB  0.55944 -0.17804  0.54476 -0.01284 -0.22088  0.53141 -0.17549  0.01380 -0.16596  0.54538   42004384
               -8               4               1              HB  1.00436 -0.36422  1.06598 -0.07155 -0.28354  1.01197 -0.24723 -0.13179 -0.35820  1.02610   42004404
               -9               4               1              HB  0.60100 -0.21786  0.54063  0.00150 -0.14910  0.52021 -0.17672 -0.05950 -0.22830  0.55011   42004484
              -10               4               1              HB  0.81419 -0.32890  0.79372  0.01130 -0.29411  0.76074 -0.28638  0.02043 -0.27480  0.75360   42004504
              -11               4               1              HB  0.63870 -0.25412  0.66405 -0.02631 -0.22228  0.57395 -0.21351 -0.09102 -0.26631  0.62597   42004584
              -12               4               1              HB  0.68556 -0.16182  0.72194 -0.01822 -0.19045  0.67851 -0.13151 -0.06668 -0.24606  0.73582   42004604
              -13               4               1              HB  0.77861 -0.32863  0.76597  0.00053 -0.29013  0.75492 -0.32111  0.01501 -0.29091  0.76272   42004684
              -14               4               1              HB  0.77406 -0.22451  0.69159 -0.06777 -0.21389  0.73720 -0.30464  0.00617 -0.31408  0.76315   42004704
              -15               4               1              HB  0.76798 -0.24788  0.74164 -0.01151 -0.27392  0.73243 -0.35855 -0.12654 -0.29631  0.77494   42004784
              -15               4               2              HB  0.57836 -0.15846  0.57977 -0.08252 -0.22216  0.58794 -0.23777  0.03359 -0.18362  0.58997   42008784
              -16               4               1              HB  0.59624 -0.22240  0.57909  0.01614 -0.17617  0.54136 -0.22059 -0.00181 -0.13375  0.52173   42004804
              -16               4               2              HB  0.70271 -0.24269  0.69428 -0.05937 -0.18032  0.60941 -0.20211 -0.00347 -0.21118  0.62176   42008804
               -1               5               1              HB  0.68468 -0.23675  0.69708 -0.05038 -0.27185  0.72381 -0.28747  0.00463 -0.25227  0.71155   42004085
               -2               5               1              HB  0.64229 -0.17727  0.62565  0.06860 -0.22350  0.62537 -0.23226 -0.05586 -0.20540  0.60445   42004105
               -3               5               1              HB  0.49105 -0.21210  0.47924  0.01020 -0.16876  0.48882 -0.08770 -0.02816 -0.16081  0.43744   42004185
               -4               5               1              HB  0.69347 -0.25491  0.68788  0.02749 -0.21266  0.68446 -0.24661 -0.03337 -0.23934  0.63826   42004205
               -5               5               1              HB  0.64043 -0.16892  0.61923  0.05456 -0.17953  0.63550 -0.23201  0.00773 -0.27544  0.62914   42004285
