#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.91270  2.10499  2.77291  2.74674   42004081
               -2               1               1              HB  3.62112  3.36865  3.91113  3.26312   42004101
               -3               1               1              HB  3.28161  3.41303  3.48931  3.18779   42004181
               -4               1               1              HB  2.97390  1.83629  2.67289  2.13600   42004201
               -5               1               1              HB  3.92287  3.61929  3.73088  3.50233   42004281
               -6               1               1              HB  3.10887  2.95303  3.59236  2.72029   42004301
               -7               1               1              HB  3.55468  3.38893  3.64696  3.47067   42004381
               -8               1               1              HB  3.53716  3.49402  3.95596  3.02918   42004401
               -9               1               1              HB  1.79252  2.70769  2.96142  2.14065   42004481
              -10               1               1              HB  3.13785  3.33978  3.60615  3.18202   42004501
              -11               1               1              HB  2.55819  2.47600  2.64481  2.66332   42004581
              -12               1               1              HB  2.12520  2.96649  2.89910  2.72512   42004601
              -13               1               1              HB  3.06581  2.76162  3.79228  3.42770   42004681
              -14               1               1              HB  3.50061  3.70774  3.79254  3.68291   42004701
              -15               1               1              HB  3.71982  3.33855  4.12898  3.41690   42004781
              -15               1               2              HB  2.87221  3.15964  3.12094  3.12867   42008781
              -16               1               1              HB  3.06195  3.68184  2.85077  2.66425   42004801
              -16               1               2              HB  3.77472  3.89909  4.30434  3.46930   42008801
               -1               2               1              HB  3.04896  2.61332  3.13737  1.98940   42004082
               -2               2               1              HB  4.61190  2.20672  4.30621  1.99030   42004102
               -3               2               1              HB  3.65980  3.16422  4.04193  2.87072   42004182
               -4               2               1              HB  1.71011  2.35460  2.00227  2.62629   42004202
               -5               2               1              HB  3.94353  2.57033  4.30065  2.90134   42004282
               -6               2               1              HB  2.48567  2.20302  2.38197  2.11924   42004302
               -7               2               1              HB  2.07192  2.51869  2.48958  2.37285   42004382
               -8               2               1              HB  3.00319  3.83366  3.68233  4.26601   42004402
               -9               2               1              HB  2.76291  3.47852  3.09791  3.42716   42004482
              -10               2               1              HB  3.33552  4.49585  3.30619  4.61393   42004502
              -11               2               1              HB  2.06509  2.86136  2.38759  2.95883   42004582
              -12               2               1              HB  2.44222  2.95762  2.08388  1.79179   42004602
              -13               2               1              HB  3.14346  2.75211  3.12912  2.81113   42004682
              -14               2               1              HB  3.90463  2.70863  4.06140  2.54177   42004702
              -15               2               1              HB  3.76751  2.65522  4.01768  3.10830   42004782
              -15               2               2              HB  2.41820  3.55198  3.09773  3.43330   42008782
              -16               2               1              HB  2.01856  3.77693  2.47455  3.66208   42004802
              -16               2               2              HB  3.46756  2.49381  3.69669  2.94327   42008802
               -1               3               1              HB  1.98184  2.75466  2.65048  2.30489   42004083
               -2               3               1              HB  3.95656  3.94648  4.36265  3.78949   42004103
               -3               3               1              HB  3.69798  3.71286  3.93365  3.75583   42004183
               -4               3               1              HB  2.62466  3.06081  3.08661  3.20102   42004203
               -5               3               1              HB  4.05514  3.84435  4.06045  3.91584   42004283
               -6               3               1              HB  3.29837  3.13323  3.35598  2.81748   42004303
               -7               3               1              HB  3.88800  3.98251  4.22273  3.91198   42004383
               -8               3               1              HB  4.10894  4.24206  3.87094  3.81473   42004403
               -9               3               1              HB  3.48572  3.40300  3.69423  3.54139   42004483
              -10               3               1              HB  3.93586  4.03766  4.12027  4.05803   42004503
              -11               3               1              HB  3.64597  3.64879  3.87580  3.52183   42004583
              -12               3               1              HB  3.17781  3.19024  3.54820  3.07236   42004603
              -13               3               1              HB  1.23005  1.72504  2.06439  1.73136   42004683
              -14               3               1              HB  3.29627  3.49036  3.72401  3.37326   42004703
              -15               3               1              HB  4.54385  4.67908  4.53635  4.15127   42004783
              -15               3               2              HB  2.76738  2.90134  3.31236  2.79211   42008783
              -16               3               1              HB  3.19301  2.97905  3.71365  3.17408   42004803
              -16               3               2              HB  4.02802  4.38885  4.45411  4.16919   42008803
               -1               4               1              HB  3.41563  2.99520  3.84493  3.14145   42004084
               -2               4               1              HB  3.76250  4.11444  4.25532  3.99024   42004104
               -3               4               1              HB  3.69427  3.62332  3.97905  3.46857   42004184
               -4               4               1              HB  2.96471  3.63764  3.67039  3.18151   42004204
               -5               4               1              HB  3.51231  4.04961  4.05935  3.73437   42004284
               -6               4               1              HB  3.22155  3.58632  3.68555  3.47096   42004304
               -7               4               1              HB  2.67158  2.82339  3.00210  2.73918   42004384
               -8               4               1              HB  2.20938  3.28911  3.14623  3.50449   42004404
               -9               4               1              HB  3.31116  3.03563  2.80111  2.76569   42004484
              -10               4               1              HB  2.92547  3.55848  3.30230  3.30538   42004504
              -11               4               1              HB  3.38757  3.43962  3.59440  3.48812   42004584
              -12               4               1              HB  2.23552  2.66651  2.80074  2.91121   42004604
              -13               4               1              HB  3.35903  3.39020  3.38392  3.02039   42004684
