#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.64941 -0.32052  0.71034  0.32232 -0.78423  0.81047  0.08092  0.09075  0.13743  0.82225   42004081
               -2               1               1              HB  1.44780 -2.94159  1.45777 -1.80725 -1.86946  2.48253 -0.59624 -0.29580  0.29180  0.40015   42004101
               -3               1               1              HB  1.29337  0.65296  0.76615  0.85998  0.94846  1.00166  0.06086 -0.23307 -0.30551  0.54048   42004181
               -4               1               1              HB  2.79517 -0.27419  2.61010  1.25248 -1.56479  1.20946  0.96278 -0.28404 -0.17186  1.39283   42004201
               -5               1               1              HB  0.63210 -0.76621  1.17750 -0.80483 -1.77394  1.32554 -0.93811 -2.14293  0.20587  1.58920   42004281
               -6               1               1              HB  1.63192  0.10628  1.24115  0.00772  0.45158  1.49878  0.03322 -1.08299 -0.38609  1.02176   42004301
               -7               1               1              HB  0.23251  0.88548  0.66509  0.14021  0.19785  0.16218  0.00000 -0.24727  0.16345  0.00000   42004381
               -8               1               1              HB  0.70919 -0.19346  0.54186 -0.30403 -0.58855  0.89470 -0.07099 -0.68490 -0.62051  0.83671   42004401
               -9               1               1              HB  0.59344 -0.22029  0.54838 -0.16409 -0.22109  0.45495 -0.43357  0.47428  0.06199  0.54281   42004481
              -10               1               1              HB  0.77438  4.19280  0.48356 -0.36746 10.72681  2.06188  1.88649 10.80792 -1.09981  1.74819   42004501
              -11               1               1              HB  1.48045 -0.62304  1.19190  0.56858 -0.77473  0.97772  0.68163 -0.18992 -0.28179  1.41778   42004581
              -12               1               1              HB  3.09636  0.76531  0.20177 -0.89411  0.92196  7.02654  3.95838  0.66104  0.29027  1.63082   42004601
              -13               1               1              HB  1.06231 -0.17627  1.12325 -0.80179 -1.64384  1.30724  0.27740 -0.97654  0.34061  0.27530   42004681
              -14               1               1              HB  0.91565  0.34067  0.92880  0.28743 -0.33954  0.95583  0.11045 -1.15666 -0.84419  1.26519   42004701
