#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.90866  2.13169  2.77990  2.75515   42004081
               -2               1               1              HB  3.61178  3.33277  3.92420  3.29530   42004101
               -3               1               1              HB  3.25094  3.40225  3.54585  3.19769   42004181
               -4               1               1              HB  2.93589  1.84605  2.65159  2.16650   42004201
               -5               1               1              HB  3.93308  3.64040  3.73817  3.47026   42004281
               -6               1               1              HB  3.10583  2.98173  3.63243  2.68654   42004301
               -7               1               1              HB  3.52294  3.40903  3.70726  3.44254   42004381
               -8               1               1              HB  3.52349  3.50813  3.96513  3.06780   42004401
               -9               1               1              HB  1.82708  2.72637  2.95878  2.12714   42004481
              -10               1               1              HB  3.14247  3.35926  3.59283  3.18222   42004501
              -11               1               1              HB  2.59093  2.45394  2.62745  2.65967   42004581
              -12               1               1              HB  2.10375  2.97787  2.91835  2.72844   42004601
              -13               1               1              HB  3.11780  2.72721  3.76523  3.43909   42004681
              -14               1               1              HB  3.47690  3.69886  3.81674  3.68845   42004701
              -15               1               1              HB  3.74849  3.34569  4.11524  3.37148   42004781
              -15               1               2              HB  2.86922  3.13609  3.14880  3.13762   42008781
              -16               1               1              HB  3.06011  3.69160  2.84092  2.64278   42004801
              -16               1               2              HB  3.73859  3.94638  4.26652  3.51250   42008801
               -1               2               1              HB  3.01819  2.60933  3.09572  2.05128   42004082
               -2               2               1              HB  4.59008  2.24542  4.27459  2.00769   42004102
               -3               2               1              HB  3.65198  3.12197  4.05849  2.87955   42004182
               -4               2               1              HB  1.72841  2.35703  2.04104  2.57906   42004202
               -5               2               1              HB  3.93700  2.53732  4.30668  2.92100   42004282
               -6               2               1              HB  2.44693  2.23101  2.37634  2.11007   42004302
               -7               2               1              HB  2.07164  2.50712  2.47538  2.36558   42004382
               -8               2               1              HB  2.99360  3.88614  3.62604  4.25061   42004402
               -9               2               1              HB  2.75241  3.51054  3.08274  3.44313   42004482
              -10               2               1              HB  3.35713  4.51564  3.33674  4.51994   42004502
              -11               2               1              HB  2.05676  2.84726  2.38809  2.97200   42004582
              -12               2               1              HB  2.45366  2.93303  2.11230  1.77031   42004602
              -13               2               1              HB  3.15689  2.74343  3.15373  2.77263   42004682
              -14               2               1              HB  3.90464  2.71518  4.02540  2.55539   42004702
              -15               2               1              HB  3.72392  2.63887  4.01451  3.15169   42004782
              -15               2               2              HB  2.39687  3.53081  3.08206  3.45133   42008782
              -16               2               1              HB  2.03657  3.74208  2.57666  3.56224   42004802
              -16               2               2              HB  3.52118  2.43756  3.66263  2.95055   42008802
               -1               3               1              HB  1.98822  2.76145  2.61057  2.34411   42004083
               -2               3               1              HB  3.93971  3.95894  4.36628  3.83459   42004103
               -3               3               1              HB  3.68081  3.68761  3.91442  3.81533   42004183
               -4               3               1              HB  2.61527  3.05117  3.08126  3.22539   42004203
               -5               3               1              HB  4.04366  3.84067  4.06601  3.94666   42004283
               -6               3               1              HB  3.26981  3.13277  3.36987  2.86379   42004303
               -7               3               1              HB  3.90348  3.97144  4.23342  3.91205   42004383
               -8               3               1              HB  4.07619  4.24435  3.85918  3.84652   42004403
               -9               3               1              HB  3.45135  3.41793  3.71069  3.52813   42004483
              -10               3               1              HB  3.96032  4.02057  4.12299  4.04826   42004503
              -11               3               1              HB  3.65459  3.60070  3.90744  3.51995   42004583
              -12               3               1              HB  3.18393  3.19687  3.54128  3.06702   42004603
              -13               3               1              HB  1.21279  1.75113  2.06505  1.71964   42004683
              -14               3               1              HB  3.28961  3.48120  3.70465  3.38532   42004703
              -15               3               1              HB  4.60586  4.63549  4.48584  4.14567   42004783
              -15               3               2              HB  2.81239  2.90711  3.25926  2.80662   42008783
              -16               3               1              HB  3.20830  2.98386  3.67989  3.18250   42004803
              -16               3               2              HB  4.01391  4.40278  4.40817  4.23419   42008803
               -1               4               1              HB  3.46765  3.03008  3.79541  3.13905   42004084
               -2               4               1              HB  3.80545  4.09335  4.25237  3.96323   42004104
               -3               4               1              HB  3.70224  3.62586  3.94471  3.46018   42004184
               -4               4               1              HB  2.99574  3.64087  3.71219  3.12227   42004204
               -5               4               1              HB  3.51416  4.04759  4.06437  3.72366   42004284
               -6               4               1              HB  3.22704  3.58455  3.69169  3.45600   42004304
               -7               4               1              HB  2.65144  2.83659  2.96166  2.74656   42004384
               -8               4               1              HB  2.22750  3.27864  3.19185  3.48120   42004404
               -9               4               1              HB  3.30491  3.05155  2.80868  2.74099   42004484
              -10               4               1              HB  2.93059  3.56318  3.33936  3.30043   42004504
              -11               4               1              HB  3.39571  3.42974  3.57766  3.49794   42004584
              -12               4               1              HB  2.25315  2.63529  2.81337  2.92385   42004604
              -13               4               1              HB  3.40335  3.38054  3.38235  3.01541   42004684
              -14               4               1              HB  3.32123  3.62677  3.55678  3.54426   42004704
              -15               4               1              HB  3.32625  3.92467  3.72079  4.07950   42004784
              -15               4               2              HB  3.21320  3.31716  3.59294  3.17322   42008784
              -16               4               1              HB  2.93567  2.85198  2.97937  2.83335   42004804
              -16               4               2              HB  4.26489  4.48449  4.27574  4.53614   42008804
               -1               5               1              HB  2.24984  1.94083  2.84998  2.15517   42004085
               -2               5               1              HB  3.40120  3.52146  3.60636  3.19546   42004105
               -3               5               1              HB  3.66308  3.73714  4.12155  3.61482   42004185
               -4               5               1              HB  3.61119  3.30146  4.04751  3.15346   42004205
               -5               5               1              HB  3.97475  3.45668  3.44123  3.46115   42004285
               -6               5               1              HB  2.52944  2.66288  2.79731  2.56125   42004305
               -7               5               1              HB  2.54934  2.61956  2.92516  2.58535   42004385
               -8               5               1              HB  3.54869  4.09364  3.75601  3.96660   42004405
               -9               5               1              HB  2.33782  3.04043  3.16959  2.71701   42004485
              -10               5               1              HB  3.17391  3.18243  3.45758  3.34766   42004505
              -11               5               1              HB  3.73309  3.82857  4.20409  3.73916   42004585
              -12               5               1              HB  2.12313  2.03680  2.29140  1.72513   42004605
              -13               5               1              HB  2.66711  2.61215  3.19190  2.28622   42004685
              -14               5               1              HB  3.14062  3.30171  3.53554  3.24270   42004705
              -15               5               1              HB  2.38483  2.41573  2.93240  2.67680   42004785
              -15               5               2              HB  1.58969  1.82492  2.04433  1.83073   42008785
              -16               5               1              HB  2.86565  2.84148  2.67438  2.60821   42004805
              -16               5               2              HB  2.73805  2.76257  2.94143  2.82808   42008805
               -1               6               1              HB  3.02664  3.51606  2.94260  3.14536   42004086
               -2               6               1              HB  2.55450  2.74233  3.35509  2.89932   42004106
               -3               6               1              HB  2.71926  2.71526  3.50913  3.30727   42004186
               -4               6               1              HB  3.21033  3.00162  4.00951  3.05206   42004206
               -5               6               1              HB  3.11895  2.66569  3.65183  2.49087   42004286
               -6               6               1              HB  2.83142  3.19207  3.53701  2.45108   42004306
               -7               6               1              HB  2.54711  3.12139  3.43589  2.78267   42004386
               -8               6               1              HB  3.05249  3.20446  3.70711  3.35987   42004406
               -9               6               1              HB  2.79772  3.32928  4.15788  3.24690   42004486
              -10               6               1              HB  3.17387  3.27007  3.60032  2.71812   42004506
              -11               6               1              HB  3.16603  3.73542  3.65891  3.06487   42004586
              -12               6               1              HB  3.26849  2.87817  4.31191  3.04063   42004606
              -13               6               1              HB  3.18743  3.29066  4.30593  2.25920   42004686
              -14               6               1              HB  3.02481  3.49847  3.61101  2.46439   42004706
              -15               6               1              HB  2.72071  3.36252  3.61369  2.92353   42004786
              -15               6               2              HB  3.58696  2.74876  3.92766  3.15552   42008786
              -16               6               1              HB  3.29187  3.39062  3.77113  3.06148   42004806
              -16               6               2              HB  3.21389  3.34073  3.57090  3.39853   42008806
               -1               7               1              HB  1.81667  2.05855  2.16846  1.94447   42004087
               -2               7               1              HB  3.63268  3.76451  3.76494  3.72479   42004107
               -3               7               1              HB  3.26432  3.30395  3.49537  3.19423   42004187
               -4               7               1              HB  2.87303  3.28829  3.57703  2.94421   42004207
               -5               7               1              HB  4.14510  4.17815  4.25470  3.74375   42004287
               -6               7               1              HB  1.94432  2.26095  2.28222  2.23889   42004307
               -7               7               1              HB  2.97035  2.98900  3.21241  2.87696   42004387
               -8               7               1              HB  3.15085  3.77256  3.32768  3.59247   42004407
               -9               7               1              HB  2.66494  2.47327  3.04662  3.13414   42004487
              -10               7               1              HB  3.34940  3.32960  3.75334  3.15152   42004507
              -11               7               1              HB  3.71859  3.72537  4.22403  3.54773   42004587
              -12               7               1              HB  3.28629  2.55220  3.15300  2.84629   42004607
              -13               7               1              HB  3.22876  3.28780  3.23771  3.11579   42004687
              -14               7               1              HB  2.74096  2.93084  2.97894  2.78886   42004707
              -15               7               1              HB  3.33231  2.70801  3.13595  2.92885   42004787
              -15               7               2              HB  2.92309  3.07239  3.32539  2.91520   42008787
              -16               7               1              HB  1.66281  2.43417  2.45232  2.35496   42004807
              -16               7               2              HB  4.08339  4.29650  4.11978  4.24499   42008807
               -1               8               1              HB  2.64703  2.92614  2.75598  2.81378   42004088
               -2               8               1              HB  2.72116  2.84779  3.01314  2.79882   42004108
               -3               8               1              HB  2.13855  2.43939  2.48732  2.33912   42004188
               -4               8               1              HB  2.14559  2.42731  2.77870  2.23078   42004208
               -5               8               1              HB  3.20186  3.86316  4.16541  3.34073   42004288
               -6               8               1              HB  3.26124  3.19582  3.65726  3.05615   42004308
               -7               8               1              HB  3.52169  3.58314  3.82433  3.42273   42004388
               -8               8               1              HB  2.94216  2.93622  2.85440  2.75260   42004408
