#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.92279  2.13369  2.75466  2.72971   42004081
               -2               1               1              HB  3.61579  3.36114  3.92776  3.27243   42004101
               -3               1               1              HB  3.28152  3.41848  3.52127  3.16672   42004181
               -4               1               1              HB  2.94495  1.85188  2.64933  2.14651   42004201
               -5               1               1              HB  3.88927  3.63865  3.72706  3.50537   42004281
               -6               1               1              HB  3.13195  2.97051  3.62888  2.68190   42004301
               -7               1               1              HB  3.55176  3.37896  3.67166  3.46401   42004381
               -8               1               1              HB  3.47670  3.51114  3.97296  3.06454   42004401
               -9               1               1              HB  1.80179  2.69639  3.02509  2.09501   42004481
              -10               1               1              HB  3.15948  3.34633  3.61622  3.15820   42004501
              -11               1               1              HB  2.53969  2.51673  2.63965  2.64551   42004581
              -12               1               1              HB  2.12221  2.95883  2.91652  2.72600   42004601
              -13               1               1              HB  3.08446  2.76346  3.80157  3.42950   42004681
              -14               1               1              HB  3.50672  3.69412  3.78593  3.69368   42004701
              -15               1               1              HB  3.71018  3.36021  4.11377  3.40691   42004781
              -15               1               2              HB  2.87550  3.12167  3.16876  3.12170   42008781
              -16               1               1              HB  3.07981  3.66508  2.85094  2.67315   42004801
              -16               1               2              HB  3.75630  3.93617  4.25222  3.50043   42008801
               -1               2               1              HB  3.01126  2.62089  3.13821  2.00430   42004082
               -2               2               1              HB  4.57344  2.22792  4.30829  2.01913   42004102
               -3               2               1              HB  3.64391  3.15422  4.04878  2.88668   42004182
               -4               2               1              HB  1.69764  2.35902  2.02894  2.57453   42004202
               -5               2               1              HB  3.96020  2.55713  4.30156  2.90253   42004282
               -6               2               1              HB  2.46491  2.23185  2.38090  2.11788   42004302
               -7               2               1              HB  2.04163  2.51763  2.48158  2.37140   42004382
               -8               2               1              HB  3.02381  3.82440  3.64649  4.26027   42004402
               -9               2               1              HB  2.79152  3.44348  3.12312  3.41154   42004482
              -10               2               1              HB  3.37435  4.46577  3.35177  4.55408   42004502
              -11               2               1              HB  2.11882  2.81927  2.41899  2.94775   42004582
              -12               2               1              HB  2.47816  2.92758  2.08577  1.81005   42004602
              -13               2               1              HB  3.12426  2.74975  3.13942  2.78439   42004682
              -14               2               1              HB  3.89598  2.72404  4.01652  2.57648   42004702
              -15               2               1              HB  3.74452  2.65333  4.00928  3.14168   42004782
              -15               2               2              HB  2.40347  3.52392  3.09179  3.44671   42008782
              -16               2               1              HB  2.04703  3.74055  2.56887  3.58313   42004802
              -16               2               2              HB  3.47720  2.52957  3.64504  2.97643   42008802
               -1               3               1              HB  2.00615  2.78945  2.61182  2.30285   42004083
               -2               3               1              HB  3.96147  3.94864  4.33597  3.80699   42004103
               -3               3               1              HB  3.67932  3.70124  3.89479  3.81151   42004183
               -4               3               1              HB  2.64225  3.05129  3.09132  3.24143   42004203
               -5               3               1              HB  4.03974  3.83897  4.05796  3.94010   42004283
               -6               3               1              HB  3.30385  3.10049  3.40296  2.81979   42004303
               -7               3               1              HB  3.89543  3.99360  4.19252  3.92310   42004383
               -8               3               1              HB  4.08557  4.25801  3.85668  3.82083   42004403
               -9               3               1              HB  3.48313  3.41092  3.67248  3.52420   42004483
              -10               3               1              HB  3.93109  4.00612  4.12187  4.06355   42004503
              -11               3               1              HB  3.62878  3.60233  3.88153  3.52809   42004583
              -12               3               1              HB  3.18967  3.23585  3.52831  3.04874   42004603
              -13               3               1              HB  1.21885  1.74851  2.01553  1.73553   42004683
              -14               3               1              HB  3.29665  3.48540  3.70521  3.39668   42004703
              -15               3               1              HB  4.58340  4.72255  4.46264  4.14811   42004783
              -15               3               2              HB  2.80306  2.93270  3.23018  2.80314   42008783
              -16               3               1              HB  3.21803  2.99701  3.65320  3.17968   42004803
              -16               3               2              HB  4.03018  4.41326  4.41100  4.18682   42008803
               -1               4               1              HB  3.44396  3.00295  3.84442  3.12021   42004084
               -2               4               1              HB  3.79167  4.08290  4.27488  3.96498   42004104
               -3               4               1              HB  3.68097  3.61970  4.00296  3.46918   42004184
               -4               4               1              HB  3.00308  3.58804  3.70850  3.15355   42004204
               -5               4               1              HB  3.50052  4.03601  4.07612  3.75524   42004284
               -6               4               1              HB  3.20636  3.58863  3.68638  3.48412   42004304
               -7               4               1              HB  2.67073  2.84526  2.97301  2.73298   42004384
               -8               4               1              HB  2.23482  3.23984  3.16776  3.48077   42004404
               -9               4               1              HB  3.30128  3.07060  2.80039  2.73756   42004484
              -10               4               1              HB  2.92838  3.55966  3.32235  3.34449   42004504
              -11               4               1              HB  3.37079  3.45225  3.61507  3.49258   42004584
              -12               4               1              HB  2.24946  2.66005  2.79784  2.92765   42004604
              -13               4               1              HB  3.38968  3.37764  3.38277  3.00238   42004684
              -14               4               1              HB  3.26632  3.62704  3.55130  3.56351   42004704
              -15               4               1              HB  3.32725  3.90730  3.73115  4.10944   42004784
              -15               4               2              HB  3.21770  3.34313  3.56854  3.18552   42008784
              -16               4               1              HB  2.90897  2.86328  3.01312  2.84922   42004804
              -16               4               2              HB  4.24754  4.46531  4.27229  4.57232   42008804
               -1               5               1              HB  2.26296  1.88961  2.85821  2.14940   42004085
               -2               5               1              HB  3.38726  3.49112  3.61333  3.18872   42004105
               -3               5               1              HB  3.65308  3.74876  4.10344  3.58232   42004185
               -4               5               1              HB  3.61777  3.27832  4.05956  3.14570   42004205
               -5               5               1              HB  3.99310  3.47448  3.43131  3.45487   42004285
               -6               5               1              HB  2.54681  2.69736  2.78403  2.57370   42004305
               -7               5               1              HB  2.54278  2.62213  2.92271  2.57018   42004385
               -8               5               1              HB  3.59118  4.05331  3.76328  3.95995   42004405
               -9               5               1              HB  2.36183  3.00959  3.19476  2.74602   42004485
              -10               5               1              HB  3.20212  3.17265  3.40441  3.36875   42004505
              -11               5               1              HB  3.72891  3.79636  4.20256  3.78451   42004585
              -12               5               1              HB  2.13479  2.01371  2.29652  1.70878   42004605
              -13               5               1              HB  2.65450  2.63204  3.17289  2.30001   42004685
              -14               5               1              HB  3.19455  3.34159  3.53075  3.21098   42004705
              -15               5               1              HB  2.35607  2.44082  2.87239  2.67430   42004785
              -15               5               2              HB  1.61068  1.81131  2.00287  1.83292   42008785
              -16               5               1              HB  2.85264  2.85884  2.70489  2.62473   42004805
              -16               5               2              HB  2.72693  2.78207  2.94478  2.86138   42008805
               -1               6               1              HB  3.02582  3.53635  2.91178  3.14267   42004086
               -2               6               1              HB  2.56157  2.75409  3.34991  2.89235   42004106
               -3               6               1              HB  2.72753  2.73065  3.50408  3.30551   42004186
               -4               6               1              HB  3.25503  2.99711  3.97408  3.03142   42004206
               -5               6               1              HB  3.11553  2.71171  3.64138  2.47740   42004286
               -6               6               1              HB  2.81231  3.18558  3.51486  2.46619   42004306
               -7               6               1              HB  2.52658  3.14319  3.42911  2.77572   42004386
               -8               6               1              HB  3.03927  3.23292  3.73369  3.35171   42004406
               -9               6               1              HB  2.80154  3.30100  4.13668  3.27097   42004486
              -10               6               1              HB  3.15321  3.28792  3.60905  2.74791   42004506
              -11               6               1              HB  3.15993  3.73564  3.66668  3.08076   42004586
              -12               6               1              HB  3.29315  2.88349  4.30912  3.02424   42004606
              -13               6               1              HB  3.17153  3.28571  4.33114  2.23758   42004686
              -14               6               1              HB  3.01106  3.46776  3.59703  2.49385   42004706
              -15               6               1              HB  2.72586  3.35173  3.64078  2.90646   42004786
              -15               6               2              HB  3.61229  2.73133  3.91747  3.15221   42008786
              -16               6               1              HB  3.33797  3.40997  3.74614  3.03706   42004806
              -16               6               2              HB  3.21087  3.37356  3.53885  3.40307   42008806
               -1               7               1              HB  1.79457  2.04080  2.17380  1.93744   42004087
               -2               7               1              HB  3.61052  3.75883  3.78615  3.70873   42004107
               -3               7               1              HB  3.25487  3.28616  3.50225  3.20648   42004187
               -4               7               1              HB  2.87061  3.30391  3.58076  2.94498   42004207
               -5               7               1              HB  4.15812  4.19190  4.24218  3.71947   42004287
               -6               7               1              HB  1.98788  2.28111  2.27194  2.23765   42004307
               -7               7               1              HB  2.95439  3.03887  3.18830  2.89757   42004387
               -8               7               1              HB  3.17578  3.75180  3.35232  3.59732   42004407
               -9               7               1              HB  2.66934  2.44600  3.04167  3.12279   42004487
              -10               7               1              HB  3.33410  3.34956  3.73234  3.16170   42004507
              -11               7               1              HB  3.71751  3.71712  4.19873  3.56846   42004587
              -12               7               1              HB  3.28046  2.57945  3.14557  2.87301   42004607
              -13               7               1              HB  3.21446  3.28113  3.27667  3.08915   42004687
              -14               7               1              HB  2.74038  2.94579  2.98307  2.80112   42004707
              -15               7               1              HB  3.27843  2.73105  3.12234  2.93865   42004787
              -15               7               2              HB  2.96122  3.06030  3.27793  2.91815   42008787
              -16               7               1              HB  1.69087  2.43036  2.45233  2.35375   42004807
              -16               7               2              HB  4.04308  4.29876  4.17299  4.27034   42008807
