#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  2.89519  2.14686  2.76942  2.75005   42004081
               -2               1               1              HB  3.63545  3.37084  3.91913  3.27229   42004101
               -3               1               1              HB  3.28633  3.40259  3.50790  3.14180   42004181
               -4               1               1              HB  2.95290  1.81602  2.65941  2.13604   42004201
               -5               1               1              HB  3.90602  3.64236  3.72241  3.50159   42004281
               -6               1               1              HB  3.10638  2.97780  3.62685  2.73025   42004301
               -7               1               1              HB  3.54919  3.40742  3.67566  3.48689   42004381
               -8               1               1              HB  3.51306  3.51851  3.98886  3.03829   42004401
               -9               1               1              HB  1.82879  2.72928  2.96793  2.13969   42004481
              -10               1               1              HB  3.14946  3.35174  3.59380  3.15041   42004501
              -11               1               1              HB  2.59540  2.46714  2.66506  2.59134   42004581
              -12               1               1              HB  2.14235  2.96343  2.92153  2.71167   42004601
              -13               1               1              HB  3.08814  2.74705  3.80241  3.42634   42004681
              -14               1               1              HB  3.47512  3.69199  3.80767  3.68882   42004701
              -15               1               1              HB  3.71916  3.33660  4.14708  3.40516   42004781
              -15               1               2              HB  2.84693  3.14467  3.13663  3.17103   42008781
              -16               1               1              HB  3.07619  3.68592  2.83801  2.65047   42004801
              -16               1               2              HB  3.76879  3.90684  4.30679  3.50204   42008801
               -1               2               1              HB  3.04106  2.59987  3.13330  1.99210   42004082
               -2               2               1              HB  4.68241  2.15394  4.37986  1.93091   42004102
               -3               2               1              HB  3.63938  3.13781  4.06076  2.88983   42004182
               -4               2               1              HB  1.71699  2.34528  2.00944  2.63575   42004202
               -5               2               1              HB  3.96210  2.61827  4.30703  2.87433   42004282
               -6               2               1              HB  2.44391  2.22257  2.36589  2.13548   42004302
               -7               2               1              HB  2.02669  2.50362  2.48613  2.39232   42004382
               -8               2               1              HB  3.00985  3.85855  3.64606  4.29750   42004402
               -9               2               1              HB  2.76481  3.45628  3.10074  3.47364   42004482
              -10               2               1              HB  3.35108  4.50433  3.33911  4.55806   42004502
              -11               2               1              HB  2.04554  2.86306  2.36083  2.98628   42004582
              -12               2               1              HB  2.47909  2.95272  2.09416  1.79358   42004602
              -13               2               1              HB  3.16973  2.74374  3.14459  2.78505   42004682
              -14               2               1              HB  3.94126  2.66717  4.05735  2.53793   42004702
              -15               2               1              HB  3.78416  2.66435  4.01478  3.08156   42004782
              -15               2               2              HB  2.36370  3.58811  3.06233  3.46866   42008782
              -16               2               1              HB  1.96129  3.80396  2.51964  3.62640   42004802
              -16               2               2              HB  3.49443  2.46722  3.68703  2.93093   42008802
               -1               3               1              HB  1.96727  2.79177  2.61754  2.33653   42004083
               -2               3               1              HB  3.93166  3.96011  4.31198  3.84821   42004103
               -3               3               1              HB  3.69485  3.70743  3.91612  3.80248   42004183
               -4               3               1              HB  2.62700  3.05041  3.11110  3.23081   42004203
               -5               3               1              HB  4.04543  3.86183  4.09825  3.90990   42004283
               -6               3               1              HB  3.31409  3.09602  3.40261  2.83418   42004303
               -7               3               1              HB  3.88004  3.99080  4.22192  3.93987   42004383
               -8               3               1              HB  4.08546  4.22293  3.85526  3.82431   42004403
               -9               3               1              HB  3.44562  3.40159  3.70179  3.54488   42004483
              -10               3               1              HB  3.96321  4.03165  4.11434  4.06663   42004503
              -11               3               1              HB  3.64851  3.63639  3.86924  3.52328   42004583
              -12               3               1              HB  3.22163  3.21136  3.52111  3.07710   42004603
              -13               3               1              HB  1.24595  1.71873  2.08234  1.66439   42004683
              -14               3               1              HB  3.32575  3.47750  3.73057  3.36676   42004703
              -15               3               1              HB  4.57387  4.68655  4.48807  4.15895   42004783
              -15               3               2              HB  2.79353  2.92956  3.22918  2.81456   42008783
              -16               3               1              HB  3.19295  2.95153  3.65891  3.20656   42004803
              -16               3               2              HB  4.08015  4.37109  4.46362  4.17289   42008803
               -1               4               1              HB  3.49205  2.98826  3.81854  3.13911   42004084
               -2               4               1              HB  3.80265  4.07830  4.26116  3.98046   42004104
               -3               4               1              HB  3.68467  3.65384  3.98935  3.45723   42004184
               -4               4               1              HB  2.97621  3.61304  3.68646  3.15717   42004204
               -5               4               1              HB  3.51655  4.05250  4.07742  3.70863   42004284
               -6               4               1              HB  3.22070  3.56027  3.70369  3.47120   42004304
               -7               4               1              HB  2.65848  2.81772  2.99742  2.74529   42004384
               -8               4               1              HB  2.19706  3.27309  3.14207  3.49707   42004404
               -9               4               1              HB  3.30060  3.04826  2.81116  2.73814   42004484
              -10               4               1              HB  2.95740  3.48887  3.38554  3.29034   42004504
              -11               4               1              HB  3.39144  3.42819  3.58464  3.48864   42004584
              -12               4               1              HB  2.29982  2.65098  2.77869  2.92278   42004604
              -13               4               1              HB  3.35764  3.39072  3.37473  3.01313   42004684
              -14               4               1              HB  3.37706  3.60444  3.59178  3.50280   42004704
              -15               4               1              HB  3.37526  3.87532  3.76636  4.06345   42004784
              -15               4               2              HB  3.18305  3.34872  3.60081  3.18072   42008784
              -16               4               1              HB  2.93089  2.85250  3.01135  2.82168   42004804
              -16               4               2              HB  4.27864  4.45069  4.28510  4.54626   42008804
               -1               5               1              HB  2.23948  1.92801  2.84855  2.16496   42004085
               -2               5               1              HB  3.41322  3.52784  3.56643  3.20950   42004105
               -3               5               1              HB  3.65750  3.74258  4.09833  3.58820   42004185
               -4               5               1              HB  3.63301  3.26824  4.06415  3.16067   42004205
               -5               5               1              HB  3.96491  3.44281  3.43692  3.45891   42004285
               -6               5               1              HB  2.50978  2.69298  2.77232  2.59701   42004305
               -7               5               1              HB  2.57168  2.58187  2.91167  2.58568   42004385
               -8               5               1              HB  3.58433  4.09159  3.76029  3.95345   42004405
               -9               5               1              HB  2.34965  3.03814  3.16584  2.74989   42004485
              -10               5               1              HB  3.21329  3.17964  3.44728  3.32414   42004505
              -11               5               1              HB  3.72562  3.81493  4.21541  3.77340   42004585
              -12               5               1              HB  2.11613  2.04420  2.27114  1.72433   42004605
              -13               5               1              HB  2.67043  2.59753  3.22366  2.26480   42004685
              -14               5               1              HB  3.16104  3.32206  3.49647  3.22539   42004705
              -15               5               1              HB  2.33895  2.43218  2.90920  2.65274   42004785
              -15               5               2              HB  1.59217  1.84823  2.02762  1.79891   42008785
              -16               5               1              HB  2.88457  2.82073  2.69210  2.60029   42004805
              -16               5               2              HB  2.73565  2.77466  2.94672  2.88383   42008805
               -1               6               1              HB  3.08491  3.50399  2.96337  3.10727   42004086
               -2               6               1              HB  2.56002  2.71611  3.36053  2.88266   42004106
               -3               6               1              HB  2.72850  2.70783  3.51191  3.30063   42004186
               -4               6               1              HB  3.24275  2.98410  4.02961  3.00039   42004206
               -5               6               1              HB  3.12240  2.67749  3.65909  2.48460   42004286
               -6               6               1              HB  2.79932  3.19647  3.49603  2.48053   42004306
               -7               6               1              HB  2.54057  3.12928  3.43014  2.77080   42004386
               -8               6               1              HB  3.04881  3.20382  3.77310  3.33957   42004406
               -9               6               1              HB  2.80163  3.31001  4.15249  3.25036   42004486
              -10               6               1              HB  3.16221  3.32150  3.58293  2.73276   42004506
              -11               6               1              HB  3.18958  3.74136  3.66657  3.04658   42004586
              -12               6               1              HB  3.27525  2.87653  4.32304  3.05111   42004606
              -13               6               1              HB  3.20618  3.26864  4.33191  2.23690   42004686
              -14               6               1              HB  3.03491  3.45367  3.61940  2.46099   42004706
              -15               6               1              HB  2.71091  3.33759  3.66283  2.93654   42004786
              -15               6               2              HB  3.59916  2.70161  3.94785  3.13145   42008786
              -16               6               1              HB  3.32190  3.39643  3.76936  3.03889   42004806
              -16               6               2              HB  3.26191  3.35243  3.57188  3.37512   42008806
               -1               7               1              HB  1.79011  2.05492  2.18085  1.95848   42004087
               -2               7               1              HB  3.59625  3.73875  3.79798  3.75411   42004107
               -3               7               1              HB  3.24775  3.30476  3.48084  3.23023   42004187
               -4               7               1              HB  2.86766  3.30290  3.55764  2.92148   42004207
               -5               7               1              HB  4.13137  4.21862  4.23116  3.72054   42004287
               -6               7               1              HB  1.96908  2.25716  2.28935  2.22249   42004307
               -7               7               1              HB  2.94983  2.99188  3.19367  2.88743   42004387
               -8               7               1              HB  3.19665  3.75760  3.31181  3.60595   42004407
               -9               7               1              HB  2.63183  2.47216  3.01739  3.14209   42004487
              -10               7               1              HB  3.33557  3.34289  3.74903  3.18037   42004507
              -11               7               1              HB  3.68633  3.76132  4.16651  3.60365   42004587
              -12               7               1              HB  3.28444  2.59491  3.12398  2.86397   42004607
              -13               7               1              HB  3.21475  3.28428  3.15969  3.18117   42004687
              -14               7               1              HB  2.71315  2.97718  2.98061  2.80570   42004707
              -15               7               1              HB  3.29231  2.69147  3.12519  2.92739   42004787
              -15               7               2              HB  2.91175  3.08331  3.31786  2.91084   42008787
              -16               7               1              HB  1.65046  2.41998  2.45613  2.37821   42004807
              -16               7               2              HB  4.01926  4.37717  4.10888  4.25861   42008807
               -1               8               1              HB  2.62042  2.95774  2.72824  2.78846   42004088
               -2               8               1              HB  2.72943  2.83912  3.01367  2.80451   42004108
               -3               8               1              HB  2.15374  2.44465  2.47770  2.30028   42004188
               -4               8               1              HB  2.17064  2.41508  2.77886  2.22524   42004208
               -5               8               1              HB  3.18220  3.87200  4.13224  3.37538   42004288
               -6               8               1              HB  3.26190  3.17484  3.66132  3.07505   42004308
               -7               8               1              HB  3.51961  3.58882  3.83063  3.43142   42004388
               -8               8               1              HB  2.96757  2.92257  2.87955  2.72405   42004408
               -9               8               1              HB  3.40768  1.90471  3.22234  2.15904   42004488
              -10               8               1              HB  3.61432  3.49039  3.86505  3.41643   42004508
              -11               8               1              HB  3.95337  3.76285  4.25867  3.47068   42004588
              -12               8               1              HB  2.77356  2.50754  2.93759  2.68623   42004608
              -13               8               1              HB  2.71203  2.31205  2.52185  2.34343   42004688
              -14               8               1              HB  3.11440  3.38739  3.38811  3.43689   42004708
              -15               8               1              HB  3.79544  4.02858  4.13924  3.84321   42004788
              -15               8               2              HB  2.83602  2.72154  3.07677  2.58836   42008788
              -16               8               1              HB  2.34474  1.90488  3.06279  1.71268   42004808
              -16               8               2              HB  3.84774  3.81633  4.14442  3.67373   42008808
               -1               9               1              HB  2.73142  3.07802  3.31855  3.12609   42004089
               -2               9               1              HB  3.40790  3.79270  3.69971  3.93253   42004109
               -3               9               1              HB  3.56046  3.88170  3.89943  3.89343   42004189
               -4               9               1              HB  3.04492  3.14559  3.49919  2.95836   42004209
               -5               9               1              HB  3.76345  3.57386  3.61563  3.17649   42004289
               -6               9               1              HB  2.98089  3.00177  3.23087  2.97926   42004309
               -7               9               1              HB  3.11853  3.22632  3.48694  3.26060   42004389
               -8               9               1              HB  2.29106  3.04330  2.98820  2.84830   42004409
               -9               9               1              HB  3.40088  3.43239  3.43695  3.64916   42004489
              -10               9               1              HB  3.69364  3.93812  4.19729  3.78125   42004509
              -11               9               1              HB  3.59777  3.81797  3.86088  3.94606   42004589
              -12               9               1              HB  2.96992  2.40590  2.55790  2.61163   42004609
              -13               9               1              HB  1.81645  2.52005  2.60974  2.29777   42004689
              -14               9               1              HB  3.06005  3.47632  3.46540  3.39127   42004709
              -15               9               1              HB  4.01875  3.80149  3.73419  4.10428   42004789
              -15               9               2              HB  3.06120  3.33781  3.23789  3.16427   42008789
              -16               9               1              HB  2.46289  3.02137  2.88591  3.17353   42004809
              -16               9               2              HB  3.96194  4.40953  4.29962  4.54387   42008809
               -1              10               1              HB  2.14645  1.69730  2.72423  2.23305   4200408A
               -2              10               1              HB  3.88445  3.53668  4.05973  2.96813   4200410A
               -3              10               1              HB  4.28693  4.28592  4.46924  4.24331   4200418A
               -4              10               1              HB  2.51925  2.55907  2.45400  2.00132   4200420A
               -5              10               1              HB  3.68481  3.44617  3.57757  2.85051   4200428A
               -6              10               1              HB  3.02465  3.03839  3.27724  2.48436   4200430A
               -7              10               1              HB  3.15924  3.23085  3.49287  3.09333   4200438A
               -8              10               1              HB  4.00808  4.55447  4.46941  3.73724   4200440A
               -9              10               1              HB  2.71352  3.22530  3.09946  3.20665   4200448A
              -10              10               1              HB  3.42217  3.57792  3.87906  3.20521   4200450A
              -11              10               1              HB  4.45770  4.62030  4.78074  4.57924   4200458A
              -12              10               1              HB  3.15822  3.52759  3.55756  3.45430   4200460A
              -13              10               1              HB  2.40895  3.10020  2.96349  2.70468   4200468A
              -14              10               1              HB  2.65894  3.03003  3.17917  2.84753   4200470A
              -15              10               1              HB  3.75765  3.51335  4.05367  4.24975   4200478A
              -15              10               2              HB  3.26015  3.53544  3.58437  3.24132   4200878A
              -16              10               1              HB  2.23817  2.25038  2.26268  1.63709   4200480A
              -16              10               2              HB  3.29415  3.25919  3.43599  3.20468   4200880A
               -1              11               1              HB  2.22532  2.40063  2.77566  2.67427   4200408B
               -2              11               1              HB  3.75688  3.98256  4.09692  3.57575   4200410B
               -3              11               1              HB  4.09946  4.18193  4.28009  4.29154   4200418B
               -4              11               1              HB  2.65254  3.28732  3.04471  2.47923   4200420B
               -5              11               1              HB  3.96301  3.66415  3.79205  3.45048   4200428B
               -6              11               1              HB  3.24419  2.77744  3.65214  2.29053   4200430B
               -7              11               1              HB  2.60911  2.27404  2.81022  2.43735   4200438B
               -8              11               1              HB  3.33726  3.50490  3.33808  3.75018   4200440B
               -9              11               1              HB  2.01098  2.42824  2.39171  2.12436   4200448B
              -10              11               1              HB  4.46312  4.44402  4.66417  4.11532   4200450B
              -11              11               1              HB  2.62634  2.44472  2.89074  2.44264   4200458B
              -12              11               1              HB  2.30509  2.75175  2.74718  2.08803   4200460B
              -13              11               1              HB  1.80047  2.26561  1.89662  2.26584   4200468B
              -14              11               1              HB  3.35868  3.73484  3.58150  3.77878   4200470B
              -15              11               1              HB  3.64309  3.62378  3.87797  3.53041   4200478B
              -15              11               2              HB  2.68679  2.55511  2.98073  2.59162   4200878B
              -16              11               1              HB  2.29247  2.54101  2.57264  2.66313   4200480B
              -16              11               2              HB  3.11700  4.79305  2.87025  5.20543   4200880B
               -1              12               1              HB  1.61006  2.28064  2.64860  2.61774   4200408C
               -2              12               1              HB  3.88241  3.98858  4.33978  3.88944   4200410C
               -3              12               1              HB  2.75846  2.89692  3.18051  2.78171   4200418C
               -4              12               1              HB  1.97196  1.99790  2.76813  2.17020   4200420C
               -5              12               1              HB  4.58445  3.93640  4.71295  3.74745   4200428C
               -6              12               1              HB  2.96790  3.09111  3.36001  3.16011   4200430C
               -7              12               1              HB  2.97672  3.18841  3.33226  3.15999   4200438C
               -8              12               1              HB  4.51236  4.78041  3.56526  4.27617   4200440C
               -9              12               1              HB  3.10564  3.13313  2.89441  3.07296   4200448C
              -10              12               1              HB  3.60367  4.03027  3.98181  3.87878   4200450C
              -11              12               1              HB  3.46431  3.82154  3.81943  3.81918   4200458C
              -12              12               1              HB  2.31117  2.75793  3.31686  2.61627   4200460C
              -13              12               1              HB  2.46494  3.20859  2.70169  3.04392   4200468C
              -14              12               1              HB  3.34516  2.77856  3.82297  2.90635   4200470C
              -15              12               1              HB  3.98828  3.33634  4.09038  3.61899   4200478C
              -15              12               2              HB  2.86364  2.61138  3.64346  2.65243   4200878C
              -16              12               1              HB  2.48056  2.72605  3.51830  2.34587   4200480C
              -16              12               2              HB  3.39915  3.21190  4.16106  3.11945   4200880C
               -1              13               1              HB  1.78953  1.91752  2.81171  3.26496   4200408D
               -2              13               1              HB  3.60969  3.48197  3.82330  3.44711   4200410D
               -3              13               1              HB  3.97963  3.91847  4.26050  4.01241   4200418D
               -4              13               1              HB  1.99767  2.10692  2.59163  1.99249   4200420D
               -5              13               1              HB  4.17626  4.05451  3.33569  3.15220   4200428D
               -6              13               1              HB  3.01711  3.12919  3.46397  3.10762   4200430D
