#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  4.14925  3.26523  3.89846  3.91639   42004081
               -2               1               1              HB  5.40812  5.16808  5.83603  5.21600   42004101
               -3               1               1              HB  5.05990  5.18564  5.25591  4.84916   42004181
               -4               1               1              HB  4.68482  3.92446  4.38452  3.92379   42004201
               -5               1               1              HB  5.68092  5.46343  5.42758  5.27776   42004281
               -6               1               1              HB  4.15466  4.34516  4.71229  3.86639   42004301
               -7               1               1              HB  4.06258  4.18505  4.77314  4.53784   42004381
               -8               1               1              HB  5.01153  4.82724  5.05305  4.35421   42004401
               -9               1               1              HB  3.71409  4.62265  4.76174  3.99012   42004481
              -10               1               1              HB  5.08749  5.29045  5.44315  4.99459   42004501
              -11               1               1              HB  5.46535  5.36165  5.53794  5.40486   42004581
              -12               1               1              HB  4.23415  4.94584  4.60500  4.73869   42004601
              -13               1               1              HB  4.38998  4.11997  4.86014  4.49196   42004681
              -14               1               1              HB  4.72512  5.13985  4.82129  4.99370   42004701
              -15               1               1              HB  4.71999  4.68070  5.37508  4.45064   42004781
              -15               1               2              HB  4.19292  4.43330  4.43416  4.23127   42008781
              -16               1               1              HB  3.32708  4.88103  3.53316  3.17253   42004801
              -16               1               2              HB  4.97394  5.23676  5.45485  4.62717   42008801
               -1               2               1              HB  4.83300  4.38527  4.76637  4.04475   42004082
               -2               2               1              HB  6.47464  4.00756  5.73493  4.09531   42004102
               -3               2               1              HB  5.35841  5.00359  5.70935  4.86056   42004182
               -4               2               1              HB  3.45773  4.20399  3.91072  4.30901   42004202
               -5               2               1              HB  4.52801  3.36166  4.48832  3.99089   42004282
               -6               2               1              HB  4.80920  4.74757  4.66634  4.62992   42004302
               -7               2               1              HB  4.51437  4.99965  4.99964  4.76536   42004382
               -8               2               1              HB  4.12566  5.01801  4.78317  5.50990   42004402
               -9               2               1              HB  4.02586  4.70933  4.20417  4.56566   42004482
              -10               2               1              HB  3.97537  5.10292  4.45006  4.86110   42004502
              -11               2               1              HB  5.14015  5.92895  5.51641  5.93366   42004582
              -12               2               1              HB  4.41562  4.70864  3.94933  3.51146   42004602
              -13               2               1              HB  5.01554  4.57126  4.91030  4.83157   42004682
              -14               2               1              HB  5.89274  4.48636  5.75081  4.46579   42004702
              -15               2               1              HB  4.85442  3.76271  5.22720  4.51396   42004782
              -15               2               2              HB  3.65029  4.60841  4.49182  4.58837   42008782
              -16               2               1              HB  3.20837  5.05549  3.94084  4.61364   42004802
              -16               2               2              HB  5.43142  4.33963  5.38474  4.77880   42008802
               -1               3               1              HB  3.15912  4.07677  3.73606  3.35354   42004083
               -2               3               1              HB  5.24721  5.23940  5.71867  5.05343   42004103
               -3               3               1              HB  4.99687  4.92212  4.97331  5.18205   42004183
               -4               3               1              HB  3.96214  4.23069  4.23972  4.41611   42004203
               -5               3               1              HB  2.82430  5.64593  3.42541  4.44892   42004283
               -6               3               1              HB  4.41255  4.31353  4.50200  4.14786   42004303
               -7               3               1              HB  3.87604  3.98324  4.22065  3.89924   42004383
               -8               3               1              HB  4.09024  4.27596  3.83977  3.80623   42004403
               -9               3               1              HB  5.35587  5.20485  5.37084  5.41494   42004483
              -10               3               1              HB  4.52629  4.62874  4.69169  4.66808   42004503
              -11               3               1              HB  5.05585  4.82917  5.23204  4.43006   42004583
              -12               3               1              HB  4.41386  4.48237  4.92241  4.37367   42004603
              -13               3               1              HB  1.37390  2.49651  3.20151  2.30184   42004683
              -14               3               1              HB  5.18135  5.20936  5.54268  5.03847   42004703
              -15               3               1              HB  5.70859  5.92326  5.75375  5.39052   42004783
              -15               3               2              HB  4.57349  4.75624  5.10447  4.61583   42008783
              -16               3               1              HB  5.41251  5.20291  5.91587  5.32038   42004803
              -16               3               2              HB  4.14107  5.24858  5.55488  4.75288   42008803
               -1               4               1              HB  4.13284  3.56929  4.20265  4.18680   42004084
               -2               4               1              HB  4.50930  4.87703  4.62509  4.74639   42004104
               -3               4               1              HB  5.03732  4.93167  5.29139  4.65369   42004184
               -4               4               1              HB  4.84916  5.49830  5.59728  4.97139   42004204
               -5               4               1              HB  4.52518  5.54082  5.37240  4.96959   42004284
               -6               4               1              HB  3.46701  4.96640  4.65297  3.79636   42004304
               -7               4               1              HB  4.19173  4.01118  4.12397  3.78556   42004384
               -8               4               1              HB  4.12623  5.26012  5.09822  5.05641   42004404
               -9               4               1              HB  4.58831  4.28631  3.98914  4.11220   42004484
              -10               4               1              HB  4.72935  5.34117  5.14349  4.88499   42004504
              -11               4               1              HB  5.40879  5.28701  5.38778  5.24073   42004584
              -12               4               1              HB  3.60166  3.90613  4.43623  3.77011   42004604
              -13               4               1              HB  4.71719  4.68623  4.68824  4.23078   42004684
              -14               4               1              HB  4.47827  4.91256  4.78558  5.02583   42004704
              -15               4               1              HB  4.47173  5.07955  5.20593  5.38265   42004784
              -15               4               2              HB  4.39039  4.60109  4.92788  4.52653   42008784
              -16               4               1              HB  4.21037  3.94761  4.32357  4.05899   42004804
              -16               4               2              HB  6.29287  6.46562  6.00252  6.39481   42008804
               -1               5               1              HB  3.39944  3.37479  4.22059  3.34062   42004085
               -2               5               1              HB  4.85020  4.72642  4.92161  4.03820   42004105
               -3               5               1              HB  4.98296  5.16143  5.34533  4.77984   42004185
               -4               5               1              HB  4.99403  4.45803  5.49515  4.27500   42004205
               -5               5               1              HB  5.49675  4.69538  4.80738  4.46099   42004285
               -6               5               1              HB  4.31556  4.51713  4.72887  4.34574   42004305
               -7               5               1              HB  4.31500  4.56914  4.61862  4.40224   42004385
               -8               5               1              HB  6.15995  6.61328  6.38830  6.28823   42004405
               -9               5               1              HB  4.69826  5.54179  5.55499  5.10403   42004485
              -10               5               1              HB  5.17385  5.02567  5.28725  5.22803   42004505
              -11               5               1              HB  4.97996  5.08968  5.52169  4.93720   42004585
              -12               5               1              HB  3.03048  2.93816  2.63946  2.61114   42004605
              -13               5               1              HB  5.67146  5.62179  6.21956  5.27801   42004685
              -14               5               1              HB  5.07542  5.06237  5.28661  4.86208   42004705
              -15               5               1              HB  4.10193  4.29677  4.70623  4.60819   42004785
              -15               5               2              HB  4.50761  4.89751  4.80858  4.78155   42008785
              -16               5               1              HB  4.09853  4.41007  3.90948  3.79094   42004805
              -16               5               2              HB  5.25444  5.03607  5.37151  5.15894   42008805
               -1               6               1              HB  4.16155  4.83489  4.36574  4.51380   42004086
               -2               6               1              HB  3.56039  4.01456  4.83316  4.47453   42004106
               -3               6               1              HB  4.58022  4.47753  5.48791  5.13059   42004186
               -4               6               1              HB  3.04510  3.03386  4.88034  3.78080   42004206
               -5               6               1              HB  4.25459  4.04809  4.88759  4.02043   42004286
               -6               6               1              HB  5.22582  5.50286  6.08441  5.04476   42004306
               -7               6               1              HB  3.77079  4.28674  4.93694  3.96405   42004386
               -8               6               1              HB  4.89521  4.99100  5.72942  5.17929   42004406
               -9               6               1              HB  4.01978  4.84104  5.32389  4.63946   42004486
              -10               6               1              HB  4.53370  4.53137  4.87176  3.96405   42004506
              -11               6               1              HB  3.82662  4.52755  4.37088  3.52424   42004586
              -12               6               1              HB  4.42424  4.25555  5.72942  4.27268   42004606
              -13               6               1              HB  4.49099  4.66278  5.56114  3.46011   42004686
              -14               6               1              HB  4.87658  5.42377  5.44920  4.36720   42004706
              -15               6               1              HB  4.49533  5.21354  5.49881  4.87506   42004786
              -15               6               2              HB  6.06252  5.26518  6.38586  5.62330   42008786
              -16               6               1              HB  4.70052  4.53761  5.01440  4.20227   42004806
              -16               6               2              HB  5.69038  5.83684  6.03386  5.94316   42008806
               -1               7               1              HB  2.13194  2.55198  3.31585  2.49393   42004087
               -2               7               1              HB  4.88832  5.02890  4.98443  4.79427   42004107
               -3               7               1              HB  5.14606  5.07737  5.11849  5.09190   42004187
               -4               7               1              HB  4.68464  5.03713  5.27949  4.91210   42004207
               -5               7               1              HB  5.36798  5.37753  5.47299  5.05263   42004287
               -6               7               1              HB  4.33462  4.71093  4.74861  4.70478   42004307
               -7               7               1              HB  4.36771  4.12337  4.54627  3.99143   42004387
               -8               7               1              HB  4.28889  5.07109  4.60568  5.02357   42004407
               -9               7               1              HB  5.78097  5.62022  6.19041  6.48957   42004487
              -10               7               1              HB  4.75347  4.48417  5.24211  4.32489   42004507
              -11               7               1              HB  5.04270  4.87871  5.35078  4.91029   42004587
              -12               7               1              HB  4.20207  3.04439  3.83832  3.53139   42004607
              -13               7               1              HB  5.19277  4.90916  5.12148  5.08252   42004687
              -14               7               1              HB  5.14697  5.31178  5.28665  5.16575   42004707
              -15               7               1              HB  5.14344  4.39908  4.95709  4.77731   42004787
              -15               7               2              HB  4.09569  4.52236  4.72987  4.16136   42008787
              -16               7               1              HB  3.72056  4.15130  4.37580  4.05747   42004807
              -16               7               2              HB  4.82683  5.02832  4.81844  4.98196   42008807
               -1               8               1              HB  3.58787  4.69732  3.90691  4.26014   42004088
               -2               8               1              HB  5.11175  5.21896  5.44053  5.00885   42004108
               -3               8               1              HB  5.02069  5.44556  5.27261  5.31512   42004188
               -4               8               1              HB  4.58876  4.85366  4.98998  4.56483   42004208
               -5               8               1              HB  5.04251  5.69830  5.93684  5.18328   42004288
               -6               8               1              HB  4.50009  4.29487  4.96024  4.29255   42004308
               -7               8               1              HB  3.41982  4.95789  4.45041  4.47138   42004388
               -8               8               1              HB  4.48521  3.77095  4.02132  4.25310   42004408
               -9               8               1              HB  4.74938  3.26898  4.36909  3.32848   42004488
              -10               8               1              HB  5.44309  5.25140  5.56427  5.16501   42004508
              -11               8               1              HB  4.92689  5.11288  5.43810  4.76081   42004588
              -12               8               1              HB  4.64265  4.17187  4.91590  4.43451   42004608
              -13               8               1              HB  3.74205  3.57401  3.60012  3.54391   42004688
              -14               8               1              HB  4.96515  5.10008  5.12829  5.23396   42004708
              -15               8               1              HB  6.17567  6.29749  6.51904  6.24122   42004788
              -15               8               2              HB  4.81557  4.56717  4.61045  4.34968   42008788
              -16               8               1              HB  4.06499  3.62702  4.84519  3.49631   42004808
              -16               8               2              HB  5.03890  5.19467  5.02332  4.71444   42008808
               -1               9               1              HB  4.08618  4.33815  4.44135  4.12868   42004089
               -2               9               1              HB  4.65409  5.03531  4.72130  5.24720   42004109
               -3               9               1              HB  4.72887  5.14913  5.27280  5.15553   42004189
               -4               9               1              HB  5.90849  5.97752  6.30090  5.84840   42004209
               -5               9               1              HB  4.60127  4.00985  3.68226  5.01079   42004289
               -6               9               1              HB  4.31933  4.36687  4.45748  3.89071   42004309
               -7               9               1              HB  4.48256  4.40945  4.66429  4.44949   42004389
               -8               9               1              HB  3.42670  4.29244  4.12833  4.14610   42004409
               -9               9               1              HB  4.84518  4.85664  4.68765  4.69038   42004489
              -10               9               1              HB  4.93574  5.19892  5.43618  5.09185   42004509
              -11               9               1              HB  4.85457  5.10696  5.02600  5.17448   42004589
              -12               9               1              HB  2.78104  2.51607  4.45410  3.71507   42004609
              -13               9               1              HB  3.77681  4.41808  4.40207  3.96080   42004689
              -14               9               1              HB  4.91796  5.31241  5.38252  5.19909   42004709
              -15               9               1              HB  5.44241  4.94371  5.08732  5.22529   42004789
              -15               9               2              HB  4.31159  4.76915  4.51983  4.01612   42008789
              -16               9               1              HB  4.21021  4.93007  4.64530  4.97779   42004809
              -16               9               2              HB  4.56246  4.99481  5.18592  5.10333   42008809
               -1              10               1              HB  4.73363  4.34934  5.13716  4.62360   4200408A
               -2              10               1              HB  4.84955  4.83454  5.34942  4.24571   4200410A
               -3              10               1              HB  5.23417  4.73689  3.77885  6.17059   4200418A
