#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.73703 -0.25156  0.66742 -0.05729 -0.25754  0.65424 -0.29321 -0.05678 -0.24454  0.66618   42004081
               -2               1               1              HB  0.57792 -0.05066  0.56207 -0.03446 -0.17769  0.62513 -0.21324 -0.01465 -0.17504  0.58888   42004101
               -3               1               1              HB  0.63293 -0.21784  0.64930  0.03488 -0.23428  0.55314 -0.24329 -0.10529 -0.25458  0.62394   42004181
               -4               1               1              HB  0.80335 -0.24849  0.69379 -0.08141 -0.21920  0.66673 -0.30695  0.02221 -0.28779  0.72831   42004201
               -5               1               1              HB  0.63987 -0.20895  0.62770 -0.09765 -0.23591  0.58229 -0.23408  0.00446 -0.10745  0.60844   42004281
               -6               1               1              HB  0.70426 -0.30581  0.65473  0.00183 -0.25752  0.66684 -0.19394 -0.00655 -0.14033  0.63275   42004301
               -7               1               1              HB  0.62543 -0.27233  0.62998 -0.00095 -0.15583  0.56089 -0.18488 -0.00094 -0.23524  0.58075   42004381
               -8               1               1              HB  0.71121 -0.19656  0.66649  0.02163 -0.20823  0.65535 -0.27369 -0.02405 -0.25511  0.67315   42004401
               -9               1               1              HB  0.62909 -0.04951  0.61497  0.13430 -0.24019  0.63205 -0.17152 -0.02391 -0.25335  0.71150   42004481
              -10               1               1              HB  0.71026 -0.31043  0.66874  0.00758 -0.24407  0.64253 -0.20551 -0.12019 -0.21256  0.65582   42004501
              -11               1               1              HB  0.72880 -0.25723  0.68413 -0.11885 -0.22912  0.65127 -0.22491 -0.08805 -0.24565  0.72713   42004581
              -12               1               1              HB  0.63286 -0.17344  0.67880 -0.02344 -0.26257  0.60739 -0.20570  0.00728 -0.18499  0.61072   42004601
              -13               1               1              HB  0.76922 -0.23637  0.66845  0.06737 -0.18293  0.66527 -0.34152 -0.15251 -0.19236  0.69872   42004681
              -14               1               1              HB  0.59834 -0.18092  0.57378  0.02034 -0.14508  0.57274 -0.17001 -0.03955 -0.20760  0.59782   42004701
              -15               1               1              HB  0.66198 -0.16582  0.57772  0.02992 -0.18472  0.56126 -0.22525 -0.07971 -0.21168  0.63556   42004781
              -15               1               2              HB  0.76762 -0.22763  0.74129  0.00709 -0.36091  0.69208 -0.24150  0.08981 -0.27756  0.70373   42008781
              -16               1               1              HB  0.59591 -0.19387  0.55165 -0.03949 -0.17183  0.53534 -0.22680 -0.01950 -0.17246  0.54961   42004801
              -16               1               2              HB  0.67875 -0.22733  0.73280 -0.06517 -0.29610  0.66440 -0.16343  0.00986 -0.31018  0.66816   42008801
               -1               2               1              HB  0.75447 -0.31406  0.66880  0.07682 -0.18851  0.71058 -0.29802 -0.04949 -0.27009  0.65256   42004082
               -2               2               1              HB  1.15733 -0.08285  1.18325 -0.05966  0.08415  0.96801 -0.20545  0.22810 -0.36334  1.02793   42004102
               -3               2               1              HB  0.65633 -0.20375  0.62114 -0.00009 -0.18188  0.62906 -0.18844 -0.04579 -0.20807  0.64958   42004182
               -4               2               1              HB  0.71261 -0.31356  0.76634  0.01943 -0.21328  0.68224 -0.27032 -0.01202 -0.29159  0.77401   42004202
               -5               2               1              HB  0.79907 -0.21879  0.76956  0.01407 -0.15622  0.73500 -0.27941  0.04545 -0.32098  0.81124   42004282
               -6               2               1              HB  0.56743 -0.20699  0.56914  0.01715 -0.11937  0.58828 -0.13959  0.03109 -0.13960  0.60906   42004302
               -7               2               1              HB  0.68664 -0.26800  0.71589 -0.03920 -0.24058  0.73387 -0.24045  0.07825 -0.30410  0.69009   42004382
               -8               2               1              HB  0.66865 -0.26903  0.60162 -0.03099 -0.21540  0.65285 -0.23002 -0.07768 -0.19085  0.61730   42004402
               -9               2               1              HB  0.74432 -0.26595  0.71876  0.11459 -0.19300  0.64802 -0.25067 -0.02601 -0.23075  0.69680   42004482
              -10               2               1              HB  0.81572 -0.30937  0.76042 -0.07407 -0.20876  0.72366 -0.26945 -0.03830 -0.24431  0.68360   42004502
              -11               2               1              HB  0.71953 -0.19259  0.70021  0.02443 -0.29304  0.81271 -0.21073 -0.06029 -0.38012  0.80420   42004582
              -12               2               1              HB  0.63171 -0.17972  0.56181  0.07822 -0.17395  0.56405 -0.13434  0.04587 -0.08576  0.58789   42004602
              -13               2               1              HB  0.81103 -0.28496  0.74793  0.04476 -0.25613  0.76746 -0.26903 -0.08225 -0.32965  0.81197   42004682
              -14               2               1              HB  0.65351 -0.21949  0.56972 -0.10769 -0.20021  0.56600 -0.14183 -0.05476 -0.19492  0.64089   42004702
              -15               2               1              HB  0.82980 -0.27798  0.79736 -0.03357 -0.15998  0.79137 -0.28439  0.04145 -0.38575  0.78476   42004782
              -15               2               2              HB  1.09941 -0.31960  1.07992  0.14706 -0.30413  0.99994 -0.15462  0.11117 -0.35351  1.04818   42008782
              -16               2               1              HB  1.03816 -0.07830  1.09562  0.12289 -0.14667  0.93827 -0.06852  0.01648 -0.26204  1.08054   42004802
              -16               2               2              HB  1.54232 -0.73299  1.37368  0.16126 -0.50140  1.37474 -0.35850  0.24926 -0.58960  1.41207   42008802
               -1               3               1              HB  0.62967 -0.20912  0.56168  0.05679 -0.20889  0.55063 -0.19688  0.03143 -0.14935  0.55567   42004083
               -2               3               1              HB  0.56131 -0.21124  0.51237  0.05019 -0.08140  0.56732 -0.27046 -0.03713 -0.17746  0.50328   42004103
               -3               3               1              HB  0.46454 -0.13184  0.46195 -0.05585 -0.15606  0.44386 -0.16702  0.03888 -0.14613  0.49331   42004183
               -4               3               1              HB  0.56954 -0.16495  0.52281 -0.03409 -0.11300  0.52283 -0.17166  0.07174 -0.19673  0.54919   42004203
               -5               3               1              HB  0.55621 -0.15464  0.54411  0.03244 -0.23686  0.50682 -0.24096 -0.02611 -0.18281  0.51774   42004283
               -6               3               1              HB  0.58896 -0.19046  0.58520  0.03223 -0.12328  0.50053 -0.21624  0.12243 -0.11329  0.55017   42004303
               -7               3               1              HB  0.53780 -0.22653  0.52337 -0.06111 -0.21421  0.51681 -0.21853  0.03250 -0.18290  0.52848   42004383
               -8               3               1              HB  0.54549 -0.18179  0.57166 -0.04243 -0.20742  0.53422 -0.12013 -0.04135 -0.10845  0.53542   42004403
