#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -1               1               1              HB  0.66235 -0.27307  0.65538 -0.00896 -0.24378  0.62652 -0.27197 -0.07034 -0.27521  0.69694   42004081
               -2               1               1              HB  0.60907 -0.24278  0.59354 -0.03801 -0.22497  0.63018 -0.18536 -0.00639 -0.20900  0.61842   42004101
               -3               1               1              HB  0.60403 -0.25341  0.67686  0.01742 -0.23721  0.60455 -0.16824  0.00275 -0.17703  0.62910   42004181
               -4               1               1              HB  0.76636 -0.25295  0.68997 -0.05179 -0.24292  0.69624 -0.27314 -0.05058 -0.27988  0.77235   42004201
               -5               1               1              HB  0.62027 -0.18547  0.58225 -0.07611 -0.19736  0.58955 -0.21540  0.00910 -0.20478  0.59673   42004281
               -6               1               1              HB  0.65799 -0.21947  0.62667  0.00329 -0.21592  0.58539 -0.22199 -0.06444 -0.19838  0.62292   42004301
               -7               1               1              HB  0.63216 -0.17464  0.56965 -0.01509 -0.21569  0.60469 -0.21173 -0.05900 -0.22079  0.56659   42004381
               -8               1               1              HB  0.68225 -0.22957  0.69646 -0.05555 -0.23643  0.67379 -0.25622 -0.03913 -0.24014  0.68154   42004401
               -9               1               1              HB  0.62611 -0.10618  0.64163  0.10050 -0.20840  0.63000 -0.14763 -0.08751 -0.25038  0.74856   42004481
              -10               1               1              HB  0.67959 -0.24278  0.67773 -0.10121 -0.23938  0.65367 -0.24416  0.02247 -0.20041  0.65314   42004501
              -11               1               1              HB  0.73677 -0.28669  0.72318 -0.03871 -0.23599  0.68234 -0.24580  0.02963 -0.27542  0.73657   42004581
              -12               1               1              HB  0.70867 -0.18358  0.67640  0.02242 -0.18769  0.62378 -0.16146 -0.00500 -0.20926  0.61331   42004601
              -13               1               1              HB  0.76198 -0.27050  0.68447 -0.00536 -0.17105  0.66519 -0.28942 -0.01833 -0.32736  0.75069   42004681
              -14               1               1              HB  0.61444 -0.24220  0.58860 -0.04371 -0.15211  0.54164 -0.18441 -0.07144 -0.21179  0.58963   42004701
              -15               1               1              HB  0.67864 -0.22946  0.65413  0.03266 -0.16543  0.59189 -0.23242 -0.02069 -0.25420  0.68199   42004781
              -15               1               2              HB  0.76747 -0.28177  0.78695  0.01321 -0.30499  0.70655 -0.26710 -0.04838 -0.30985  0.68758   42008781
              -16               1               1              HB  0.61726 -0.21585  0.59114 -0.02110 -0.18133  0.56892 -0.21797  0.00655 -0.19432  0.64207   42004801
              -16               1               2              HB  0.72094 -0.28347  0.68277 -0.04112 -0.32225  0.69789 -0.24422  0.02165 -0.31354  0.73857   42008801
               -1               2               1              HB  0.70985 -0.24821  0.68005 -0.00470 -0.24721  0.66912 -0.24381  0.00467 -0.22168  0.67450   42004082
               -2               2               1              HB  1.13853 -0.06080  1.15246 -0.04447  0.21375  0.98641 -0.28475  0.00103 -0.46487  1.07296   42004102
               -3               2               1              HB  0.62212 -0.20655  0.64260 -0.01646 -0.20132  0.57055 -0.22876 -0.05387 -0.19622  0.66760   42004182
               -4               2               1              HB  0.77183 -0.30677  0.75411 -0.05814 -0.29132  0.71488 -0.24469 -0.05346 -0.32176  0.72666   42004202
               -5               2               1              HB  0.80665 -0.31272  0.78533  0.04438 -0.25505  0.69615 -0.28003 -0.07458 -0.29746  0.77840   42004282
               -6               2               1              HB  0.57923 -0.21123  0.59701 -0.06231 -0.18435  0.56585 -0.11450  0.00721 -0.16265  0.59121   42004302
               -7               2               1              HB  0.68154 -0.25224  0.73625  0.00810 -0.30462  0.69481 -0.27391 -0.07903 -0.30018  0.66509   42004382
               -8               2               1              HB  0.63548 -0.23514  0.61472 -0.05503 -0.19278  0.57822 -0.20350  0.02636 -0.20149  0.60481   42004402
               -9               2               1              HB  0.70787 -0.21961  0.66351 -0.02694 -0.24354  0.63920 -0.28470 -0.02737 -0.25818  0.74339   42004482
              -10               2               1              HB  0.80046 -0.29494  0.79890 -0.02508 -0.29526  0.76654 -0.27374  0.01445 -0.28989  0.75772   42004502
              -11               2               1              HB  0.80503 -0.22421  0.72431  0.03445 -0.20252  0.73543 -0.20291 -0.02795 -0.29636  0.76292   42004582
              -12               2               1              HB  0.61404 -0.18764  0.62299 -0.08610 -0.20240  0.54154 -0.12940  0.10225 -0.12747  0.55013   42004602
              -13               2               1              HB  0.86138 -0.32785  0.77964 -0.07267 -0.31062  0.81531 -0.35318 -0.02423 -0.34216  0.86024   42004682
              -14               2               1              HB  0.60830 -0.20719  0.59370 -0.00585 -0.16219  0.57274 -0.09515 -0.05946 -0.20218  0.62263   42004702
              -15               2               1              HB  0.79241 -0.31219  0.75919 -0.04934 -0.25517  0.78561 -0.28150  0.02110 -0.31391  0.75614   42004782
              -15               2               2              HB  1.08330 -0.21975  1.04709  0.20013 -0.37537  1.01685 -0.19915 -0.02136 -0.35179  1.04802   42008782
              -16               2               1              HB  1.08026 -0.08634  1.10313  0.11186 -0.23307  1.01758 -0.14046 -0.05511 -0.28493  1.10522   42004802
              -16               2               2              HB  1.48401 -0.72973  1.32717  0.09123 -0.55586  1.36863 -0.39973  0.24488 -0.55099  1.50331   42008802
               -1               3               1              HB  0.61045 -0.20990  0.57948 -0.07177 -0.23778  0.52879 -0.18271 -0.03022 -0.18360  0.55528   42004083
               -2               3               1              HB  0.57369 -0.20285  0.52154  0.06018 -0.19478  0.53957 -0.14691 -0.02346 -0.16321  0.50449   42004103
               -3               3               1              HB  0.46372 -0.16513  0.47141 -0.08264 -0.15282  0.47740 -0.15765  0.04891 -0.07485  0.47560   42004183
               -4               3               1              HB  0.53596 -0.17446  0.53418 -0.06522 -0.17484  0.48738 -0.15577 -0.04743 -0.16981  0.52505   42004203
