#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -9               3               1              HB  0.53371 -0.15319  0.51313  0.04797 -0.10687  0.48391 -0.18281  0.03421 -0.17926  0.51740   42004483
              -10               3               1              HB  0.54468 -0.14779  0.58364 -0.00643 -0.14439  0.55548 -0.16849  0.00157 -0.15307  0.56302   42004503
              -11               3               1              HB  0.58355 -0.18524  0.53896 -0.00705 -0.12687  0.49409 -0.15956  0.05485 -0.10776  0.50147   42004583
              -12               3               1              HB  0.60479 -0.17495  0.63494 -0.08484 -0.19984  0.59789 -0.24867  0.06331 -0.20162  0.56725   42004603
              -13               3               1              HB  0.64858  0.20649  0.60388  0.34296  0.01240  0.61762  0.13240  0.24195 -0.09038  0.60427   42004683
              -14               3               1              HB  0.56088 -0.16360  0.58442  0.00516 -0.16435  0.57020 -0.17159  0.00189 -0.24083  0.53683   42004703
              -15               3               1              HB  0.67737 -0.32472  0.67352 -0.08747 -0.29408  0.68289 -0.26971 -0.14291 -0.30584  0.65593   42004783
              -15               3               2              HB  0.60282 -0.28549  0.60745 -0.12402 -0.21790  0.58095 -0.16769 -0.11584 -0.24423  0.61120   42008783
              -16               3               1              HB  0.64271 -0.23301  0.59907  0.19092 -0.20352  0.58205 -0.23389  0.04111 -0.17335  0.56509   42004803
              -16               3               2              HB  0.59974 -0.21110  0.68406  0.00322 -0.19644  0.61321 -0.20447  0.04857 -0.25458  0.62624   42008803
               -1               4               1              HB  0.68605 -0.11086  0.66170  0.06750 -0.11457  0.65393 -0.15605  0.12915 -0.18796  0.67429   42004084
               -2               4               1              HB  0.58080 -0.20586  0.58194  0.08170 -0.26799  0.55770 -0.11138  0.02339 -0.17680  0.54239   42004104
               -3               4               1              HB  0.57336 -0.22684  0.49689 -0.08220 -0.12900  0.52590 -0.20587  0.05143 -0.10108  0.48537   42004184
               -4               4               1              HB  0.85925 -0.27687  0.72674 -0.09726 -0.34902  0.78854 -0.31155 -0.08930 -0.28027  0.69729   42004204
               -5               4               1              HB  0.65701 -0.19739  0.62404  0.05251 -0.19034  0.57775 -0.20731 -0.08429 -0.15844  0.60026   42004284
               -6               4               1              HB  0.64092 -0.22251  0.63930 -0.03424 -0.22145  0.65574 -0.25131 -0.08182 -0.20198  0.62599   42004304
               -7               4               1              HB  0.56985 -0.18363  0.54797  0.01704 -0.20551  0.54586 -0.13698  0.03740 -0.12214  0.47920   42004384
               -8               4               1              HB  0.82874 -0.19563  0.75134 -0.11548 -0.21800  0.76614 -0.31532 -0.05849 -0.23983  0.80181   42004404
               -9               4               1              HB  0.60088 -0.18418  0.54721  0.06580 -0.15845  0.52095 -0.13781 -0.07513 -0.22146  0.55461   42004484
              -10               4               1              HB  0.80699 -0.26307  0.89711 -0.07299 -0.28617  0.74420 -0.30369  0.01569 -0.23845  0.75878   42004504
              -11               4               1              HB  0.64305 -0.21424  0.65490 -0.06697 -0.22594  0.59045 -0.23344 -0.10076 -0.20976  0.62610   42004584
              -12               4               1              HB  0.72030 -0.00516  0.62675 -0.11122 -0.05769  0.61313 -0.25275  0.13790 -0.11947  0.59574   42004604
