#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
              -16              16               2              HB  2.99446  2.93070  3.02173  2.83254   42008810
               -1              17               1              HB  0.68366  0.97280  0.76448  1.09100   42004091
               -2              17               1              HB  3.17171  3.59694  3.60949  3.61399   42004111
               -3              17               1              HB  3.26958  3.42157  3.62705  3.38623   42004191
               -4              17               1              HB  0.88360  1.70341  1.55525  1.63596   42004211
               -5              17               1              HB  3.47991  3.48822  3.35452  3.21089   42004291
               -6              17               1              HB  2.44092  2.55102  2.85124  2.62076   42004311
               -7              17               1              HB  3.31301  3.36574  3.56830  3.38763   42004391
               -8              17               1              HB  4.38055  4.29743  4.52389  4.55959   42004411
               -9              17               1              HB  3.90118  4.04091  4.72979  4.49668   42004491
              -10              17               1              HB  3.24904  3.27903  3.72688  3.27423   42004511
              -11              17               1              HB  2.92048  2.81301  3.13437  2.88730   42004591
              -12              17               1              HB  1.39479  1.51909  1.54469  1.67980   42004611
              -13              17               1              HB  1.99200  2.08020  2.10825  2.10680   42004691
              -14              17               1              HB  3.23461  3.36129  3.62452  3.26493   42004711
              -15              17               1              HB  3.30354  3.56835  3.75037  3.66628   42004791
              -15              17               2              HB  2.51559  2.53481  2.86645  2.45483   42008791
              -16              17               1              HB  2.34668  2.79700  2.36852  2.59502   42004811
              -16              17               2              HB  3.12761  3.22678  3.43673  3.18066   42008811
               -1              18               1              HB  2.04984  2.91523  2.67144  2.38545   42004092
               -2              18               1              HB  4.00352  4.49827  4.45515  4.79050   42004112
               -3              18               1              HB  3.53835  3.86142  3.93550  3.80951   42004192
               -4              18               1              HB  2.48878  2.88801  3.23178  3.36975   42004212
               -5              18               1              HB  2.87685  2.80045  2.97167  2.96410   42004292
               -6              18               1              HB  2.88254  3.07143  3.24063  3.26770   42004312
               -7              18               1              HB  3.41624  3.79309  3.71517  3.98320   42004392
               -8              18               1              HB  3.69684  4.49431  4.27508  4.66135   42004412
               -9              18               1              HB  3.32069  3.50881  3.52046  3.99436   42004492
              -10              18               1              HB  4.32080  4.48947  4.72046  4.56707   42004512
              -11              18               1              HB  3.05860  3.23257  3.48592  3.40629   42004592
              -12              18               1              HB  4.02551  3.83641  4.20119  3.90702   42004612
              -13              18               1              HB  3.03307  2.94558  3.15629  2.36635   42004692
              -14              18               1              HB  3.01072  2.98042  3.15113  2.96856   42004712
              -15              18               1              HB  3.57352  2.78846  3.17520  2.85085   42004792
              -15              18               2              HB  3.40305  3.42543  3.64044  3.27643   42008792
              -16              18               1              HB  2.80149  3.20910  3.50383  3.43137   42004812
              -16              18               2              HB  3.17117  3.31663  3.49931  3.29023   42008812
               -1              19               1              HB  2.42016  2.07936  2.46662  2.22305   42004093
               -2              19               1              HB  2.77775  3.21568  3.20249  3.46713   42004113
               -3              19               1              HB  3.16277  2.93866  3.36592  2.61951   42004193
               -4              19               1              HB  0.89690  1.99599  2.04606  1.33044   42004213
               -5              19               1              HB  2.98601  3.48405  2.99789  3.45627   42004293
               -6              19               1              HB  2.25857  2.82887  2.86566  2.76278   42004313
               -7              19               1              HB  2.87638  3.13645  3.32245  3.28000   42004393
               -8              19               1              HB  2.95845  2.47581  2.96264  2.67826   42004413
               -9              19               1              HB  1.84935  2.08588  2.61495  1.59657   42004493
              -10              19               1              HB  3.12071  3.05040  3.71312  3.10816   42004513
              -11              19               1              HB  2.56045  2.75343  2.91463  2.62004   42004593
              -12              19               1              HB  3.23640  2.67794  3.23570  3.05450   42004613
              -13              19               1              HB  2.13508  2.31348  2.44657  2.70947   42004693
              -14              19               1              HB  3.40212  3.86405  3.82379  3.62971   42004713
              -15              19               1              HB  3.47687  3.70694  3.17992  4.04336   42004793
              -15              19               2              HB  3.22709  3.54354  3.71367  3.55818   42008793
              -16              19               1              HB  2.59076  3.47103  3.65615  2.70472   42004813
              -16              19               2              HB  2.41367  2.90248  3.13738  3.03417   42008813
               -1              20               1              HB  1.20420  1.56737  1.56208  1.74467   42004094
               -2              20               1              HB  4.74901  5.16532  5.15214  5.19765   42004114
               -3              20               1              HB  1.93946  2.86248  2.62041  2.83051   42004194
               -4              20               1              HB  3.90717  4.22438  4.14954  3.56116   42004214
               -5              20               1              HB  2.90168  2.50242  2.32724  2.96869   42004294
               -6              20               1              HB  2.61841  2.73039  3.01074  2.77928   42004314
               -7              20               1              HB  3.11427  2.89634  3.43356  2.69399   42004394
               -8              20               1              HB  2.33289  3.01057  3.06116  2.88120   42004414
               -9              20               1              HB  2.53203  3.36785  3.49284  2.82617   42004494
              -10              20               1              HB  4.20119  4.45008  4.40174  4.37599   42004514
              -11              20               1              HB  2.83289  2.68478  3.06849  2.37912   42004594
              -12              20               1              HB  3.71310  3.79725  3.78613  4.48765   42004614
              -13              20               1              HB  1.63116  1.30534  1.47742  1.39002   42004694
              -14              20               1              HB  1.85485  2.54069  2.05770  2.69010   42004714
              -15              20               1              HB  2.40055  2.89995  2.51971  2.63653   42004794
              -15              20               2              HB  2.14730  2.47572  2.45292  2.56380   42008794
              -16              20               1              HB  1.69035  2.58085  2.31966  2.90188   42004814
              -16              20               2              HB  2.80231  2.81533  3.03117  2.85680   42008814
               -1              21               1              HB  2.20393  1.95117  1.83086  2.20685   42004095
               -2              21               1              HB  3.20942  3.23901  3.65540  3.27022   42004115
               -3              21               1              HB  3.34230  3.52300  3.62450  3.41012   42004195
               -4              21               1              HB  3.79665  4.27878  5.29249  4.05663   42004215
               -5              21               1              HB  3.55697  3.77123  3.72297  3.42462   42004295
               -6              21               1              HB  4.49707  4.40790  4.82052  4.52162   42004315
               -7              21               1              HB  2.62909  2.75489  3.04200  2.77695   42004395
               -8              21               1              HB  3.13642  2.88070  2.96962  3.29313   42004415
               -9              21               1              HB  1.85980  2.56474  2.79192  2.44536   42004495
              -10              21               1              HB  2.72745  2.59499  3.21279  2.63788   42004515
              -11              21               1              HB  3.51142  3.69824  3.82207  3.60997   42004595
              -12              21               1              HB  4.58859  3.94849  4.75882  4.40803   42004615
              -13              21               1              HB  2.22397  2.49010  2.33969  2.16795   42004695
              -14              21               1              HB  3.51178  3.47951  3.73355  3.52791   42004715
              -15              21               1              HB  2.17739  3.23586  2.51274  3.38990   42004795
              -15              21               2              HB  3.11991  2.97640  3.49884  2.99589   42008795
              -16              21               1              HB  4.57807  4.12407  5.07842  4.34649   42004815
              -16              21               2              HB  3.81597  4.06734  4.15869  4.02509   42008815
               -1              22               1              HB  1.52728  1.97164  1.55752  2.03344   42004096
               -2              22               1              HB  2.88345  3.25088  2.78789  2.95523   42004116
               -3              22               1              HB  3.16669  3.41573  3.45702  3.41538   42004196
               -4              22               1              HB  2.96255  2.49793  2.91346  2.72450   42004216
               -5              22               1              HB  4.19655  4.33284  4.27063  4.12281   42004296
               -6              22               1              HB  2.95213  3.81725  3.57362  3.62684   42004316
               -7              22               1              HB  1.98761  2.12623  2.19872  2.09400   42004396
               -8              22               1              HB  3.45012  3.25558  3.13287  3.03900   42004416
               -9              22               1              HB  0.98220  0.91339  1.05269  1.23852   42004496
              -10              22               1              HB  2.49429  3.41176  3.09907  3.41327   42004516
              -11              22               1              HB  4.21364  4.30239  4.29850  4.25107   42004596
              -12              22               1              HB  2.28554  2.71180  2.69140  2.93655   42004616
              -13              22               1              HB  2.66495  3.02747  3.18976  2.92672   42004696
              -14              22               1              HB  4.56082  5.01229  5.01389  4.93236   42004716
              -15              22               1              HB  4.10715  4.19910  4.42004  4.41823   42004796
              -15              22               2              HB  2.00567  2.24601  2.44043  2.23649   42008796
