#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               6               1              HB  3.26304  3.53261  2.75326  3.50580   42004086
               -2               6               1              HB  2.79855  2.71087  3.15761  3.19275   42004106
               -3               6               1              HB  2.99493  2.72065  3.26848  3.77174   42004186
               -4               6               1              HB  3.47899  2.94783  3.78804  3.37899   42004206
               -5               6               1              HB  3.28261  2.63261  3.37283  2.88261   42004286
               -6               6               1              HB  3.07681  3.23913  3.36087  2.81159   42004306
               -7               6               1              HB  2.71957  3.06739  3.19022  3.20217   42004386
               -8               6               1              HB  3.28116  3.16087  3.54565  3.77029   42004406
               -9               6               1              HB  2.98116  3.24783  3.93370  3.65435   42004486
              -10               6               1              HB  3.39348  3.23043  3.40652  3.01159   42004506
              -11               6               1              HB  3.35725  3.63587  3.45652  3.40072   42004586
              -12               6               1              HB  3.52681  2.79674  4.11304  3.41667   42004606
              -13               6               1              HB  3.37899  3.19348  4.09565  2.68768   42004686
              -14               6               1              HB  3.23768  3.36630  3.41413  2.89710   42004706
              -15               6               1              HB  2.91667  3.33478  3.37935  3.36739   42004786
              -15               6               2              HB  3.87681  2.71087  3.68696  3.64420   42008786
              -16               6               1              HB  3.54565  3.32283  3.59783  3.49348   42004806
              -16               6               2              HB  3.44348  3.38913  3.35435  3.91957   42008806
               -1               7               1              HB  3.12174  3.23261  3.56522  3.75870   42004087
               -2               7               1              HB  3.41884  3.35145  2.98152  3.55870   42004107
               -3               7               1              HB  3.10942  3.16848  3.29457  3.32319   42004187
               -4               7               1              HB  3.58986  3.25000  3.90870  3.25652   42004207
               -5               7               1              HB  3.27101  3.44891  3.78804  3.35072   42004287
               -6               7               1              HB  2.59058  3.05797  2.93696  3.58152   42004307
               -7               7               1              HB  3.07899  3.16739  3.17717  3.12536   42004387
               -8               7               1              HB  3.41232  3.59457  3.57065  3.52391   42004407
               -9               7               1              HB  3.08406  3.01196  3.49130  3.62391   42004487
              -10               7               1              HB  2.69928  3.14493  3.03913  2.75217   42004507
              -11               7               1              HB  3.24928  2.85109  4.31739  2.93406   42004587
              -12               7               1              HB  3.13116  2.66413  2.93587  2.95652   42004607
              -13               7               1              HB  3.56377  3.49891  3.39891  3.71159   42004687
              -14               7               1              HB  3.13551  3.16087  3.27500  2.99130   42004707
              -15               7               1              HB  3.70870  2.71196  3.24239  3.13333   42004787
              -15               7               2              HB  2.80290  3.27283  3.27174  3.46957   42008787
              -16               7               1              HB  2.90870  2.76848  2.95652  3.12464   42004807
              -16               7               2              HB  2.84855  2.93696  2.66196  3.11594   42008807
               -1               8               1              HB  3.16304  2.74565  3.17935  2.79783   42004088
               -2               8               1              HB  2.89855  2.90580  3.30217  3.35217   42004108
               -3               8               1              HB  3.59565  3.75145  3.66957  3.63696   42004188
               -4               8               1              HB  2.90507  2.90435  3.50000  3.05870   42004208
