#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -9               3               1              HB  0.50851 -0.15234  0.55416 -0.00405 -0.16534  0.51675 -0.21026 -0.02519 -0.16977  0.55102   42004483
              -10               3               1              HB  0.61976 -0.13301  0.60075 -0.01855 -0.22455  0.65820 -0.21252 -0.01614 -0.20695  0.58597   42004503
              -11               3               1              HB  0.55686 -0.12668  0.60661  0.03918 -0.18344  0.56098 -0.19750 -0.03337 -0.18141  0.61683   42004583
              -12               3               1              HB  0.60938 -0.11570  0.52173 -0.02087 -0.13494  0.58713 -0.19405 -0.01072 -0.15139  0.61733   42004603
              -13               3               1              HB  0.73200 -0.24823  0.68302 -0.02813 -0.23280  0.75919 -0.28044 -0.17737 -0.40419  0.76855   42004683
              -14               3               1              HB  0.64568 -0.18506  0.61606 -0.00079 -0.20233  0.63828 -0.20804 -0.00687 -0.23431  0.67507   42004703
              -15               3               1              HB  0.75466 -0.18474  0.71974 -0.03218 -0.22747  0.68263 -0.26629 -0.05937 -0.22564  0.76405   42004783
              -15               3               2              HB  0.68855 -0.20464  0.65538 -0.00529 -0.19159  0.64381 -0.22897 -0.03268 -0.13885  0.70369   42008783
              -16               3               1              HB  0.73919 -0.23877  0.72909  0.04704 -0.21753  0.71340 -0.25148  0.01967 -0.16450  0.72114   42004803
              -16               3               2              HB  0.70673 -0.19867  0.76444  0.07221 -0.26683  0.71278 -0.22850 -0.11891 -0.32882  0.70744   42008803
               -1               4               1              HB  0.69276 -0.21311  0.66896  0.05811 -0.23123  0.61905 -0.23919 -0.01300 -0.17023  0.66796   42004084
               -2               4               1              HB  0.63978 -0.29921  0.63852 -0.05131 -0.21478  0.61304 -0.24458 -0.02944 -0.28514  0.66398   42004104
               -3               4               1              HB  0.52710 -0.11852  0.46886 -0.01979 -0.13805  0.52743 -0.17737 -0.06440 -0.16716  0.53922   42004184
               -4               4               1              HB  0.76223 -0.37508  0.72117 -0.07015 -0.29806  0.78253 -0.28330  0.01909 -0.25921  0.81911   42004204
               -5               4               1              HB  0.60583 -0.19151  0.59648  0.05524 -0.17353  0.58726 -0.19788  0.05586 -0.17452  0.57677   42004284
               -6               4               1              HB  0.68491 -0.25312  0.66919 -0.07675 -0.23122  0.66632 -0.22963  0.00860 -0.18546  0.65636   42004304
               -7               4               1              HB  0.54527 -0.19397  0.59659 -0.03453 -0.17038  0.59372 -0.19998 -0.11731 -0.24730  0.62450   42004384
               -8               4               1              HB  1.00301 -0.38055  1.09921 -0.11440 -0.38035  1.09559 -0.36167 -0.04852 -0.53709  1.15380   42004404
               -9               4               1              HB  0.54220 -0.25849  0.53378 -0.09233 -0.17951  0.53194 -0.19783 -0.17330 -0.32744  0.57615   42004484
              -10               4               1              HB  0.89771 -0.30813  0.90002 -0.07791 -0.31674  0.83804 -0.36701 -0.07234 -0.35359  0.91710   42004504
              -11               4               1              HB  0.61072 -0.22669  0.58089  0.00009 -0.19126  0.61330 -0.20611  0.03135 -0.15590  0.58403   42004584
              -12               4               1              HB  0.74951 -0.31029  0.80311 -0.08802 -0.24535  0.87219 -0.23229 -0.09326 -0.41966  0.93765   42004604
              -13               4               1              HB  0.72746 -0.26025  0.75109  0.01143 -0.27685  0.71599 -0.27987 -0.07272 -0.28433  0.71309   42004684
              -14               4               1              HB  0.76262 -0.24792  0.72116  0.01057 -0.24610  0.70250 -0.30252 -0.08897 -0.29551  0.78009   42004704
              -15               4               1              HB  0.74589 -0.12216  0.65879  0.09823 -0.23481  0.70368 -0.31879  0.03223 -0.24480  0.76502   42004784
              -15               4               2              HB  0.57703 -0.12017  0.52163  0.05420 -0.17701  0.56843 -0.18249  0.07435 -0.09867  0.56284   42008784
              -16               4               1              HB  0.53062 -0.23051  0.58764 -0.04479 -0.21107  0.55548 -0.18762 -0.06486 -0.19259  0.53113   42004804
              -16               4               2              HB  0.64569 -0.16441  0.59484  0.02513 -0.19998  0.62566 -0.24350  0.00479 -0.16429  0.70750   42008804
               -1               5               1              HB  0.64503 -0.21224  0.66437 -0.01931 -0.24019  0.66081 -0.22827 -0.05586 -0.28641  0.66295   42004085
               -2               5               1              HB  0.64272 -0.19589  0.65038  0.00472 -0.22296  0.63891 -0.19770 -0.01017 -0.22820  0.63867   42004105
               -3               5               1              HB  0.45800 -0.21098  0.46361 -0.05365 -0.16257  0.43466 -0.11752  0.03603 -0.09945  0.43660   42004185
               -4               5               1              HB  0.64658 -0.20343  0.65005 -0.01832 -0.22168  0.66696 -0.23013  0.01611 -0.19881  0.64760   42004205
               -5               5               1              HB  0.64734 -0.24543  0.65298  0.00571 -0.25609  0.61918 -0.22342 -0.00023 -0.24539  0.63336   42004285
               -6               5               1              HB  0.64035 -0.18027  0.62426 -0.01821 -0.26560  0.65442 -0.22120 -0.04627 -0.26284  0.62093   42004305
               -7               5               1              HB  0.48910 -0.14476  0.49882  0.00931 -0.15044  0.47743 -0.16424  0.01841 -0.14435  0.51251   42004385
               -8               5               1              HB  0.57845 -0.14116  0.56718  0.02103 -0.16935  0.55621 -0.17741  0.03200 -0.13148  0.55903   42004405
               -9               5               1              HB  0.58113 -0.20655  0.54414 -0.02051 -0.15181  0.48635 -0.20247  0.00077 -0.13328  0.58589   42004485
              -10               5               1              HB  0.68932 -0.22890  0.69003 -0.00593 -0.25748  0.67557 -0.22070 -0.01489 -0.20697  0.65329   42004505
              -11               5               1              HB  0.59005 -0.29397  0.57948 -0.07144 -0.19695  0.58365 -0.19266 -0.07666 -0.27284  0.58166   42004585
              -12               5               1              HB  0.58715 -0.20099  0.59602  0.01721 -0.22229  0.59487 -0.19204  0.06673 -0.13386  0.57063   42004605
              -13               5               1              HB  0.62454 -0.15950  0.68913  0.02705 -0.26261  0.68015 -0.19639 -0.06661 -0.32890  0.62492   42004685
              -14               5               1              HB  0.71909 -0.20543  0.67459  0.05565 -0.23196  0.68710 -0.28956  0.00918 -0.26538  0.73467   42004705
              -15               5               1              HB  0.58043 -0.20653  0.66120 -0.00431 -0.21589  0.60060 -0.21459 -0.03327 -0.23171  0.62628   42004785
              -15               5               2              HB  0.77677 -0.29628  0.80991 -0.09486 -0.28434  0.76350 -0.27023  0.04220 -0.17167  0.73818   42008785
