#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -1               1               1              HB  0.17094  0.17094  0.17094  0.17094   42004081
               -2               1               1              HB  0.16158  0.16158  0.16158  0.16158   42004101
               -3               1               1              HB  0.15107  0.15107  0.15107  0.15107   42004181
               -4               1               1              HB  0.15959  0.15959  0.15959  0.15959   42004201
               -5               1               1              HB  0.15086  0.15086  0.15086  0.15086   42004281
               -6               1               1              HB  0.14946  0.14946  0.14946  0.14946   42004301
               -7               1               1              HB  0.13902  0.13902  0.13902  0.13902   42004381
               -8               1               1              HB  0.15668  0.15668  0.15668  0.15668   42004401
               -9               1               1              HB  0.13145  0.13145  0.13145  0.13145   42004481
              -10               1               1              HB  0.14500  0.14500  0.14500  0.14500   42004501
              -11               1               1              HB  0.13006  0.13006  0.13006  0.13006   42004581
              -12               1               1              HB  0.13626  0.13626  0.13626  0.13626   42004601
              -13               1               1              HB  0.12148  0.12148  0.12148  0.12148   42004681
              -14               1               1              HB  0.10996  0.10996  0.10996  0.10996   42004701
              -15               1               1              HB  0.10135  0.10135  0.10135  0.10135   42004781
              -15               1               2              HB  0.10079  0.10079  0.10079  0.10079   42008781
              -16               1               1              HB  0.11701  0.11701  0.11701  0.11701   42004801
              -16               1               2              HB  0.09496  0.09496  0.09496  0.09496   42008801
               -1               2               1              HB  0.18098  0.18098  0.18098  0.18098   42004082
               -2               2               1              HB  0.17114  0.17114  0.17114  0.17114   42004102
               -3               2               1              HB  0.18049  0.18049  0.18049  0.18049   42004182
               -4               2               1              HB  0.16686  0.16686  0.16686  0.16686   42004202
               -5               2               1              HB  0.15999  0.15999  0.15999  0.15999   42004282
               -6               2               1              HB  0.16060  0.16060  0.16060  0.16060   42004302
               -7               2               1              HB  0.17854  0.17854  0.17854  0.17854   42004382
               -8               2               1              HB  0.13158  0.13158  0.13158  0.13158   42004402
               -9               2               1              HB  0.15167  0.15167  0.15167  0.15167   42004482
              -10               2               1              HB  0.15143  0.15143  0.15143  0.15143   42004502
              -11               2               1              HB  0.16584  0.16584  0.16584  0.16584   42004582
              -12               2               1              HB  0.14552  0.14552  0.14552  0.14552   42004602
              -13               2               1              HB  0.15053  0.15053  0.15053  0.15053   42004682
              -14               2               1              HB  0.13985  0.13985  0.13985  0.13985   42004702
              -15               2               1              HB  0.13277  0.13277  0.13277  0.13277   42004782
              -15               2               2              HB  0.10976  0.10976  0.10976  0.10976   42008782
              -16               2               1              HB  0.12136  0.12136  0.12136  0.12136   42004802
              -16               2               2              HB  0.12462  0.12462  0.12462  0.12462   42008802
               -1               3               1              HB  0.22775  0.22775  0.22775  0.22775   42004083
               -2               3               1              HB  0.22208  0.22208  0.22208  0.22208   42004103
               -3               3               1              HB  0.20770  0.20770  0.20770  0.20770   42004183
               -4               3               1              HB  0.20982  0.20982  0.20982  0.20982   42004203
               -5               3               1              HB  0.19369  0.19369  0.19369  0.19369   42004283
               -6               3               1              HB  0.20584  0.20584  0.20584  0.20584   42004303
               -7               3               1              HB  0.19601  0.19601  0.19601  0.19601   42004383
               -8               3               1              HB  0.18630  0.18630  0.18630  0.18630   42004403
               -9               3               1              HB  0.18030  0.18030  0.18030  0.18030   42004483
              -10               3               1              HB  0.18557  0.18557  0.18557  0.18557   42004503
              -11               3               1              HB  0.19354  0.19354  0.19354  0.19354   42004583
              -12               3               1              HB  0.16996  0.16996  0.16996  0.16996   42004603
              -13               3               1              HB  0.17207  0.17207  0.17207  0.17207   42004683
              -14               3               1              HB  0.15503  0.15503  0.15503  0.15503   42004703
              -15               3               1              HB  0.14310  0.14310  0.14310  0.14310   42004783
              -15               3               2              HB  0.11860  0.11860  0.11860  0.11860   42008783
              -16               3               1              HB  0.15702  0.15702  0.15702  0.15702   42004803
              -16               3               2              HB  0.12868  0.12868  0.12868  0.12868   42008803
               -1               4               1              HB  0.22856  0.22856  0.22856  0.22856   42004084
               -2               4               1              HB  0.20265  0.20265  0.20265  0.20265   42004104
               -3               4               1              HB  0.18778  0.18778  0.18778  0.18778   42004184
               -4               4               1              HB  0.18821  0.18821  0.18821  0.18821   42004204
               -5               4               1              HB  0.19072  0.19072  0.19072  0.19072   42004284
               -6               4               1              HB  0.17650  0.17650  0.17650  0.17650   42004304
               -7               4               1              HB  0.17623  0.17623  0.17623  0.17623   42004384
               -8               4               1              HB  0.18350  0.18350  0.18350  0.18350   42004404
               -9               4               1              HB  0.16543  0.16543  0.16543  0.16543   42004484
              -10               4               1              HB  0.17206  0.17206  0.17206  0.17206   42004504
              -11               4               1              HB  0.16712  0.16712  0.16712  0.16712   42004584
              -12               4               1              HB  0.17469  0.17469  0.17469  0.17469   42004604
              -13               4               1              HB  0.16339  0.16339  0.16339  0.16339   42004684
              -14               4               1              HB  0.14568  0.14568  0.14568  0.14568   42004704
              -15               4               1              HB  0.12936  0.12936  0.12936  0.12936   42004784
              -15               4               2              HB  0.12441  0.12441  0.12441  0.12441   42008784
              -16               4               1              HB  0.13432  0.13432  0.13432  0.13432   42004804
              -16               4               2              HB  0.12779  0.12779  0.12779  0.12779   42008804
               -1               5               1              HB  0.22241  0.22241  0.22241  0.22241   42004085
               -2               5               1              HB  0.19649  0.19649  0.19649  0.19649   42004105
               -3               5               1              HB  0.18907  0.18907  0.18907  0.18907   42004185
               -4               5               1              HB  0.20317  0.20317  0.20317  0.20317   42004205
               -5               5               1              HB  0.20268  0.20268  0.20268  0.20268   42004285
               -6               5               1              HB  0.18856  0.18856  0.18856  0.18856   42004305
               -7               5               1              HB  0.18588  0.18588  0.18588  0.18588   42004385
               -8               5               1              HB  0.17612  0.17612  0.17612  0.17612   42004405
